listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade
LIV0810,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,75,3448.39,11,1695.08,2025-10,0.7742,0.3994,24,31,182.92,189.86,7,2025-10-13,2.03,0.0,-1753.31,meta_subestimada
MHF1808,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,19,3890.02,10,2321.09,2025-10,0.5484,0.2329,17,31,300.0,300.0,9,2025-10-13,1.68,0.0,-1568.9299999999998,ok
NFE1544,Curitiba-Centro-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,154,2122.8,254,2312.64,2025-10,0.5161,0.5056,16,31,158.38,170.27,15,2025-10-13,0.92,0.0,189.8399999999997,berlinda
NWT0707,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,155,7547.43,23,6333.91,2025-10,0.5806,0.681,18,31,516.44,483.5,8,2025-10-13,1.19,0.0,-1213.5200000000004,ok
OCB0901,Salvador-Barra-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,114,4963.6,98,3183.23,2025-10,0.871,0.4957,27,31,262.3,196.67,3,2025-10-13,1.56,0.0,-1780.3700000000003,ok
OKA213,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,653,3567.61,23,2073.02,2025-10,0.7419,0.3975,23,31,187.84,198.5,4,2025-10-13,1.72,0.0,-1494.5900000000001,ok
OKA224,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,1027,3840.72,23,2073.02,2025-10,0.7742,0.3975,24,31,210.58,202.6,5,2025-10-13,1.85,0.0,-1767.6999999999998,ok
PRJ002,Imbituba-Praia_do_Rosa-casa-SIM-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",0,1210,0.0,49,926.53,2025-10,0.0,0.2119,0,31,0.0,90.28,18,2025-10-13,0.0,0.0,926.53,crítico
QSPB005,Pirenopolis-Geral-casa-JR-3Q,Carteira 4,GO,"Pirenópolis, GO","Pirenópolis, GO, Vila João Figueredo",8,726,4259.22,20,5596.19,2025-10,0.4783,0.3188,11,31,366.73,235.83,6,2025-10-13,0.76,2933.84,1336.9699999999993,atenção
RFM0007,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",3,245,950.88,34,3325.51,2025-10,0.25,0.4967,7,31,184.86,232.18,11,2025-10-13,0.29,554.58,2374.63,crítico
RSA025,Florianopolis-Canasvieiras_Perto-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,177,3009.79,19,1450.14,2025-10,0.8387,0.2261,26,31,135.65,145.0,1,2025-10-13,2.08,0.0,-1559.6499999999999,meta_subestimada
RUC0001,Bombinhas-Mariscal-casa-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Canto Grande",3,301,575.84,10,1597.15,2025-10,0.2143,0.2111,6,31,112.67,126.55,11,2025-10-13,0.36,338.01,1021.3100000000001,crítico
SLC0102,Florianopolis-Rio_Vermelho-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,233,676.5,14,1950.88,2025-10,0.3226,0.5012,10,31,80.4,84.28,18,2025-10-13,0.35,0.0,1274.38,crítico
SPJ0101,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,180,3862.54,16,3790.01,2025-10,0.7419,0.4946,23,31,202.78,243.0,5,2025-10-13,1.02,0.0,-72.52999999999975,berlinda
SPJ0301,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,487,4365.86,16,3790.01,2025-10,0.7667,0.4946,23,31,214.43,191.57,7,2025-10-13,1.15,214.43,-575.8499999999995,ok
SRL002,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,583,856.37,41,1800.51,2025-10,0.2903,0.3099,9,31,118.44,140.61,18,2025-10-13,0.48,0.0,944.14,crítico
TPS202,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,806,3103.13,26,2834.75,2025-10,0.8065,0.5829,25,31,158.0,178.5,6,2025-10-13,1.09,0.0,-268.3800000000001,berlinda
CAC106,Florianopolis-Ingleses_Praia-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",31,895,0.0,25,2231.25,2025-10,,0.3621,0,31,0.0,,0,2025-10-13,0.0,0.0,2231.25,crítico
CME0107,Petropolis-Itaipava-apartamento-SUP-2Q,Carteira 4,RJ,"Petrópolis, RJ","Petrópolis, RJ, Itaipava",1,679,3386.61,23,1761.58,2025-10,0.3667,0.24,11,31,326.64,164.69,16,2025-10-13,1.92,326.64,-1625.0300000000002,ok
EEP0802,Guarapari-Centro-apartamento-SUP-1Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, São Judas Tadeu",0,83,3671.53,30,2526.56,2025-10,0.9677,0.5473,30,31,152.77,176.0,1,2025-10-13,1.45,0.0,-1144.9700000000003,ok
EUB0902,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",1,295,2453.78,196,3002.6,2025-10,0.6333,0.4728,19,31,165.42,159.13,8,2025-10-13,0.82,165.42,548.8199999999997,berlinda
HBW2317,Sao_Paulo-Pinheiros-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",1,23,5517.58,247,4102.52,2025-10,0.9,0.5228,27,31,291.19,204.0,3,2025-10-13,1.34,291.19,-1415.0599999999995,ok
IBL103,Porto_Belo-Geral-apartamento-JR-2Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Perequê",3,747,2101.68,14,1762.37,2025-10,0.6429,0.3248,18,31,151.14,124.2,5,2025-10-13,1.19,453.41999999999996,-339.30999999999995,ok
JBV108,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1673,8374.13,31,8718.37,2025-10,0.8065,0.676,25,31,1537.04,342.25,4,2025-10-13,0.96,0.0,344.2400000000016,berlinda
JBV328,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1169,9040.06,31,8718.37,2025-10,0.7742,0.676,24,31,432.46,363.33,3,2025-10-13,1.04,0.0,-321.6899999999987,berlinda
MHF1705,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",1,469,3714.93,14,2821.64,2025-10,0.8667,0.4442,26,31,186.12,187.0,4,2025-10-13,1.32,186.12,-893.29,ok
MRN302,Balneario_Camboriu-Intermediario-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,523,660.0,42,2910.86,2025-10,0.129,0.3531,4,31,187.5,320.0,18,2025-10-13,0.23,0.0,2250.86,crítico
NWT0915,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,4149.47,26,4604.77,2025-10,0.5806,0.5984,18,31,282.61,260.86,7,2025-10-13,0.9,0.0,455.3000000000002,berlinda
NWT1404,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,226,5636.28,26,4604.77,2025-10,0.4839,0.5984,15,31,302.55,320.5,2,2025-10-13,1.22,0.0,-1031.5099999999993,ok
PIR0014,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,167,544.72,19,2725.1,2025-10,0.129,0.5724,4,31,163.5,177.64,14,2025-10-13,0.2,0.0,2180.38,crítico
POR204,Florianopolis-Ingleses_Norte-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",9,1800,6081.61,12,4367.95,2025-10,0.8182,0.3042,18,31,458.61,332.0,4,2025-10-13,1.39,4127.49,-1713.6599999999999,ok
PPB1206,Goiania-Central-apartamento-SUP-2Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,726,2697.26,42,2412.69,2025-10,0.4516,0.3057,14,31,223.93,226.5,14,2025-10-13,1.12,0.0,-284.57000000000016,ok
PSO0604,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,70,4172.38,16,2153.32,2025-10,0.9677,0.5775,30,31,177.8,168.0,1,2025-10-13,1.94,0.0,-2019.06,ok
PSOB1103,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,68,1804.4,16,2153.32,2025-10,0.4839,0.5775,15,31,151.6,168.6,10,2025-10-13,0.84,0.0,348.9200000000001,berlinda
RVN2003,Itapema-Praia_Centro-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Tabuleiro dos Oliveiras",0,300,1531.72,15,2141.15,2025-10,0.3548,0.4161,11,31,170.09,152.67,15,2025-10-13,0.72,0.0,609.4300000000001,atenção
SCO0016,Florianopolis-Campeche-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,176,2429.06,28,2212.13,2025-10,0.6774,0.4572,21,31,145.81,131.43,7,2025-10-13,1.1,0.0,-216.92999999999984,berlinda
SMA0916,Salvador-Pituba_Praia-apartamento-SUP-1Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Amaralina",0,35,2602.6,14,2311.15,2025-10,0.6452,0.4212,20,31,178.95,155.0,11,2025-10-13,1.13,0.0,-291.4499999999998,ok
BCI1603,Recife-Boa_Viagem-apartamento-SUP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",2,26,3917.43,70,3073.04,2025-10,0.931,0.6182,27,31,163.81,135.5,2,2025-10-13,1.27,327.62,-844.3899999999999,ok
BVE101,Florianopolis-Campeche-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",2,527,3202.67,36,2295.11,2025-10,0.6897,0.3842,20,31,213.15,213.0,9,2025-10-13,1.4,426.3,-907.56,ok
CET802,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,1335,7660.27,69,4202.82,2025-10,0.8387,0.3737,26,31,349.92,253.0,3,2025-10-13,1.82,0.0,-3457.4500000000007,ok
DNAG0706,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",6,154,1441.15,50,1979.56,2025-10,0.36,0.3584,9,31,213.0,198.93,14,2025-10-13,0.73,1278.0,538.4099999999999,atenção
EAB203,Florianopolis-Ingleses_Norte-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",31,1696,0.0,39,2363.05,2025-10,,0.3353,0,31,0.0,,0,2025-10-13,0.0,0.0,2363.05,crítico
EDF1501,Salvador-Ondina_Rio_Vermelho-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Rio Vermelho",5,29,1109.66,33,2656.97,2025-10,0.2692,0.439,7,31,195.86,181.71,14,2025-10-13,0.42,979.3000000000001,1547.3099999999997,crítico
FUA0001,Ubatuba-Praia_do_Lazaro-apartamento-JR-1Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Lázaro Praia Domingos Dias",27,2,0.0,19,2062.95,2025-10,0.0,0.3624,0,31,0.0,181.06,18,2025-10-13,0.0,0.0,2062.95,crítico
HMC0320,Sao_Paulo-Campo_Belo-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Campo Belo",0,266,3143.13,52,2741.75,2025-10,0.6774,0.5569,21,31,179.81,133.71,7,2025-10-13,1.15,0.0,-401.3800000000001,ok
HRE0025,Ubatuba-Toninhas-apartamento-SUP-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Toninhas",1,324,4325.71,107,5213.38,2025-10,0.6667,0.5271,20,31,275.45,273.86,7,2025-10-13,0.83,275.45,887.6700000000001,berlinda
IFT1005,Itapema-Meia_Praia-Norte-apartamento-TOP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,167,3709.3,28,2454.05,2025-10,0.7742,0.4113,24,31,180.54,175.17,6,2025-10-13,1.51,0.0,-1255.25,ok
ILC3403,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1799,6262.14,16,6783.04,2025-10,0.6452,0.534,20,31,372.43,351.0,4,2025-10-13,0.92,0.0,520.8999999999996,berlinda
IRE0022,Ubatuba-Praia_Grande-apartamento-SUP-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Praia Grande",0,246,5387.02,165,5012.24,2025-10,0.7419,0.4492,23,31,258.87,267.83,6,2025-10-13,1.07,0.0,-374.78000000000065,berlinda
IRE021,Ubatuba-Praia_Grande-apartamento-SUP-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Praia Grande",3,602,2709.49,165,5012.24,2025-10,0.3571,0.4492,10,31,318.0,318.0,13,2025-10-13,0.54,954.0,2302.75,atenção
JBM302,Florianopolis-Jurere_Tradicional-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1940,5099.69,14,2957.33,2025-10,0.8387,0.4175,26,31,225.62,196.0,3,2025-10-13,1.72,0.0,-2142.3599999999997,ok
JMA010,Florianopolis-Jurere_Longe-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,456,711.2,20,1104.76,2025-10,0.2581,0.2995,8,31,112.5,131.5,12,2025-10-13,0.64,0.0,393.55999999999995,atenção
MFL1802,Goiania-Leste-apartamento-TOP-3Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",0,737,0.0,9,6944.92,2025-10,0.0,0.488,0,31,818.0,818.0,12,2025-10-13,0.0,0.0,6944.92,crítico
MRD0061,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,69,3468.19,69,4202.82,2025-10,0.4516,0.3737,14,31,335.0,287.56,9,2025-10-13,0.83,0.0,734.6299999999997,berlinda
OGD0704,Florianopolis-Beira_Mar-apartamento-MASTER-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,40,1940.12,28,3801.84,2025-10,0.2903,0.4181,9,31,306.44,312.33,15,2025-10-13,0.51,0.0,1861.7200000000003,atenção
PDA0736,Camaçari-Jacuipe-casa-SUP-5Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Barra do Jacuípe - Monte Gordo",7,663,2313.54,18,9197.21,2025-10,0.2917,0.2673,7,31,406.86,378.6,15,2025-10-13,0.25,2848.02,6883.669999999999,crítico
PDN0113,Balneario_Camboriu-Longe-apartamento-TOP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Nações",0,216,1995.13,97,2052.47,2025-10,0.4516,0.3045,14,31,178.5,171.47,15,2025-10-13,0.97,0.0,57.33999999999969,berlinda
PSOA1007,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,98,3073.5,16,2153.32,2025-10,0.6774,0.5775,21,31,166.1,166.22,9,2025-10-13,1.43,0.0,-920.1799999999998,ok
RBE0031,Florianopolis-UFSC-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Trindade",0,405,1985.62,22,2563.54,2025-10,0.3226,0.3925,10,31,259.2,197.71,14,2025-10-13,0.77,0.0,577.9200000000001,atenção
RHI206,Florianopolis-Canasvieiras_Meio-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,747,2594.86,28,2163.25,2025-10,0.6452,0.4384,20,31,166.2,134.14,7,2025-10-13,1.2,0.0,-431.6100000000001,ok
RVL118,Bombinhas-Mariscal-casa-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, canto grande",0,1119,1330.68,10,1597.15,2025-10,0.4194,0.2111,13,31,126.77,131.5,8,2025-10-13,0.83,0.0,266.47,berlinda
SPT0109,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,565,5339.49,45,5496.92,2025-10,0.4839,0.4945,15,31,498.4,190.0,11,2025-10-13,0.97,0.0,157.4300000000003,berlinda
SPT0110,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,565,3782.06,45,5496.92,2025-10,0.2581,0.4945,8,31,542.5,196.85,13,2025-10-13,0.69,0.0,1714.8600000000001,atenção
TRS0004,Penha-Beto_Carrero-casa-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",1,133,2751.66,22,2033.83,2025-10,0.7333,0.4582,22,31,167.56,164.75,4,2025-10-13,1.35,167.56,-717.8299999999999,ok
VDM303,Florianopolis-Canajure-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,171,2840.13,29,2725.75,2025-10,0.871,0.4644,27,31,132.78,140.0,2,2025-10-13,1.04,0.0,-114.38000000000011,berlinda
VLA,Florianopolis-Santinho-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,254,2569.72,12,3196.81,2025-10,0.6129,0.3496,19,31,171.05,146.0,10,2025-10-13,0.8,0.0,627.0900000000001,berlinda
VST011,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,456,3335.53,33,1488.1,2025-10,0.5484,0.1167,17,31,237.12,182.31,13,2025-10-13,2.24,0.0,-1847.4300000000003,meta_subestimada
CDS0401,Florianopolis-Jurere_Internacional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurere Internacional",0,114,4102.02,16,3515.8,2025-10,0.8065,0.3354,25,31,217.32,187.5,4,2025-10-13,1.17,0.0,-586.2200000000003,ok
CNA001,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,985,9129.23,24,8123.23,2025-10,0.5484,0.3916,17,31,647.06,558.33,9,2025-10-13,1.12,0.0,-1006.0,ok
COI203,Florianopolis-Praia_Brava-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Praia Brava",31,1234,0.0,10,2027.04,2025-10,,0.2245,0,31,0.0,,0,2025-10-13,0.0,0.0,2027.04,crítico
CZZ0406,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",1,99,2250.61,58,1386.14,2025-10,0.4,0.1637,12,31,201.92,178.31,13,2025-10-13,1.62,201.92,-864.47,ok
ELO0207,Balneario_Camboriu-Intermediario-apartamento-JR-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,531,1205.85,15,4224.88,2025-10,0.2581,0.3856,8,31,176.08,169.4,10,2025-10-13,0.29,0.0,3019.03,crítico
EPP0602,Guarapari-Praia_do_Morro-apartamento-JR-3Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",0,168,2937.29,42,2878.39,2025-10,0.6452,0.4249,20,31,203.65,158.33,9,2025-10-13,1.02,0.0,-58.90000000000009,berlinda
HOA0704,Salvador-Ondina_Rio_Vermelho-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Ondina",2,70,2548.79,53,2786.9,2025-10,0.6897,0.4439,20,31,168.55,130.0,6,2025-10-13,0.91,337.1,238.11000000000013,berlinda
ILH106,Florianopolis-Canasvieiras_Perto-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",9,768,5822.93,8,7643.75,2025-10,0.9091,0.3463,20,31,381.85,264.0,1,2025-10-13,0.76,3436.65,1820.8199999999997,atenção
JTL002,Florianopolis-Jurere_Longe-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,464,543.97,20,1104.76,2025-10,0.1613,0.2995,5,31,140.4,112.54,13,2025-10-13,0.49,0.0,560.79,crítico
LIV1104,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",1,121,2697.37,11,1695.08,2025-10,0.6333,0.3994,19,31,184.53,210.29,7,2025-10-13,1.59,184.53,-1002.29,ok
OKA120,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,1009,2933.64,23,2073.02,2025-10,0.6129,0.3975,19,31,187.37,199.13,8,2025-10-13,1.42,0.0,-860.6199999999999,ok
POSC0311,Florianopolis-Ingleses_Praia-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,336,2560.2,25,2231.25,2025-10,0.5806,0.3621,18,31,169.89,209.57,7,2025-10-13,1.15,0.0,-328.9499999999998,ok
PRM007,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",1,527,3764.48,34,3325.51,2025-10,0.5,0.4967,15,31,276.6,212.57,7,2025-10-13,1.13,276.6,-438.9699999999998,ok
PSO0704,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,105,3397.31,16,2153.32,2025-10,0.7097,0.5775,22,31,176.45,154.57,7,2025-10-13,1.58,0.0,-1243.9899999999998,ok
PTB0105,Cabo_Frio-Pero_Longe-casa-JR-2Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, OGIVA",2,259,2320.04,12,3245.3,2025-10,0.4828,0.4358,14,31,179.0,140.27,11,2025-10-13,0.71,358.0,925.2600000000002,atenção
RAG0406,Balneario_Picarras-Geral-apartamento-JR-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Itacolomi",0,219,1704.35,24,1266.87,2025-10,0.5161,0.2355,16,31,127.19,125.73,11,2025-10-13,1.35,0.0,-437.48,ok
RES201,Florianopolis-Ingleses_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,827,2136.02,27,2087.81,2025-10,0.3226,0.4225,10,31,253.9,199.0,8,2025-10-13,1.02,0.0,-48.210000000000036,berlinda
SCO0009,Florianopolis-Campeche-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,196,2372.17,15,1386.39,2025-10,0.8387,0.2928,26,31,116.04,117.0,4,2025-10-13,1.71,0.0,-985.78,ok
SOA0908,Salvador-Boca_do_Rio-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,141,285.12,11,2334.95,2025-10,0.0645,0.5515,2,31,153.0,212.39,18,2025-10-13,0.12,0.0,2049.83,crítico
VGT025,Ilheus-Sul-apartamento-JR-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",0,180,1505.26,27,1673.67,2025-10,0.3226,0.282,10,31,176.4,123.36,11,2025-10-13,0.9,0.0,168.41000000000008,berlinda
VJGM0102,Ilheus-Sul-apartamento-JR-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",0,330,1391.07,27,1673.67,2025-10,0.4194,0.282,13,31,121.0,124.63,8,2025-10-13,0.83,0.0,282.60000000000014,berlinda
ART003,Porto_Seguro-Pataxos-apartamento-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Paraíso dos Pataxós",0,741,2733.44,54,2778.28,2025-10,0.6452,0.3879,20,31,189.0,150.33,3,2025-10-13,0.98,0.0,44.840000000000146,berlinda
CEL1804,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,54,1149.22,148,1757.19,2025-10,0.2903,0.3938,9,31,158.44,185.19,16,2025-10-13,0.65,0.0,607.97,atenção
CTD0302,Penha-Longe-apartamento-JR-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Centro",0,145,2346.39,14,1980.08,2025-10,0.7097,0.4098,22,31,130.95,114.67,6,2025-10-13,1.18,0.0,-366.30999999999995,ok
CVA305,Bombinhas-Bombas-apartamento-TOP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",0,1063,4656.21,10,4014.66,2025-10,0.6452,0.3309,20,31,298.27,278.43,7,2025-10-13,1.16,0.0,-641.5500000000002,ok
EAL0704,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,546,3482.85,41,1800.51,2025-10,0.5806,0.3099,18,31,258.39,161.75,4,2025-10-13,1.93,0.0,-1682.34,ok
FDL101,Bombinhas-Bombas-apartamento-SIM-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",0,842,1871.72,38,1683.14,2025-10,0.6452,0.3427,20,31,105.75,109.75,8,2025-10-13,1.11,0.0,-188.57999999999993,ok
GBA908,Sao_Paulo-Campo_Belo-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Campo Belo",0,141,827.05,52,2741.75,2025-10,0.2258,0.5569,7,31,137.0,135.17,12,2025-10-13,0.3,0.0,1914.7,crítico
ILC1313,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1597,6772.23,16,6783.04,2025-10,0.7419,0.534,23,31,379.48,320.57,7,2025-10-13,1.0,0.0,10.8100000000004,berlinda
ILC3404,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",5,1657,8172.74,16,6783.04,2025-10,0.8462,0.534,22,31,462.73,352.0,1,2025-10-13,1.2,2313.65,-1389.6999999999998,ok
IRB205,Florianopolis-Novo_Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,845,5935.65,40,5004.37,2025-10,0.8387,0.502,26,31,286.0,218.33,3,2025-10-13,1.19,0.0,-931.2799999999997,ok
