listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade
PSO0703,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,134,4190.08,12,1751.85,2025-11,0.8,0.2595,24,30,226.62,175.0,6,2025-11-03,2.39,0.0,-2438.23,meta_subestimada
RSM0023,Porto_Seguro-Pataxos-casa-JR-3Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Praia de Taperapuan",9,121,2548.93,22,2861.36,2025-11,0.5714,0.3168,12,30,333.83,226.63,8,2025-11-03,0.89,3004.47,312.4300000000003,berlinda
RTS0503,Balneario_Picarras-Geral-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Centro",0,388,2638.66,32,2108.3,2025-11,0.4333,0.2801,13,30,246.85,198.47,15,2025-11-03,1.25,0.0,-530.3599999999997,ok
SPT0204,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,534,0.0,26,450.13,2025-11,0.0,0.1337,0,30,0.0,122.41,27,2025-11-03,0.0,0.0,450.13,crítico
STN205,Florianopolis-Ingleses_Norte-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",9,648,1627.74,17,3036.54,2025-11,0.2857,0.3235,6,30,297.0,317.67,15,2025-11-03,0.54,2673.0,1408.8,atenção
VNR005,São_Miguel_dos_Milagres-Geral-apartamento-SUP-2Q,Carteira 2,AL,"São Miguel dos Milagres, AL","São Miguel dos Milagres, AL, Riacho",0,416,1748.92,33,3124.13,2025-11,0.2667,0.3609,8,30,260.0,244.86,22,2025-11-03,0.56,0.0,1375.21,atenção
AAP1507,Salvador-Caminho_Das_Arvores-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Caminho das Árvores",0,225,2503.32,35,1509.18,2025-11,0.5667,0.3049,17,30,166.65,182.85,13,2025-11-03,1.66,0.0,-994.1400000000001,ok
AIR1607,Porto_Alegre-Menino_Deus-apartamento-TOP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Praia de Belas",0,639,1926.61,24,1761.58,2025-11,0.2333,0.2958,7,30,356.29,333.0,20,2025-11-03,1.09,0.0,-165.02999999999997,berlinda
ATO3091,Petropolis-Centro-casa-JR-1Q,Carteira 4,RJ,"Petrópolis, RJ","Petrópolis, RJ, Centro",0,850,2174.59,14,1586.4,2025-11,0.3667,0.2384,11,30,245.09,144.68,19,2025-11-03,1.37,0.0,-588.19,ok
CAC0109,Florianopolis-Ingleses_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,24,405.28,34,3392.97,2025-11,0.1333,0.4251,4,30,171.75,226.46,26,2025-11-03,0.12,0.0,2987.6899999999996,crítico
CHR025,Florianopolis-Jurere_Longe-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,204,3156.66,16,3417.68,2025-11,0.6296,0.3152,17,30,226.82,204.6,10,2025-11-03,0.92,680.46,261.02,berlinda
CPL025,Canela-Catedral-apartamento-TOP-1Q,Carteira 4,RS,"Canela, RS","Canela, RS, Centro",0,206,5367.24,34,3584.27,2025-11,0.8333,0.4408,25,30,268.32,291.25,4,2025-11-03,1.5,0.0,-1782.9699999999998,ok
EDT0010,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Taperapuan",0,723,3672.1,27,2773.76,2025-11,0.6667,0.3147,20,30,204.45,177.9,10,2025-11-03,1.32,0.0,-898.3399999999997,ok
EIS305,Itapema-Meia_Praia-Norte-apartamento-SUP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,1412,0.0,35,2802.96,2025-11,0.0,0.2707,0,30,0.0,359.0,27,2025-11-03,0.0,0.0,2802.96,crítico
GMB0414,Brasilia-Setor_Hoteleiro-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,691,5145.57,22,4816.76,2025-11,0.7,0.4701,21,30,310.14,305.56,9,2025-11-03,1.07,0.0,-328.8099999999995,berlinda
ICT0104B,Florianopolis-Ingleses_Centro-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",0,137,1194.84,17,1846.2,2025-11,0.2667,0.279,8,30,164.5,190.59,22,2025-11-03,0.65,0.0,651.3600000000001,atenção
ILC1212,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,681,8619.97,16,7488.19,2025-11,0.5,0.4706,15,30,673.73,566.23,13,2025-11-03,1.15,0.0,-1131.7799999999997,ok
JBV115,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1727,10914.99,25,7947.66,2025-11,0.8667,0.4701,26,30,523.78,446.0,3,2025-11-03,1.37,0.0,-2967.33,ok
JBV242,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1507,11925.49,32,9873.54,2025-11,0.7,0.5651,21,30,707.43,504.0,7,2025-11-03,1.21,0.0,-2051.949999999999,ok
JPR217,Especial-JPR-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,926,252.71,12,6580.31,2025-11,0.0333,0.5296,1,30,380.0,339.33,27,2025-11-03,0.04,0.0,6327.6,crítico
LIV1310,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,44,682.08,10,3417.57,2025-11,0.1,0.3374,3,30,250.0,320.0,26,2025-11-03,0.2,0.0,2735.4900000000002,crítico
MHF0801,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,444,3546.58,17,1245.76,2025-11,0.7,0.3257,21,30,220.14,194.44,9,2025-11-03,2.85,0.0,-2300.8199999999997,meta_subestimada
NWT0921,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,221,5188.36,35,4545.08,2025-11,0.6667,0.472,20,30,332.7,272.1,10,2025-11-03,1.14,0.0,-643.2799999999997,ok
PSOB0807,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,102,2758.49,12,1751.85,2025-11,0.4333,0.2595,13,30,237.77,175.0,15,2025-11-03,1.57,0.0,-1006.6399999999999,ok
RGF0410,Salvador-Flamengo-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Itapuã",0,81,1320.48,27,2876.83,2025-11,0.3,0.3919,9,30,183.33,195.14,21,2025-11-03,0.46,0.0,1556.35,crítico
RJF002,Urubici-Geral-casa-TOP-2Q,Carteira 3,SC,"Urubici, SC","Urubici, SC, Aguas Brancas",1,596,0.0,18,2452.59,2025-11,0.0,0.1057,0,30,0.0,519.44,27,2025-11-03,0.0,0.0,2452.59,crítico
ROB203,Florianopolis-Ingleses_Norte-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,138,0.0,46,3271.44,2025-11,0.0,0.244,0,30,0.0,480.0,27,2025-11-03,0.0,0.0,3271.44,crítico
SFR0302,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,80,2086.63,32,2844.7,2025-11,0.4667,0.4531,14,30,192.71,234.81,16,2025-11-03,0.73,0.0,758.0699999999997,atenção
STCY202,Florianopolis-Cachoeira_Bom_Jesus-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,561,1598.28,11,895.39,2025-11,0.4,0.1299,12,30,181.5,158.78,18,2025-11-03,1.79,0.0,-702.89,ok
TCO0501,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,521,2321.54,65,1297.34,2025-11,0.5333,0.2842,16,30,142.67,154.71,7,2025-11-03,1.79,0.0,-1024.2,ok
TXP0605,Goiania-Central-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,778,1794.64,127,604.39,2025-11,0.4667,0.1935,14,30,151.43,153.5,16,2025-11-03,2.97,0.0,-1190.25,meta_subestimada
TXP0807,Goiania-Central-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,759,894.72,127,604.39,2025-11,0.2,0.1935,6,30,169.83,147.3,23,2025-11-03,1.48,0.0,-290.33000000000004,ok
VBV0616,Sao_Paulo-Vila_Olimpia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Olímpia",0,31,2982.67,294,4075.32,2025-11,0.3667,0.4389,11,30,324.36,292.78,18,2025-11-03,0.73,0.0,1092.65,atenção
VNVA1305,Itapema-Praia_Centro-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Tabuleiro dos Oliveiras",1,9,0.0,16,2253.07,2025-11,0.0,0.1826,0,30,0.0,,27,2025-11-03,0.0,0.0,2253.07,crítico
YHD0105,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Carvoeira",0,291,0.0,13,2547.0,2025-11,0.0,0.4161,0,30,0.0,641.0,27,2025-11-03,0.0,0.0,2547.0,crítico
ACO1103,Balneario_Camboriu-Centro-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",3,107,5716.93,26,4832.67,2025-11,0.8148,0.3826,22,30,346.14,291.4,5,2025-11-03,1.18,1038.42,-884.2600000000002,ok
AIR1414,Porto_Alegre-Menino_Deus-apartamento-TOP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Praia de Belas",0,431,647.74,24,1761.58,2025-11,0.0667,0.2958,2,30,360.0,333.0,25,2025-11-03,0.37,0.0,1113.84,crítico
BLB1306,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,428,2487.28,195,2712.93,2025-11,0.5333,0.4447,16,30,193.56,246.36,14,2025-11-03,0.92,0.0,225.64999999999964,berlinda
CLF0204,Salvador-Flamengo-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Stella Maris",7,16,0.0,17,1762.56,2025-11,0.0,0.2569,0,30,0.0,250.0,20,2025-11-03,0.0,0.0,1762.56,crítico
CTD0101,Penha-Longe-apartamento-JR-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Centro",0,60,1278.45,23,2196.82,2025-11,0.3333,0.3753,10,30,136.8,130.07,14,2025-11-03,0.58,0.0,918.3700000000001,atenção
DMS0106,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Bairro Belverede",0,136,10322.24,55,9753.75,2025-11,0.7,0.6489,21,30,620.43,583.75,8,2025-11-03,1.06,0.0,-568.4899999999998,berlinda
EDE,Florianopolis-Cachoeira_Bom_Jesus-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,281,1331.33,13,2261.83,2025-11,0.2333,0.2251,7,30,233.69,256.57,14,2025-11-03,0.59,0.0,930.5,atenção
ELF0303,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",2,172,4381.48,42,2313.9,2025-11,0.7857,0.3861,22,30,220.58,,0,2025-11-03,1.89,441.16,-2067.5799999999995,ok
ERJ101,Balneario_Camboriu-Norte-apartamento-JR-4Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",6,772,3447.29,13,6399.65,2025-11,0.4583,0.486,11,30,384.45,291.54,13,2025-11-03,0.54,2306.7,2952.3599999999997,atenção
ERV0101,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",3,432,4185.92,71,3587.4,2025-11,0.4074,0.3532,11,30,449.27,203.94,16,2025-11-03,1.17,1347.81,-598.52,ok
IFT1308,Itapema-Meia_Praia-Norte-apartamento-TOP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,186,3521.23,24,2714.64,2025-11,0.5667,0.2925,17,30,250.65,236.09,11,2025-11-03,1.3,0.0,-806.5900000000001,ok
ILC2412,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1971,11163.51,16,7488.19,2025-11,0.7,0.4706,21,30,680.0,525.89,9,2025-11-03,1.49,0.0,-3675.3200000000006,ok
JBV141,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",10,1549,5643.01,32,9873.54,2025-11,0.65,0.5651,13,30,551.46,435.0,7,2025-11-03,0.57,5514.6,4230.530000000001,atenção
MHF1703,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,485,2487.03,17,1245.76,2025-11,0.4333,0.3257,13,30,229.38,190.76,17,2025-11-03,2.0,0.0,-1241.2700000000002,ok
MHF2105,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",1,17,4722.21,17,1245.76,2025-11,0.7931,0.3257,23,30,302.48,167.25,4,2025-11-03,3.79,302.48,-3476.45,meta_subestimada
RAL0303,Florianopolis-Ingleses_Centro-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,390,2962.06,18,2117.79,2025-11,0.4,0.2159,12,30,278.25,223.06,16,2025-11-03,1.4,0.0,-844.27,ok
RCB405,Itapema-Meia_Praia-Sul-apartamento-JR-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",6,491,3007.11,17,2102.22,2025-11,0.7083,0.289,17,30,224.65,183.43,7,2025-11-03,1.43,1347.9,-904.8900000000003,ok
RCP202,Florianopolis-Canasvieiras_Meio-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,759,2390.14,17,1592.05,2025-11,0.3667,0.2375,11,30,281.36,248.56,16,2025-11-03,1.5,0.0,-798.0899999999999,ok
SMO0202,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Centro",0,64,683.31,47,1274.96,2025-11,0.1,0.1633,3,30,275.0,129.38,24,2025-11-03,0.54,0.0,591.6500000000001,atenção
SOT0201,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,32,2717.84,14,6829.73,2025-11,0.4074,0.5343,11,30,297.91,336.8,15,2025-11-03,0.4,893.73,4111.889999999999,crítico
VEL0102,Guarapari-Centro-apartamento-JR-2Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Centro",0,227,842.62,8,1366.93,2025-11,0.2,0.1467,6,30,159.5,184.87,23,2025-11-03,0.62,0.0,524.3100000000001,atenção
VLE001,Bombinhas-Mariscal-apartamento-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Mariscal",0,1494,0.0,24,2266.21,2025-11,0.0,0.2269,0,30,0.0,202.0,27,2025-11-03,0.0,0.0,2266.21,crítico
VLE002,Bombinhas-Mariscal-apartamento-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Mariscal",0,1494,2576.97,24,2266.21,2025-11,0.3667,0.2269,11,30,258.82,203.38,16,2025-11-03,1.14,0.0,-310.75999999999976,ok
VLR802,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,1221,2263.65,67,2150.88,2025-11,0.4667,0.3865,14,30,205.86,221.86,14,2025-11-03,1.05,0.0,-112.76999999999998,berlinda
CIE0202,Florianopolis-Jurere_Longe-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,142,3124.48,31,2028.1,2025-11,0.5333,0.4085,16,30,225.31,169.67,12,2025-11-03,1.54,0.0,-1096.38,ok
CLA0000,Urubici-Geral-apartamento-TOP-1Q,Carteira 3,SC,"Urubici, SC","Urubici, SC, Centro",4,23,528.03,82,2335.12,2025-11,0.1154,0.1528,3,30,230.0,222.45,20,2025-11-03,0.23,920.0,1807.09,crítico
COE0406,Sao_Paulo-Pinheiros-apartamento-TOP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",0,522,5166.66,267,4387.41,2025-11,0.6,0.4901,18,30,330.94,261.91,11,2025-11-03,1.18,0.0,-779.25,ok
ELU109,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1773,2172.13,14,6829.73,2025-11,0.2,0.5343,6,30,415.0,314.77,22,2025-11-03,0.32,0.0,4657.599999999999,crítico
ESF0203,Balneario_Camboriu-Longe-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",18,5,0.0,13,2048.93,2025-11,0.0,0.2785,0,30,0.0,156.33,9,2025-11-03,0.0,0.0,2048.93,crítico
FMI0218,Cabo_Frio-Centro-apartamento-SUP-1Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",0,449,2623.95,46,3050.9,2025-11,0.3667,0.4756,11,30,272.27,246.68,19,2025-11-03,0.86,0.0,426.9500000000003,berlinda
LIV1006,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",9,110,3270.83,10,3417.57,2025-11,0.8095,0.3374,17,30,290.65,235.5,4,2025-11-03,0.96,2615.85,146.74000000000024,berlinda
MAR202,Florianopolis-Ingleses_Centro-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,893,1855.33,18,2117.79,2025-11,0.3333,0.2159,10,30,257.1,237.17,18,2025-11-03,0.88,0.0,262.46000000000004,berlinda
OBS0301,Itapema-Meia_Praia-Sul-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Itapema",0,635,3135.88,12,3299.32,2025-11,0.6,0.2381,18,30,222.33,209.75,12,2025-11-03,0.95,0.0,163.44000000000005,berlinda
PGO0406,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",0,415,1994.78,27,1167.9,2025-11,0.5333,0.2113,16,30,148.0,126.71,14,2025-11-03,1.71,0.0,-826.8799999999999,ok
PSO0503,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,93,1431.38,12,1751.85,2025-11,0.2333,0.2595,7,30,228.43,178.75,20,2025-11-03,0.82,0.0,320.4699999999998,berlinda
PSO0910,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,96,3910.84,12,1751.85,2025-11,0.7333,0.2595,22,30,207.32,198.25,8,2025-11-03,2.23,0.0,-2158.9900000000002,meta_subestimada
RJF001,Urubici-Geral-casa-TOP-2Q,Carteira 3,SC,"Urubici, SC","Urubici, SC, Aguas Brancas",12,596,0.0,18,2452.59,2025-11,0.0,0.1057,0,30,0.0,529.17,18,2025-11-03,0.0,0.0,2452.59,crítico
SDN042,Bombinhas-Centro-casa-SUP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",9,359,6301.23,39,3503.7,2025-11,0.9524,0.27,20,30,469.7,,0,2025-11-03,1.8,4227.3,-2797.5299999999997,ok
SJS0003,Florianopolis-Ingleses_Centro-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,306,1968.35,12,2557.7,2025-11,0.6333,0.4207,19,30,140.35,174.83,12,2025-11-03,0.77,0.0,589.3499999999999,atenção
SWR1502,Goiania-Central-2-apartamento-TOP-2Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Oeste",1,116,4527.15,11,2237.5,2025-11,0.5862,0.2929,17,30,303.59,299.83,12,2025-11-03,2.02,303.59,-2289.6499999999996,meta_subestimada
TPS101,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,1017,533.41,24,3347.91,2025-11,0.1,0.437,3,30,225.0,243.0,25,2025-11-03,0.16,0.0,2814.5,crítico
ATP0006,Porto_Seguro-Pitinga-casa-SUP-4Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial dAjuda",2,339,1679.85,10,3094.67,2025-11,0.1071,0.1947,3,30,700.0,479.14,22,2025-11-03,0.54,1400.0,1414.8200000000002,atenção
BCA1409,Salvador-Ondina_Rio_Vermelho-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Ondina",3,327,5876.15,33,2946.51,2025-11,0.8519,0.4139,23,30,316.57,277.25,4,2025-11-03,1.99,949.71,-2929.6399999999994,ok
BFT3207,Goiania-Leste-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",0,772,1064.24,57,1049.75,2025-11,0.2667,0.2168,8,30,161.5,151.4,20,2025-11-03,1.01,0.0,-14.490000000000009,berlinda
BVA0303,Sao_Paulo-Republica-apartamento-SUP-2Q,Carteira 4,SP,"São Paulo, SP",Sao_Paulo-Republica,0,57,5087.49,46,4134.61,2025-11,0.8333,0.6464,25,30,262.96,267.6,5,2025-11-03,1.23,0.0,-952.8800000000001,ok
CET2001,Balneario_Camboriu-Centro-apartamento-SUP-4Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Barra Sul",5,9,2653.76,18,5966.27,2025-11,0.48,0.406,12,30,210.5,408.13,8,2025-11-03,0.44,1052.5,3312.51,crítico
CGF135,Sao_Paulo-Republica-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Bela Vista",0,575,2627.56,101,3885.21,2025-11,0.4,0.5013,12,30,213.36,198.25,16,2025-11-03,0.68,0.0,1257.65,atenção
CNA014,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,1016,8460.0,25,6397.17,2025-11,0.4333,0.3129,13,30,641.47,632.33,15,2025-11-03,1.32,0.0,-2062.83,ok
COS0034,Curitiba-Jardim_Botanico-apartamento-JR-3Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Cristo Rei",11,15,2916.22,7,3712.95,2025-11,0.7895,0.6082,15,30,227.67,257.5,4,2025-11-03,0.79,2504.37,796.73,atenção
CPJ504,Florianopolis-Jurere_Internacional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,201,6515.17,21,5215.16,2025-11,0.7,0.4091,21,30,367.1,294.0,7,2025-11-03,1.25,0.0,-1300.0100000000002,ok
CRI0301,Florianopolis-Ribeirao-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Ribeirão da Ilha",0,527,1237.11,32,1923.63,2025-11,0.2333,0.3032,7,30,207.45,237.38,16,2025-11-03,0.64,0.0,686.5200000000002,atenção
CTB2405,Sao_Paulo-Brooklin-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Cordeiro",0,100,6079.95,150,3109.53,2025-11,0.8667,0.4567,26,30,296.85,270.25,4,2025-11-03,1.96,0.0,-2970.4199999999996,ok
ERZ0502,Balneario_Camboriu-Intermediario-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,625,3024.01,55,2596.14,2025-11,0.3667,0.2766,11,30,336.27,276.11,18,2025-11-03,1.16,0.0,-427.87000000000035,ok
ILC1506,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,456,15620.82,28,10075.49,2025-11,0.7667,0.5987,23,30,792.96,714.71,7,2025-11-03,1.55,0.0,-5545.33,ok
JAS0002,Florianopolis-Lagoa-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,165,746.17,20,2749.43,2025-11,0.2667,0.3876,8,30,117.13,177.63,19,2025-11-03,0.27,0.0,2003.2599999999998,crítico
JRE1223,Porto_Alegre-Cidade_Baixa-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",2,292,1490.71,37,1660.9,2025-11,0.3214,0.3217,9,30,181.67,195.21,19,2025-11-03,0.9,363.34,170.19000000000005,berlinda
JVV303,Florianopolis-Itacorubi-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",2,590,3318.15,11,2504.66,2025-11,0.8571,0.3919,24,30,243.79,151.67,3,2025-11-03,1.32,487.58,-813.4900000000002,ok
LIV1705,Salvador-Graca-apartamento-SUP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,121,4684.92,36,2379.95,2025-11,0.8,0.3983,24,30,275.83,223.33,6,2025-11-03,1.97,0.0,-2304.9700000000003,ok
MHE003,Florianopolis-Cachoeira_Bom_Jesus-apartamento-MASTER-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",13,1132,6358.72,11,7630.28,2025-11,0.5882,0.453,10,30,728.8,433.57,7,2025-11-03,0.83,9474.4,1271.5599999999995,berlinda
MHFA0905,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",3,472,1661.15,9,2579.11,2025-11,0.2963,0.2266,8,30,234.88,183.17,18,2025-11-03,0.64,704.64,917.96,atenção
MHFB1607,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,393,1397.64,9,2579.11,2025-11,0.2667,0.2266,8,30,209.25,173.35,20,2025-11-03,0.54,0.0,1181.47,atenção
NWT0908,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,221,6094.31,35,4545.08,2025-11,0.8667,0.472,26,30,297.42,302.25,4,2025-11-03,1.34,0.0,-1549.2300000000005,ok
NWT1020,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,180,2162.43,35,4545.08,2025-11,0.3103,0.472,9,30,297.44,288.47,17,2025-11-03,0.48,297.44,2382.65,crítico
