listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,dias_pmin,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade
ECF0306,Cabo_Frio-Centro-apartamento-JR-2Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Centro",2,386,2842.09,163,3448.03,2025-10,0.5517,0.6105,16,31,213.88,163.67,3,0,2025-10-27,0.82,427.76,605.94,berlinda
EIO6031,Itapema-Meia_Praia-Norte-apartamento-JR-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",6,728,3014.14,10,2160.62,2025-10,0.76,0.3649,19,31,184.37,,0,0,2025-10-27,1.4,1106.22,-853.52,ok
LIV1704,Salvador-Graca-apartamento-SUP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,90,4112.57,35,3163.06,2025-10,0.9032,0.564,28,31,194.14,,0,0,2025-10-27,1.3,0.0,-949.5099999999998,ok
MHE213,Florianopolis-Cachoeira_Bom_Jesus-apartamento-MASTER-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",4,586,5900.76,10,7332.31,2025-10,0.7407,0.5438,20,31,371.05,378.0,1,0,2025-10-27,0.8,1484.2,1431.5500000000002,berlinda
MHFB0506,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,426,2720.41,11,1766.45,2025-10,0.7097,0.415,22,31,137.95,130.0,2,0,2025-10-27,1.54,0.0,-953.9599999999998,ok
NBL0910,Porto_Alegre-Jardim_Botanico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Santa Cecília",0,671,1675.32,63,2126.55,2025-10,0.4839,0.5301,15,31,133.07,130.0,1,0,2025-10-27,0.79,0.0,451.23000000000025,atenção
NWT0605,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,184,5212.6,34,5613.71,2025-10,0.7419,0.7261,23,31,269.83,250.0,2,0,2025-10-27,0.93,0.0,401.1099999999997,berlinda
ONJ2612,Sao_Paulo-Moema-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",2,242,2184.59,106,4472.16,2025-10,0.3793,0.6908,11,31,237.82,200.0,1,0,2025-10-27,0.49,475.64,2287.5699999999997,crítico
PAN0301,Salvador-Barra-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",3,383,5507.14,26,3861.37,2025-10,1.0,0.6429,28,31,242.64,,0,0,2025-10-27,1.43,727.92,-1645.7700000000004,ok
PSJ0304,Florianopolis-Jurere_Tradicional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,285,4932.31,27,3777.8,2025-10,0.9355,0.4779,29,31,204.62,182.0,2,0,2025-10-27,1.31,0.0,-1154.5100000000002,ok
RSU3842,Penha-Longe-apartamento-SUP-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Gravatá",0,272,3781.01,16,3902.8,2025-10,0.8065,0.3708,25,31,217.52,178.0,2,0,2025-10-27,0.97,0.0,121.78999999999996,berlinda
SJS0001,Florianopolis-Ingleses_Centro-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,342,841.08,16,2053.66,2025-10,0.3548,0.7071,11,31,103.18,101.25,4,0,2025-10-27,0.41,0.0,1212.58,crítico
SLC0103,Florianopolis-Rio_Vermelho-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,254,778.2,16,2053.66,2025-10,0.3871,0.7071,12,31,92.75,,0,0,2025-10-27,0.38,0.0,1275.4599999999998,crítico
TCO0709,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,243,2898.76,87,2119.74,2025-10,0.871,0.5817,27,31,127.48,125.0,3,0,2025-10-27,1.37,0.0,-779.0200000000004,ok
TCO0811,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",1,468,2501.01,87,2119.74,2025-10,0.8333,0.5817,25,31,122.44,,0,0,2025-10-27,1.18,122.44,-381.27000000000044,ok
TRS0006,Penha-Beto_Carrero-casa-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,133,2296.24,23,2348.45,2025-10,0.5806,0.6374,18,31,157.78,120.75,4,0,2025-10-27,0.98,0.0,52.210000000000036,berlinda
TVT1009,Florianopolis-Centrao-apartamento-MASTER-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,558,6085.92,30,4355.89,2025-10,0.9333,0.5881,28,31,296.43,,0,0,2025-10-27,1.4,296.43,-1730.0299999999997,ok
TXP1803,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",1,440,2864.87,161,2721.7,2025-10,0.7333,0.6044,22,31,155.91,140.0,1,0,2025-10-27,1.05,155.91,-143.17000000000007,berlinda
VIL0003,Penha-Longe-apartamento-JR-1Q,Carteira 6,SC,"Penha, SC","Penha, SC, Santa Lidia",0,7,423.35,16,1113.4,2025-10,0.1613,0.4017,5,31,117.0,93.5,4,0,2025-10-27,0.38,0.0,690.0500000000001,crítico
CAP0302,Gramado-Carniel-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Carniel",3,659,5307.12,102,5319.73,2025-10,0.6429,0.5187,18,31,394.11,204.0,1,0,2025-10-27,1.0,1182.33,12.609999999999673,berlinda
CMI0301,Florianopolis-Ingleses_Centro-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,672,487.32,25,2607.34,2025-10,0.129,0.466,4,31,161.5,195.0,4,0,2025-10-27,0.19,0.0,2120.02,crítico
CNU202,Florianopolis-Ingleses_Norte-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",2,1156,1157.83,32,2245.74,2025-10,0.3103,0.5091,9,31,147.89,160.0,2,0,2025-10-27,0.52,295.78,1087.9099999999999,atenção
EMA0201,Itapema-Meia_Praia-Sul-apartamento-TOP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",9,201,3430.35,20,3425.84,2025-10,0.7273,0.273,16,31,300.25,,0,0,2025-10-27,1.0,2702.25,-4.5099999999997635,berlinda
JBV134,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,1940,7234.9,25,7692.08,2025-10,0.8667,0.6447,26,31,340.54,241.5,2,0,2025-10-27,0.94,340.54,457.1800000000003,berlinda
LBH104,São_Miguel_dos_Milagres-Geral-casa-SUP-2Q,Carteira 2,AL,"Passo de Camaragibe, AL","Passo de Camaragibe, AL, Passo de Camaragibe",14,600,3410.9,17,5491.56,2025-10,0.7647,0.5144,13,31,291.92,,0,0,2025-10-27,0.62,4086.88,2080.6600000000003,atenção
MGI0068,Porto_Seguro-Pitinga-casa-TOP-3Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Alto da Pitinga",4,23,3857.68,12,7828.43,2025-10,0.2222,0.4583,6,31,800.0,800.0,4,31,2025-10-27,0.49,3200.0,3970.7500000000005,crítico
NWT0710,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,155,5500.27,34,5613.71,2025-10,0.7419,0.7261,23,31,302.09,280.0,4,0,2025-10-27,0.98,0.0,113.4399999999996,berlinda
PSO0501,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,61,3542.38,18,2566.46,2025-10,0.8387,0.6596,26,31,164.27,115.0,1,0,2025-10-27,1.38,0.0,-975.9200000000001,ok
RHE201,Bombinhas-Mariscal-casa-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Morrinhos",1,544,1453.1,13,1921.85,2025-10,0.4667,0.3131,14,31,132.14,105.67,3,0,2025-10-27,0.76,132.14,468.75,atenção
ROR0001,Bombinhas-Bombas-apartamento-SUP-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",0,754,2161.59,61,2189.81,2025-10,0.6452,0.3675,20,31,129.5,105.0,1,0,2025-10-27,0.99,0.0,28.2199999999998,berlinda
RVG0207,Florianopolis-Ingleses_Norte-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",3,170,3151.1,63,2335.8,2025-10,0.6071,0.3938,17,31,229.65,173.25,4,0,2025-10-27,1.35,688.95,-815.2999999999997,ok
SDP0206,Florianopolis-Ingleses_Praia-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,915,1343.89,47,2993.28,2025-10,0.3226,0.4455,10,31,173.3,150.75,4,0,2025-10-27,0.45,0.0,1649.39,crítico
SHA0104,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Centro",9,14,2031.12,58,1221.17,2025-10,0.9545,0.2657,21,31,136.71,,0,0,2025-10-27,1.66,1230.39,-809.9499999999998,ok
TCO1014,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,541,2530.38,87,2119.74,2025-10,0.7742,0.5817,24,31,126.25,,0,0,2025-10-27,1.19,0.0,-410.6400000000003,ok
AAR0203,Florianopolis-Campeche_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,41,3481.86,61,4056.51,2025-10,0.8387,0.6275,26,31,163.62,159.5,2,0,2025-10-27,0.86,0.0,574.6500000000001,berlinda
BCL402,Ilheus-Pontal-apartamento-TOP-1Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Pontal",0,630,3500.86,29,3347.98,2025-10,0.6774,0.4905,21,31,200.95,216.0,1,0,2025-10-27,1.05,0.0,-152.8800000000001,berlinda
BSO0204,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,167,2974.91,55,2564.51,2025-10,0.7742,0.5263,24,31,145.38,136.0,4,0,2025-10-27,1.16,0.0,-410.39999999999964,ok
CRM0201,Florianopolis-Canto_da_Lagoa-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canto da Lagoa",4,198,3528.3,15,4361.94,2025-10,0.6667,0.4694,18,31,241.33,198.0,3,0,2025-10-27,0.81,965.32,833.6399999999994,berlinda
EAA805,Maceio-Jatiuca-apartamento-SUP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",2,555,3195.73,103,3255.52,2025-10,0.7241,0.736,21,31,168.57,144.33,3,0,2025-10-27,0.98,337.14,59.789999999999964,berlinda
EDN1001,Balneario_Camboriu-Intermediario-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",1,103,4879.33,70,2902.05,2025-10,0.9,0.5075,27,31,207.52,125.0,1,0,2025-10-27,1.68,207.52,-1977.2799999999997,ok
IAA1004,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",2,567,4685.73,52,5250.68,2025-10,0.8966,0.7529,26,31,212.42,180.0,2,0,2025-10-27,0.89,424.84,564.9500000000007,berlinda
ILC2413,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",12,1108,5238.96,16,7820.79,2025-10,0.7895,0.6145,15,31,428.56,254.0,1,0,2025-10-27,0.67,5142.72,2581.83,atenção
NWT0901,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,191,2733.2,34,5613.71,2025-10,0.2667,0.7261,8,31,400.0,400.0,4,31,2025-10-27,0.49,400.0,2880.51,crítico
PSO0411,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,90,4940.68,18,2566.46,2025-10,0.9355,0.6596,29,31,225.45,,0,0,2025-10-27,1.93,0.0,-2374.2200000000003,ok
RDS002,Campos_do_Jordao-Vila_Natal-casa-JR-1Q,Carteira 4,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Vila Natal",8,600,438.6,17,1899.75,2025-10,0.1739,0.2812,4,31,136.0,157.5,4,0,2025-10-27,0.23,1088.0,1461.15,crítico
TPS307,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,999,2855.77,29,2888.12,2025-10,0.7097,0.6699,22,31,165.0,,0,0,2025-10-27,0.99,0.0,32.34999999999991,berlinda
VLE007,Bombinhas-Mariscal-apartamento-JR-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, mariscal",0,1463,0.0,21,1557.2,2025-10,0.0,0.4924,0,31,0.0,198.0,4,31,2025-10-27,0.0,0.0,1557.2,crítico
ACI0320,Salvador-Ondina_Rio_Vermelho-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Ondina",13,23,1130.66,67,2441.63,2025-10,0.5556,0.5897,10,31,150.1,166.5,2,0,2025-10-27,0.46,1951.3,1310.97,crítico
BEH2209,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Pedro Ludovico",1,737,2479.64,161,2721.7,2025-10,0.5667,0.6044,17,31,165.88,150.0,1,0,2025-10-27,0.91,165.88,242.05999999999995,berlinda
BSO0104,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,167,3512.3,55,2564.51,2025-10,0.8387,0.5263,26,31,151.0,,0,0,2025-10-27,1.37,0.0,-947.79,ok
CGB0035,Ubatuba-Praia_Grande-apartamento-SUP-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Praia Grande",0,29,5548.33,175,5463.34,2025-10,0.8387,0.5599,26,31,261.62,271.0,1,0,2025-10-27,1.02,0.0,-84.98999999999978,berlinda
DBR0805,Itapema-Praia_Itapema-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",0,637,3980.73,14,3310.8,2025-10,0.8387,0.3889,26,31,184.88,145.0,2,0,2025-10-27,1.2,0.0,-669.9299999999998,ok
DLH0202,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",2,302,9508.69,53,5324.65,2025-10,0.7931,0.5115,23,31,510.74,,0,0,2025-10-27,1.79,1021.48,-4184.040000000001,ok
DPR0001,Balneario_Camboriu-Sul-apartamento-JR-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Barra",0,236,1115.21,35,1665.23,2025-10,0.3548,0.5526,11,31,115.36,111.25,4,0,2025-10-27,0.67,0.0,550.02,atenção
DSH1702,Itapema-Praia_Itapema-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",1,289,3115.14,14,3310.8,2025-10,0.7333,0.3889,22,31,192.64,145.0,3,0,2025-10-27,0.94,192.64,195.6600000000003,berlinda
EMT203,Cabo_Frio-Centro-apartamento-SUP-1Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",0,741,3597.81,51,3944.58,2025-10,0.6452,0.7301,20,31,211.75,179.67,3,0,2025-10-27,0.91,0.0,346.77,berlinda
EPC025,Florianopolis-Jurere_Longe-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,174,4821.0,20,3712.16,2025-10,0.9032,0.5048,28,31,217.43,,0,0,2025-10-27,1.3,0.0,-1108.8400000000001,ok
EVA0301,Florianopolis-Centrao-apartamento-SUP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,369,2850.46,122,3775.97,2025-10,0.7097,0.5975,22,31,154.14,130.0,2,0,2025-10-27,0.75,0.0,925.5099999999998,atenção
GLA0037,Sao_Paulo-Pompeia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Perdizes",0,27,4391.63,74,3053.57,2025-10,0.8387,0.5076,26,31,196.27,,0,0,2025-10-27,1.44,0.0,-1338.06,ok
ILC2314,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",10,1491,4483.25,16,7820.79,2025-10,0.619,0.6145,13,31,494.31,500.0,3,4,2025-10-27,0.57,4943.1,3337.54,atenção
JBV306,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1562,8094.05,25,7692.08,2025-10,0.871,0.6447,27,31,371.93,276.0,3,0,2025-10-27,1.05,0.0,-401.97000000000025,berlinda
JBV327,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1789,11832.94,32,10019.61,2025-10,0.871,0.8219,27,31,548.89,333.0,1,0,2025-10-27,1.18,0.0,-1813.33,ok
LES106,Florianopolis-Jurere_Longe-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",5,420,3989.19,16,2616.72,2025-10,0.6154,0.4764,16,31,330.5,230.0,1,0,2025-10-27,1.52,1652.5,-1372.4700000000003,ok
LIV1411,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,229,4253.36,12,2921.78,2025-10,0.8065,0.5466,25,31,204.85,,0,0,2025-10-27,1.46,0.0,-1331.5799999999995,ok
LVR0003,Campos_do_Jordao-Capivari_Centro-apartamento-SUP-2Q,Carteira 4,SP,"Campos do Jordão, SP","Campos do Jordão, SP, V Iara",0,168,1812.64,28,3350.95,2025-10,0.1935,0.2493,6,31,366.67,259.5,4,0,2025-10-27,0.54,0.0,1538.3099999999997,atenção
NVM0009,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Paraíso dos Pataxós",6,170,2245.72,35,5287.85,2025-10,0.36,0.6403,9,31,282.11,159.67,3,0,2025-10-27,0.42,1692.66,3042.1300000000006,crítico
PRV0404,Salvador-Barra-apartamento-JR-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,175,3077.52,116,2690.79,2025-10,0.8387,0.6238,26,31,146.08,139.33,3,0,2025-10-27,1.14,0.0,-386.73,ok
PSO0902,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,90,3942.95,18,2566.46,2025-10,0.9355,0.6596,29,31,165.38,115.0,1,0,2025-10-27,1.54,0.0,-1376.4899999999998,ok
SCO0015,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 2,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,12,2699.48,25,2756.73,2025-10,0.9032,0.5652,28,31,142.96,199.33,3,0,2025-10-27,0.98,0.0,57.25,berlinda
SOA0907,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",1,390,2429.67,28,2387.44,2025-10,0.6667,0.6706,20,31,159.25,,0,0,2025-10-27,1.02,159.25,-42.23000000000002,berlinda
SSL0211,Florianopolis-UFSC-apartamento-TOP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",4,159,3283.15,12,2699.8,2025-10,0.4074,0.4077,11,31,350.36,350.0,3,29,2025-10-27,1.22,1401.44,-583.3499999999999,ok
STU309,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Trindade",0,828,1575.9,15,2661.35,2025-10,0.3226,0.5879,10,31,252.4,191.33,3,0,2025-10-27,0.59,0.0,1085.4499999999998,atenção
TRS0002,Penha-Beto_Carrero-casa-JR-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,133,1264.14,23,2391.9,2025-10,0.4194,0.6506,13,31,112.69,104.25,4,0,2025-10-27,0.53,0.0,1127.76,atenção
TXP0304,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,726,3187.57,161,2721.7,2025-10,0.6774,0.6044,21,31,181.48,161.0,1,9,2025-10-27,1.17,0.0,-465.87000000000035,ok
TXP1305,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,714,3469.77,161,2721.7,2025-10,0.8065,0.6044,25,31,166.8,147.0,3,0,2025-10-27,1.27,0.0,-748.0700000000002,ok
VTR0033,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",2,98,3904.4,43,2111.4,2025-10,0.9655,0.4194,28,31,175.0,,0,0,2025-10-27,1.85,350.0,-1793.0,ok
ACO1103,Balneario_Camboriu-Centro-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",3,76,4588.65,31,4866.25,2025-10,0.8929,0.5648,25,31,235.0,160.0,1,0,2025-10-27,0.94,705.0,277.60000000000036,berlinda
AIR1414,Porto_Alegre-Menino_Deus-apartamento-TOP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Praia de Belas",1,400,1180.88,32,2539.45,2025-10,0.1333,0.576,4,31,309.0,333.0,4,30,2025-10-27,0.47,309.0,1358.5699999999997,crítico
BLB1306,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",1,397,3497.32,209,3347.82,2025-10,0.8,0.601,24,31,184.88,,0,0,2025-10-27,1.04,184.88,-149.5,berlinda
CTD0101,Penha-Longe-apartamento-JR-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Centro",0,29,1927.18,23,2352.35,2025-10,0.7419,0.5,23,31,104.61,111.0,2,0,2025-10-27,0.82,0.0,425.16999999999985,berlinda
DMS0106,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Bairro Belverede",0,105,7432.56,53,5324.65,2025-10,0.5484,0.5115,17,31,462.06,388.0,1,3,2025-10-27,1.4,0.0,-2107.9100000000008,ok
EDE,Florianopolis-Cachoeira_Bom_Jesus-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,250,2658.87,15,2277.41,2025-10,0.6452,0.3827,20,31,165.5,163.5,4,0,2025-10-27,1.17,0.0,-381.46000000000004,ok
ELF0303,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",11,141,1604.39,42,1744.23,2025-10,0.65,0.3583,13,31,136.38,130.0,1,22,2025-10-27,0.92,1500.1799999999998,139.83999999999992,berlinda
ERJ101,Balneario_Camboriu-Norte-apartamento-JR-4Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",7,741,2230.04,13,5338.0,2025-10,0.5,0.5791,12,31,227.42,189.0,3,0,2025-10-27,0.42,1591.9399999999998,3107.96,crítico
ERV0101,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",4,401,5189.46,79,4235.1,2025-10,0.8519,0.482,23,31,257.65,225.0,1,0,2025-10-27,1.23,1030.6,-954.3599999999997,ok
GRI1506,Itapema-Praia_Itapema-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",5,22,3548.34,14,3310.8,2025-10,0.9615,0.3889,25,31,174.6,,0,0,2025-10-27,1.07,873.0,-237.53999999999996,berlinda
IFT1308,Itapema-Meia_Praia-Norte-apartamento-TOP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,155,4857.5,20,2978.59,2025-10,1.0,0.5085,31,31,192.32,,0,0,2025-10-27,1.63,0.0,-1878.9099999999999,ok
ILC2412,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",7,1940,6734.41,16,7820.79,2025-10,0.8333,0.6145,20,31,427.4,339.0,2,0,2025-10-27,0.86,2991.7999999999997,1086.38,berlinda
JBV141,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1518,9818.37,32,10019.61,2025-10,0.9355,0.8219,29,31,1412.93,,0,0,2025-10-27,0.98,0.0,201.23999999999978,berlinda
MHF1703,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,454,4490.7,15,3459.9,2025-10,0.9677,0.6192,30,31,223.3,207.0,1,0,2025-10-27,1.3,0.0,-1030.7999999999997,ok
MHF2105,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,376,3943.4,15,3459.9,2025-10,0.8387,0.6192,26,31,198.85,193.0,1,0,2025-10-27,1.14,0.0,-483.5,ok
RAL0303,Florianopolis-Ingleses_Centro-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,359,2750.64,25,2607.34,2025-10,0.6774,0.466,21,31,169.62,185.0,3,0,2025-10-27,1.05,0.0,-143.29999999999973,berlinda
RCB405,Itapema-Meia_Praia-Sul-apartamento-JR-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",5,460,2550.28,13,2335.8,2025-10,0.7692,0.3975,20,31,157.85,120.0,3,0,2025-10-27,1.09,789.25,-214.48000000000002,berlinda
RCP202,Florianopolis-Canasvieiras_Meio-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",5,728,2247.05,12,1757.66,2025-10,0.5385,0.2461,14,31,188.71,224.5,4,0,2025-10-27,1.28,943.5500000000001,-489.3900000000001,ok
SMO0202,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Centro",2,33,820.24,58,1221.17,2025-10,0.2759,0.2657,8,31,122.5,120.75,4,0,2025-10-27,0.67,245.0,400.93000000000006,atenção
SOT0201,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",5,1,2449.48,16,4831.55,2025-10,0.5769,0.6121,15,31,194.67,195.5,2,0,2025-10-27,0.51,973.3499999999999,2382.07,atenção
