listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,dias_pmin,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade
SLI0715,Maceio-Ponta_Verde-apartamento-TOP-2Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",1,233,5905.23,37,7065.79,2025-10,0.8333,0.7919,25,31,278.84,230.0,2,0,2025-10-21,0.84,278.84,1160.5600000000004,berlinda
SMT0505,Salvador-Boca_do_Rio-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Jardim Armação",0,56,2537.93,12,4141.3,2025-10,0.4839,0.7042,15,31,202.47,222.63,8,0,2025-10-21,0.61,0.0,1603.3700000000003,atenção
SOA0506,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,414,2789.96,28,2150.71,2025-10,0.8065,0.6296,25,31,144.04,110.0,1,0,2025-10-21,1.3,0.0,-639.25,ok
TXP0314,Goiania-Central-apartamento-TOP-2Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,722,4987.63,15,4018.38,2025-10,0.5161,0.4557,16,31,316.88,321.5,6,25,2025-10-21,1.24,0.0,-969.25,ok
VBP1805,Sao_Paulo-Pinheiros-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",2,285,3443.32,261,5042.41,2025-10,0.5517,0.6417,16,31,241.25,200.0,5,0,2025-10-21,0.68,482.5,1599.0899999999997,atenção
VDT0401,Bombinhas-Bombas-apartamento-MASTER-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",7,460,8126.06,11,2947.8,2025-10,0.875,0.2199,21,31,450.0,,0,30,2025-10-21,2.76,3150.0,-5178.26,meta_subestimada
VGT0004,Ilheus-Sul-apartamento-JR-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, São Francisco",0,428,944.73,31,2401.98,2025-10,0.2903,0.3878,9,31,126.0,135.6,10,5,2025-10-21,0.39,0.0,1457.25,crítico
CBU203,Florianopolis-Novo_Campeche-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",4,364,4405.34,29,3378.75,2025-10,0.9259,0.4096,25,31,221.24,,0,0,2025-10-21,1.3,884.96,-1026.5900000000001,ok
CFE0503,Florianopolis-Beira_Mar-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Agronômica",0,5,4149.45,21,3185.45,2025-10,0.6774,0.4408,21,31,182.81,,0,0,2025-10-21,1.3,0.0,-964.0,ok
CNA005,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,985,8887.88,25,8900.37,2025-10,0.5484,0.4528,17,31,651.47,511.25,4,7,2025-10-21,1.0,0.0,12.4900000000016,berlinda
CNA008,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,985,12076.8,25,8900.37,2025-10,0.7419,0.4528,23,31,643.3,511.25,4,8,2025-10-21,1.36,0.0,-3176.4299999999985,ok
CNA010,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,985,9662.54,25,8900.37,2025-10,0.5806,0.4528,18,31,661.5,511.25,4,6,2025-10-21,1.09,0.0,-762.1700000000001,berlinda
CNA011,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,985,13928.45,25,8900.37,2025-10,0.7742,0.4528,24,31,723.25,688.5,2,1,2025-10-21,1.56,0.0,-5028.08,ok
COA0314,Brasilia-Setor_Hoteleiro-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,730,3776.44,144,6057.31,2025-10,0.5806,0.7252,18,31,247.39,212.6,5,0,2025-10-21,0.62,0.0,2280.8700000000003,atenção
EJO0403,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",6,362,1971.14,69,2666.7,2025-10,0.64,0.5464,16,31,143.25,96.8,5,0,2025-10-21,0.74,859.5,695.5599999999997,atenção
EMR302,Florianopolis-Jurere_Internacional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,916,4403.12,17,3777.8,2025-10,0.7097,0.3495,22,31,213.32,193.5,2,0,2025-10-21,1.17,0.0,-625.3199999999997,ok
ESZ0103,Brasilia-Asa_Norte-apartamento-JR-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,285,3345.94,153,2762.08,2025-10,0.7419,0.7169,23,31,183.78,238.8,5,0,2025-10-21,1.21,0.0,-583.8600000000001,ok
ILH0503,Balneario_Camboriu-Intermediario-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,5,2313.8,48,2714.56,2025-10,0.4839,0.4293,15,31,152.8,133.67,3,0,2025-10-21,0.85,0.0,400.75999999999976,berlinda
LIV0803,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,225,4171.27,12,3011.07,2025-10,0.8387,0.4844,26,31,219.08,140.0,1,0,2025-10-21,1.39,0.0,-1160.2000000000003,ok
MGI025,Porto_Seguro-Pitinga-casa-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial DAjuda",6,176,6625.22,10,6763.48,2025-10,0.56,0.4508,14,31,600.0,600.0,5,0,2025-10-21,0.98,3600.0,138.2599999999993,berlinda
MHE0111,Florianopolis-Cachoeira_Bom_Jesus-apartamento-MASTER-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",1,195,5600.44,8,5516.5,2025-10,0.8667,0.3801,26,31,267.73,250.0,1,0,2025-10-21,1.02,267.73,-83.9399999999996,berlinda
NWT0508,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,229,3935.31,37,5117.0,2025-10,0.4667,0.6892,14,31,293.25,295.33,6,0,2025-10-21,0.77,293.25,1181.69,atenção
NWT1223,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",4,294,4975.03,37,5117.0,2025-10,0.7407,0.6892,20,31,371.25,282.0,2,7,2025-10-21,0.97,1485.0,141.97000000000025,berlinda
PBR0003,Porto_Seguro-Estrada_da_Balsa-casa-TOP-3Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial d ajuda",10,275,7360.24,16,9163.88,2025-10,0.8095,0.6134,17,31,529.94,553.0,1,0,2025-10-21,0.8,5299.400000000001,1803.6399999999994,berlinda
PIC0125,Bombinhas-Centro-apartamento-JR-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",6,432,2462.46,43,2195.55,2025-10,0.76,0.2722,19,31,149.26,176.8,5,0,2025-10-21,1.12,895.56,-266.90999999999985,ok
PSD102,Florianopolis-Jurere_Tradicional-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",5,1959,1733.83,12,1785.91,2025-10,0.5769,0.3857,15,31,138.4,144.8,5,0,2025-10-21,0.97,692.0,52.080000000000155,berlinda
RCI0201,Florianopolis-Ingleses_Norte-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,300,633.36,27,2504.1,2025-10,0.1935,0.4867,6,31,148.67,148.29,7,0,2025-10-21,0.25,0.0,1870.7399999999998,crítico
RTL0302,Itapema-Canto_Praia-apartamento-JR-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Centro",0,378,3923.36,17,1167.9,2025-10,1.0,0.2992,31,31,201.0,,0,0,2025-10-21,3.36,0.0,-2755.46,meta_subestimada
RUP0603,Blumenau-Central-apartamento-SUP-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",0,434,7031.55,78,8207.84,2025-10,0.7097,0.5766,22,31,390.73,192.33,3,0,2025-10-21,0.86,0.0,1176.29,berlinda
SKL0507,Penha-Praia-apartamento-SUP-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",17,103,2290.03,20,3625.68,2025-10,0.7857,0.3344,11,31,247.91,180.0,2,0,2025-10-21,0.63,4214.47,1335.6499999999996,atenção
SMB0307,Florianopolis-Canasvieiras_Perto-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,328,2905.62,30,1645.04,2025-10,0.871,0.355,27,31,161.19,180.0,1,0,2025-10-21,1.77,0.0,-1260.58,ok
TSO0403,Balneario_Camboriu-Longe-apartamento-MASTER-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Estados",0,12,4668.3,31,4718.78,2025-10,0.7419,0.5315,23,31,247.87,264.25,8,0,2025-10-21,0.99,0.0,50.47999999999956,berlinda
TXP1101,Goiania-Central-apartamento-TOP-2Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,167,5039.44,15,4018.38,2025-10,0.7419,0.4557,23,31,285.53,283.17,6,0,2025-10-21,1.25,0.0,-1021.0599999999995,ok
VGZ0006,Imbituba-Praia_do_Rosa-casa-SUP-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",0,589,2148.32,48,2721.69,2025-10,0.5161,0.2782,16,31,157.0,124.38,8,0,2025-10-21,0.79,0.0,573.3699999999999,atenção
VLO0504,Florianopolis-Jurere_Longe-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",3,327,5189.15,13,4386.0,2025-10,0.5714,0.5202,16,31,480.88,343.17,6,0,2025-10-21,1.18,1442.6399999999999,-803.1499999999996,ok
VST038,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,92,2836.46,45,2754.3,2025-10,0.4194,0.1919,13,31,259.64,175.83,6,0,2025-10-21,1.03,0.0,-82.15999999999985,berlinda
WAL0714,Sao_Paulo-Butanta-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Butantã",0,79,4781.3,26,3067.2,2025-10,0.9032,0.5961,28,31,205.89,,0,0,2025-10-21,1.56,0.0,-1714.1000000000004,ok
CMT0404,Florianopolis-UFSC-apartamento-SUP-3Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",0,229,4557.01,9,2647.24,2025-10,0.6452,0.361,20,31,291.1,218.0,3,0,2025-10-21,1.72,0.0,-1909.7700000000004,ok
DPR0007,Balneario_Camboriu-Sul-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Barra",0,218,499.8,166,2726.07,2025-10,0.129,0.4575,4,31,147.0,118.6,10,0,2025-10-21,0.18,0.0,2226.27,crítico
EDA0001,Curitiba-Centro-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,76,768.4,322,2986.61,2025-10,0.1613,0.6212,5,31,165.0,153.63,8,14,2025-10-21,0.26,0.0,2218.21,crítico
FUA0004,Ubatuba-Praia_do_Lazaro-apartamento-JR-1Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Lázaro Praia Domingos Dias",5,2,0.0,22,1956.06,2025-10,0.0,0.4444,0,31,0.0,179.7,10,0,2025-10-21,0.0,0.0,1956.06,crítico
GBL601,Itapema-Praia_Centro-apartamento-SUP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Centro",6,617,2390.51,13,2022.58,2025-10,0.76,0.2792,19,31,176.68,159.25,4,0,2025-10-21,1.18,1060.08,-367.9300000000003,ok
GOS1007,Porto_Alegre-Auxiliadora-apartamento-TOP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Auxiliadora",0,799,1555.3,36,3196.31,2025-10,0.3226,0.5963,10,31,200.0,200.0,10,0,2025-10-21,0.49,0.0,1641.01,crítico
GRI1305,Itapema-Praia_Itapema-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",0,121,5032.0,14,3055.32,2025-10,0.6452,0.3416,20,31,296.0,296.0,10,31,2025-10-21,1.65,0.0,-1976.6799999999998,ok
HIN0117,Brasilia-Asa_Norte-apartamento-JR-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,265,4595.06,153,2762.08,2025-10,0.8387,0.7169,26,31,206.69,194.0,3,0,2025-10-21,1.66,0.0,-1832.9800000000005,ok
ILC4104,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",3,974,9281.72,16,7795.73,2025-10,0.8571,0.5768,24,31,468.04,335.0,1,0,2025-10-21,1.19,1404.1200000000001,-1485.9899999999998,ok
MHF1609,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",6,386,331.32,9,2647.24,2025-10,0.04,0.2729,1,31,290.0,290.0,9,31,2025-10-21,0.13,1740.0,2315.9199999999996,crítico
MSSO0902,Goiania-Leste-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",0,736,2895.53,18,3455.04,2025-10,0.5484,0.5169,17,31,200.76,206.67,6,0,2025-10-21,0.84,0.0,559.5099999999998,berlinda
NWC1510,Curitiba-Centro-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,49,2352.39,322,2986.61,2025-10,0.5484,0.6212,17,31,171.29,154.5,6,0,2025-10-21,0.79,0.0,634.2200000000003,atenção
OKA204,Florianopolis-Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",2,1042,3664.43,27,2567.0,2025-10,0.6897,0.5014,20,31,213.0,232.4,5,0,2025-10-21,1.43,426.0,-1097.4299999999998,ok
PRB0405,Florianopolis-Jurere_Tradicional-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,230,5324.05,19,7803.03,2025-10,0.5806,0.5249,18,31,367.5,238.2,5,0,2025-10-21,0.68,0.0,2478.9799999999996,atenção
PSO0708,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,105,3774.59,17,2502.4,2025-10,0.8065,0.5866,25,31,172.0,189.0,1,0,2025-10-21,1.51,0.0,-1272.19,ok
QUI0090,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, Centro",0,243,2245.47,29,1631.15,2025-10,0.4839,0.3973,15,31,172.4,123.83,6,0,2025-10-21,1.38,0.0,-614.3199999999997,ok
SMA0107,Salvador-Pituba_Praia-apartamento-SUP-1Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Amaralina",0,34,1805.0,13,2160.61,2025-10,0.4194,0.4965,13,31,170.92,158.43,7,0,2025-10-21,0.84,0.0,355.6100000000001,berlinda
TPS310,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",5,996,2554.63,28,3076.06,2025-10,0.6538,0.6425,17,31,164.05,,0,0,2025-10-21,0.83,820.25,521.4299999999998,berlinda
VLO0514,Florianopolis-Jurere_Longe-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,323,4487.02,13,4386.0,2025-10,0.6129,0.5202,19,31,306.95,315.0,4,0,2025-10-21,1.02,0.0,-101.02000000000044,berlinda
CCI003,Florianopolis-Ingleses_Norte-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",1,1010,0.0,16,3766.96,2025-10,0.0,0.4807,0,31,0.0,680.0,10,31,2025-10-21,0.0,0.0,3766.96,crítico
CMC101,Florianopolis-Ingleses_Norte-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1015,2737.9,27,2504.1,2025-10,0.6129,0.4867,19,31,182.26,,0,0,2025-10-21,1.09,0.0,-233.80000000000018,berlinda
CPM1110,Sao_Paulo-Pinheiros-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",0,72,3696.98,411,3734.05,2025-10,0.7742,0.5953,24,31,182.38,170.0,4,0,2025-10-21,0.99,0.0,37.070000000000164,berlinda
CRN0705,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Cerqueira César",1,215,6892.94,219,3782.93,2025-10,0.8333,0.6174,25,31,314.85,200.0,2,6,2025-10-21,1.82,314.85,-3110.0099999999998,ok
DBH0807,Guarapari-Praia_do_Morro-apartamento-JR-2Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",0,37,1398.4,90,2765.0,2025-10,0.2581,0.5696,8,31,208.63,151.3,10,0,2025-10-21,0.51,0.0,1366.6,atenção
EAC403,Balneario_Camboriu-Centro-apartamento-JR-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,702,2349.3,32,1669.12,2025-10,0.6452,0.4846,20,31,136.8,100.0,2,0,2025-10-21,1.41,0.0,-680.1800000000003,ok
EAZ305,Florianopolis-Itacorubi-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, João Paulo",0,566,1099.11,14,4358.35,2025-10,0.129,0.4823,4,31,350.0,350.0,9,31,2025-10-21,0.25,0.0,3259.2400000000007,crítico
EMP2201,Florianopolis-Canasvieiras_Perto-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",3,803,3963.1,16,3831.2,2025-10,0.8571,0.4607,24,31,217.04,198.0,4,0,2025-10-21,1.03,651.12,-131.9000000000001,berlinda
HPN0618,Porto_Alegre-Cidade_Baixa-apartamento-JR-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Farroupilha",0,26,671.04,45,2148.29,2025-10,0.1935,0.6793,6,31,127.17,126.13,8,0,2025-10-21,0.31,0.0,1477.25,crítico
IAA0504,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",2,567,4239.35,53,4913.61,2025-10,0.7931,0.7065,23,31,226.48,217.8,5,0,2025-10-21,0.86,452.96,674.2599999999993,berlinda
IAP0403,Florianopolis-Ingleses_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses sul",0,351,1716.89,30,2290.64,2025-10,0.4516,0.4867,14,31,155.71,149.0,4,0,2025-10-21,0.75,0.0,573.7499999999998,atenção
IDA105,Florianopolis-Ingleses_Norte-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses",1,845,2807.92,48,2089.58,2025-10,0.6667,0.4886,20,31,212.65,149.33,6,0,2025-10-21,1.34,212.65,-718.3400000000001,ok
ILC3308,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1007,11007.11,28,9716.68,2025-10,0.9032,0.8069,28,31,509.57,,0,0,2025-10-21,1.13,0.0,-1290.4300000000003,ok
IML0107,Bombinhas-Mariscal-apartamento-TOP-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Mariscal",0,456,4249.8,16,2254.2,2025-10,0.9032,0.2841,28,31,207.0,,0,0,2025-10-21,1.89,0.0,-1995.6000000000004,ok
IPTR0171,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",1,255,3485.73,44,1984.94,2025-10,0.6667,0.3647,20,31,226.7,124.71,7,0,2025-10-21,1.76,226.7,-1500.79,ok
ITFA039,Mata_de_Sao_Joao-Praia_Imbassai-apartamento-SUP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Açu da Torre",1,485,3699.18,17,3458.93,2025-10,0.6667,0.4,20,31,219.3,180.0,1,0,2025-10-21,1.07,219.3,-240.25,berlinda
MCD002,Campos_do_Jordao-Capivari_Centro-casa-SUP-3Q,Carteira 4,SP,"Campos do Jordão, SP","Campos do Jordão, SP, V Dubieux",2,511,1034.44,7,2919.75,2025-10,0.1379,0.1595,4,31,355.0,336.3,10,0,2025-10-21,0.35,710.0,1885.31,crítico
MHF2109,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,467,3093.82,9,2647.24,2025-10,0.5484,0.2729,17,31,273.41,216.17,6,0,2025-10-21,1.17,0.0,-446.5800000000004,ok
MOL0502,Sao_Paulo-Liberdade-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Liberdade",1,408,3749.25,69,2919.75,2025-10,0.7333,0.5673,22,31,197.59,141.0,3,0,2025-10-21,1.28,197.59,-829.5,ok
NOA0704,Sao_Paulo-Santo_Amaro-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Santo Amaro",3,369,1325.01,152,3039.7,2025-10,0.3929,0.5549,11,31,136.64,130.0,4,0,2025-10-21,0.44,409.91999999999996,1714.6899999999998,crítico
OBP0301,Penha-Beto_Carrero-apartamento-MASTER-2Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,370,7854.47,26,4197.17,2025-10,0.8065,0.3445,25,31,387.24,304.0,1,0,2025-10-21,1.87,0.0,-3657.3,ok
PSO0906,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,70,2800.25,17,2502.4,2025-10,0.6452,0.5866,20,31,163.95,149.67,6,0,2025-10-21,1.12,0.0,-297.8499999999999,ok
PSOA0707,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,105,3372.56,17,2502.4,2025-10,0.6774,0.5866,21,31,196.19,150.0,3,0,2025-10-21,1.35,0.0,-870.1599999999999,ok
QTIB0301,Florianopolis-Ingleses_Norte-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,82,1235.94,27,2504.1,2025-10,0.2903,0.4867,9,31,164.0,148.8,10,0,2025-10-21,0.49,0.0,1268.1599999999999,crítico
RLN0104,Gramado-Geral-apartamento-JR-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Ipê Amarelo",0,273,1555.12,35,2852.6,2025-10,0.2258,0.2896,7,31,297.0,278.67,3,0,2025-10-21,0.55,0.0,1297.48,atenção
SDR006,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,1538,1339.74,21,2953.81,2025-10,0.2903,0.6084,9,31,144.0,110.0,1,0,2025-10-21,0.45,0.0,1614.07,crítico
SKL1003,Penha-Praia-apartamento-SUP-2Q,Carteira 4,SC,"Penha, SC","Penha, SC, Armação",0,6,3123.55,55,3312.94,2025-10,0.6129,0.4486,19,31,222.21,197.5,2,0,2025-10-21,0.94,0.0,189.38999999999987,berlinda
TVT1008,Florianopolis-Centrao-apartamento-MASTER-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,558,5107.12,27,4335.57,2025-10,0.6667,0.5128,20,31,302.3,223.67,3,0,2025-10-21,1.18,302.3,-771.5500000000002,ok
TXP1405,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,716,1854.71,160,2314.1,2025-10,0.4516,0.5185,14,31,161.07,145.25,8,0,2025-10-21,0.8,0.0,459.3899999999999,berlinda
BSO0106,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,167,3753.32,53,2092.0,2025-10,0.871,0.4474,27,31,174.85,120.0,3,0,2025-10-21,1.79,0.0,-1661.3200000000002,ok
BSO0207,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,161,2682.78,53,2092.0,2025-10,0.6774,0.4474,21,31,150.81,121.0,6,0,2025-10-21,1.28,0.0,-590.7800000000002,ok
CGR209,Gramado-Geral-apartamento-JR-1Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Vila Suiça",0,862,1400.84,93,2843.25,2025-10,0.3548,0.4261,11,31,147.18,148.33,6,0,2025-10-21,0.49,0.0,1442.41,crítico
EAR0411,Florianopolis-Ingleses_Norte-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",1,287,7760.93,12,5798.87,2025-10,1.0,0.4704,30,31,498.4,,0,0,2025-10-21,1.34,498.4,-1962.0600000000004,ok
ELR0507,Maceio-Ponta_Verde-apartamento-SUP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",0,7,3375.1,212,4456.35,2025-10,0.7742,0.7519,24,31,194.5,158.17,6,0,2025-10-21,0.76,0.0,1081.2500000000005,atenção
ENU011,Ubatuba-Praia_Grande-apartamento-JR-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Praia Grande",1,537,4940.96,196,4256.16,2025-10,0.8667,0.5172,26,31,243.42,245.0,4,0,2025-10-21,1.16,243.42,-684.8000000000002,ok
HPN707,Porto_Alegre-Cidade_Baixa-apartamento-JR-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Farroupilha",0,400,299.49,45,2148.29,2025-10,0.1613,0.6793,5,31,117.67,115.0,10,0,2025-10-21,0.14,0.0,1848.8,crítico
LBM306,Florianopolis-Canasvieiras_Perto-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",31,1016,0.0,22,3637.77,2025-10,,0.4919,0,31,0.0,,0,1,2025-10-21,0.0,0.0,3637.77,crítico
NWT0816,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,155,4454.55,37,5117.0,2025-10,0.6,0.6892,18,31,276.72,280.8,5,0,2025-10-21,0.87,276.72,662.4499999999998,berlinda
RGF0711,Salvador-Flamengo-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Itapuã",1,62,3423.13,29,4009.88,2025-10,0.7,0.6075,21,31,190.19,155.63,8,0,2025-10-21,0.85,190.19,586.75,berlinda
RPF0605,Porto_Alegre-Menino_Deus-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Azenha",4,190,1871.06,15,2199.06,2025-10,0.4815,0.4747,13,31,170.15,170.0,7,0,2025-10-21,0.85,680.6,328.0,berlinda
