listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade
PDD0572,Balneario_Picarras-Geral-casa-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Itacolomi",2,19,1790.49,9,1532.87,2025-11,0.4643,0.1663,13,30,147.62,129.4,15,2025-11-11,1.17,295.24,-257.6200000000001,ok
PLA0408,Curitiba-Boa_Vista-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Boa Vista",0,50,2139.24,24,2136.77,2025-11,0.5333,0.5727,16,30,158.13,133.77,13,2025-11-11,1.0,0.0,-2.4699999999998,berlinda
PRA0304,Florianopolis-Ingleses_Norte-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,719,0.0,19,3448.22,2025-11,0.0,0.4098,0,30,0.0,267.63,19,2025-11-11,0.0,0.0,3448.22,crítico
PRY0002,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Taperapuã",1,43,4587.24,27,3632.05,2025-11,0.8621,0.4027,25,30,228.28,313.0,3,2025-11-11,1.26,228.28,-955.1899999999996,ok
RLU0302,Gramado-Carniel-apartamento-TOP-3Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Jardim Bela Vista",5,107,11042.65,21,7709.07,2025-11,1.0,0.5417,25,30,603.08,,0,2025-11-11,1.43,3015.4,-3333.58,ok
SOA0205,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",3,379,2007.25,33,2261.0,2025-11,0.5556,0.4852,15,30,148.67,152.92,12,2025-11-11,0.89,446.01,253.75,berlinda
TCO0712,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,555,1586.9,72,1793.66,2025-11,0.4667,0.4337,14,30,128.29,120.0,12,2025-11-11,0.88,0.0,206.76,berlinda
TPS209,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,997,2549.8,25,4223.9,2025-11,0.4667,0.563,14,30,252.14,245.38,16,2025-11-11,0.6,0.0,1674.0999999999995,atenção
UPP0316,Curitiba-Centro-apartamento-JR-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Alto da XV",0,29,2900.56,282,1884.7,2025-11,0.7333,0.5093,22,30,155.86,142.71,7,2025-11-11,1.54,0.0,-1015.8599999999999,ok
VEC213,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,1037,4458.37,34,3528.77,2025-11,0.7333,0.5429,22,30,234.0,231.14,7,2025-11-11,1.26,0.0,-929.5999999999999,ok
VLE005,Bombinhas-Mariscal-apartamento-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Mariscal",0,1494,0.0,34,2440.91,2025-11,0.0,0.3343,0,30,0.0,198.0,19,2025-11-11,0.0,0.0,2440.91,crítico
VRA404,Florianopolis-Centrao-apartamento-SUP-3Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,460,7087.39,20,5634.63,2025-11,0.5333,0.5028,16,30,515.69,335.0,6,2025-11-11,1.26,0.0,-1452.7600000000002,ok
ACI0320,Salvador-Ondina_Rio_Vermelho-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Ondina",2,54,1524.83,82,3153.33,2025-11,0.3929,0.5658,11,30,180.45,178.21,14,2025-11-11,0.48,360.9,1628.5,crítico
BEH2209,Goiania-Central-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Pedro Ludovico",0,768,2406.04,149,1516.4,2025-11,0.7,0.3335,21,30,146.67,163.11,9,2025-11-11,1.59,0.0,-889.6399999999999,ok
BSO0104,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,198,2601.08,10,2766.14,2025-11,0.6333,0.5032,19,30,179.84,142.82,11,2025-11-11,0.94,0.0,165.05999999999995,berlinda
CGB0035,Ubatuba-Praia_Grande-apartamento-SUP-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Praia Grande",6,60,4543.09,169,4861.87,2025-11,0.6667,0.4121,16,30,316.5,228.0,5,2025-11-11,0.93,1899.0,318.77999999999975,berlinda
DBR0805,Itapema-Praia_Itapema-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",1,668,4118.37,16,2063.9,2025-11,0.5862,0.2696,17,30,235.33,152.83,6,2025-11-11,2.0,235.33,-2054.47,ok
DLH0202,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",1,333,12521.29,55,10638.6,2025-11,0.8966,0.6864,26,30,621.12,525.67,3,2025-11-11,1.18,621.12,-1882.6900000000005,ok
DPR0001,Balneario_Camboriu-Sul-apartamento-JR-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Barra",0,267,1770.21,33,2053.56,2025-11,0.5667,0.4673,17,30,120.76,111.25,12,2025-11-11,0.86,0.0,283.3499999999999,berlinda
DSH1702,Itapema-Praia_Itapema-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",3,320,2998.75,16,2063.9,2025-11,0.5926,0.2696,16,30,232.75,176.11,9,2025-11-11,1.45,698.25,-934.8499999999999,ok
EMT203,Cabo_Frio-Centro-apartamento-SUP-1Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",5,772,531.15,51,3239.35,2025-11,0.12,0.5585,3,30,223.0,186.64,11,2025-11-11,0.16,1115.0,2708.2,crítico
EPC025,Florianopolis-Jurere_Longe-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,205,5243.5,23,5861.6,2025-11,0.4667,0.5195,14,30,425.71,315.0,9,2025-11-11,0.89,0.0,618.1000000000004,berlinda
EVA0301,Florianopolis-Centrao-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,400,4216.56,126,3394.05,2025-11,0.7333,0.4536,22,30,226.86,181.57,7,2025-11-11,1.24,0.0,-822.5100000000002,ok
GLA0037,Sao_Paulo-Pompeia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Perdizes",0,58,3259.83,71,2705.63,2025-11,0.6,0.3976,18,30,207.56,149.22,9,2025-11-11,1.2,0.0,-554.1999999999998,ok
ILC2314,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1522,8752.49,16,9179.91,2025-11,0.5,0.5499,15,30,732.67,570.22,9,2025-11-11,0.95,0.0,427.4200000000001,berlinda
JBV306,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1593,12159.62,25,9026.89,2025-11,0.9,0.58,27,30,545.85,769.5,2,2025-11-11,1.35,0.0,-3132.7300000000014,ok
JBV327,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1820,14493.68,34,10718.98,2025-11,0.9,0.6611,27,30,654.37,914.0,2,2025-11-11,1.35,0.0,-3774.7000000000007,ok
LES106,Florianopolis-Jurere_Longe-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",10,451,8626.76,19,5194.56,2025-11,0.95,0.4759,19,30,617.0,536.0,1,2025-11-11,1.66,6170.0,-3432.2,ok
LIV1411,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,260,5515.6,15,3581.56,2025-11,0.9,0.5526,27,30,248.37,271.0,3,2025-11-11,1.54,0.0,-1934.0400000000004,ok
LVR0003,Campos_do_Jordao-Capivari_Centro-apartamento-SUP-2Q,Carteira 4,SP,"Campos do Jordão, SP","Campos do Jordão, SP, V Iara",0,199,2966.71,38,2803.77,2025-11,0.3333,0.2482,10,30,334.3,284.92,13,2025-11-11,1.06,0.0,-162.94000000000005,berlinda
MHF1508,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",1,16,3820.49,14,3094.94,2025-11,0.5517,0.2903,16,30,298.81,248.36,11,2025-11-11,1.23,298.81,-725.5499999999997,ok
NVM0009,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Paraíso dos Pataxós",0,201,1237.88,27,3632.05,2025-11,0.2667,0.4027,8,30,174.13,170.71,14,2025-11-11,0.34,0.0,2394.17,crítico
PRV0404,Salvador-Barra-apartamento-JR-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,206,3219.36,119,2773.76,2025-11,0.7667,0.5696,23,30,170.17,151.86,7,2025-11-11,1.16,0.0,-445.5999999999999,ok
PSO0902,Penha-Beto_Carrero-apartamento-TOP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,121,4075.12,16,4132.99,2025-11,0.8,0.6017,24,30,199.46,204.33,6,2025-11-11,0.99,0.0,57.86999999999989,berlinda
SCO0015,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,43,210.68,25,2388.5,2025-11,0.0667,0.4993,2,30,137.5,201.47,19,2025-11-11,0.09,0.0,2177.82,crítico
SOA0907,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",1,421,2161.21,33,2261.0,2025-11,0.5517,0.4852,16,30,161.19,174.0,12,2025-11-11,0.96,161.19,99.78999999999996,berlinda
SSL0211,Florianopolis-UFSC-apartamento-TOP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",14,190,0.0,11,3941.66,2025-11,0.0,0.3443,0,30,0.0,350.0,5,2025-11-11,0.0,0.0,3941.66,crítico
STU309,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Trindade",0,859,2511.48,16,2679.84,2025-11,0.4333,0.5048,13,30,227.15,202.83,12,2025-11-11,0.94,0.0,168.36000000000013,berlinda
TRS0002,Penha-Beto_Carrero-casa-JR-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,164,871.48,28,2088.59,2025-11,0.2667,0.5446,8,30,124.13,120.13,15,2025-11-11,0.42,0.0,1217.1100000000001,crítico
TXP0304,Goiania-Central-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,757,3320.64,149,1516.4,2025-11,0.9,0.3335,27,30,157.59,161.0,3,2025-11-11,2.19,0.0,-1804.2399999999998,meta_subestimada
TXP1305,Goiania-Central-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",4,745,2431.12,149,1516.4,2025-11,0.6538,0.3335,17,30,161.0,145.57,7,2025-11-11,1.6,644.0,-914.7199999999998,ok
VTR0033,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,129,2996.84,45,2904.87,2025-11,0.5333,0.4181,16,30,196.61,177.0,10,2025-11-11,1.03,0.0,-91.97000000000025,berlinda
AYA201,Florianopolis-Jurere_Tradicional-apartamento-JR-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,1984,8025.01,15,7172.85,2025-11,0.7778,0.5,21,30,493.81,330.8,5,2025-11-11,1.12,1481.43,-852.1599999999999,ok
CCI210,Florianopolis-Ingleses_Norte-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,997,4330.48,19,3448.22,2025-11,0.5333,0.4098,16,30,319.0,277.2,5,2025-11-11,1.26,0.0,-882.2599999999998,ok
CZZ0404,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",1,221,904.74,49,1401.48,2025-11,0.1379,0.1601,4,30,267.75,218.38,16,2025-11-11,0.65,267.75,496.74,atenção
EMZ0504,Guarapari-Praia_do_Morro-apartamento-JR-2Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",0,138,515.6,81,2091.69,2025-11,0.1333,0.4083,4,30,178.0,139.67,15,2025-11-11,0.25,0.0,1576.0900000000001,crítico
FFS1402,Itapema-Meia_Praia-Sul-apartamento-SUP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",9,10,1933.34,15,2851.62,2025-11,0.6667,0.4879,14,30,169.86,153.71,7,2025-11-11,0.68,1528.7400000000002,918.28,atenção
ILC3109,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1828,11161.56,30,11132.4,2025-11,0.7333,0.6976,22,30,669.45,633.0,8,2025-11-11,1.0,0.0,-29.159999999999854,berlinda
ILC4404,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1971,13799.88,16,9179.91,2025-11,0.9667,0.5499,29,30,645.59,,0,2025-11-11,1.5,0.0,-4619.969999999999,ok
JRR205,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1185,5026.0,18,6829.73,2025-11,0.5,0.605,15,30,422.67,336.2,5,2025-11-11,0.74,0.0,1803.7299999999996,atenção
MCB0103,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, itacolomi",0,383,2682.39,66,1594.17,2025-11,0.7333,0.2526,22,30,139.23,124.71,7,2025-11-11,1.68,0.0,-1088.2199999999998,ok
MHF1901,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,37,4436.2,17,2947.0,2025-11,0.8,0.4478,24,30,247.71,184.5,4,2025-11-11,1.51,0.0,-1489.1999999999998,ok
MLO0601,Itapema-Meia_Praia-Norte-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,394,2775.22,15,3420.0,2025-11,0.6333,0.4143,19,30,166.53,177.0,10,2025-11-11,0.81,0.0,644.7800000000002,berlinda
MTS1503,Itapema-Praia_Itapema-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",0,213,3381.76,15,3124.13,2025-11,0.7,0.5139,21,30,206.52,175.0,6,2025-11-11,1.08,0.0,-257.6300000000001,berlinda
PFN0007,Porto_Seguro-Pataxos-apartamento-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Pataxós",29,218,0.0,49,2140.18,2025-11,0.0,0.245,0,30,0.0,130.0,1,2025-11-11,0.0,0.0,2140.18,crítico
POS0205,Florianopolis-Ingleses_Praia-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,411,1347.4,30,2156.24,2025-11,0.3,0.4512,9,30,268.22,211.45,11,2025-11-11,0.62,0.0,808.8399999999997,atenção
PSOA0912,Penha-Beto_Carrero-apartamento-TOP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,113,2233.65,16,4132.99,2025-11,0.4,0.6017,12,30,201.33,171.86,14,2025-11-11,0.54,0.0,1899.3399999999997,atenção
RIV101,Florianopolis-Jurere_Tradicional-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,589,2971.41,20,8875.07,2025-11,0.2,0.5432,6,30,542.17,619.14,14,2025-11-11,0.33,0.0,5903.66,crítico
TPS303,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",3,457,837.03,25,4223.9,2025-11,0.1852,0.563,5,30,208.4,209.94,16,2025-11-11,0.2,625.2,3386.87,crítico
UPP0115,Curitiba-Centro-apartamento-JR-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Alto da XV",0,10,773.86,282,1884.7,2025-11,0.2333,0.5093,7,30,136.43,136.32,19,2025-11-11,0.41,0.0,1110.8400000000001,crítico
UPP0514,Curitiba-Centro-apartamento-JR-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Alto da XV",1,9,1253.4,282,1884.7,2025-11,0.3793,0.5093,11,30,140.45,136.5,16,2025-11-11,0.67,140.45,631.3,atenção
VDM101,Florianopolis-Canajure-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",6,918,3348.67,54,2163.05,2025-11,0.8333,0.4554,20,30,217.4,201.67,3,2025-11-11,1.55,1304.4,-1185.62,ok
VEC311,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,1040,4467.36,34,3528.77,2025-11,0.8667,0.5429,26,30,221.12,175.67,3,2025-11-11,1.27,0.0,-938.5899999999997,ok
VFI0103,Gramado-Geral-apartamento-JR-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",9,330,4519.16,46,4333.51,2025-11,0.6667,0.4798,14,30,463.0,219.0,5,2025-11-11,1.04,4167.0,-185.64999999999964,berlinda
BBH1003,Balneario_Picarras-Geral-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Itacolomi",0,409,5743.93,35,2411.71,2025-11,0.9,0.3346,27,30,290.81,140.0,2,2025-11-11,2.38,0.0,-3332.2200000000003,meta_subestimada
BHE0405,Brasilia-Setor_Hoteleiro-apartamento-SUP-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Sul",0,39,5792.66,147,5421.98,2025-11,0.8,0.6415,24,30,495.62,333.2,5,2025-11-11,1.07,0.0,-370.6800000000003,berlinda
BOU0101,Florianopolis-Canasvieiras_Meio-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",1,444,1965.14,33,1965.96,2025-11,0.6207,0.482,18,30,172.22,161.8,10,2025-11-11,1.0,172.22,0.8199999999999363,berlinda
ELF0403,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",1,185,4908.68,49,2579.11,2025-11,0.9655,0.44,28,30,200.5,,0,2025-11-11,1.9,200.5,-2329.57,ok
ELF0609,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",20,156,1001.85,49,2579.11,2025-11,0.8,0.44,8,30,135.25,146.0,1,2025-11-11,0.39,2705.0,1577.2600000000002,crítico
ESN0505,Salvador-Ondina_Rio_Vermelho-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Rio Vermelho",0,229,5130.37,34,3630.22,2025-11,0.7333,0.5369,22,30,265.5,183.38,8,2025-11-11,1.41,0.0,-1500.15,ok
ESR1912,Curitiba-Batel-apartamento-TOP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,656,3835.79,28,2447.15,2025-11,0.5667,0.3939,17,30,283.82,299.18,11,2025-11-11,1.57,0.0,-1388.6399999999999,ok
ETL2702,Balneario_Camboriu-Norte-apartamento-MASTER-4Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Pioneiros",8,334,14167.07,16,12503.0,2025-11,0.9091,0.3981,20,30,990.3,1500.0,1,2025-11-11,1.13,7922.4,-1664.0699999999997,ok
GDP0010,Brasilia-Asa_Sul-apartamento-JR-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Sul",0,190,2794.71,220,2916.77,2025-11,0.5,0.6292,15,30,211.6,204.0,14,2025-11-11,0.96,0.0,122.05999999999995,berlinda
IFT1304,Itapema-Meia_Praia-Norte-apartamento-TOP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,248,4029.96,22,3277.09,2025-11,0.7333,0.375,22,30,222.41,190.0,5,2025-11-11,1.23,0.0,-752.8699999999999,ok
IHD0101,Florianopolis-Jurere_Longe-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,39,6080.43,16,7660.43,2025-11,0.4667,0.5989,14,30,498.36,447.73,11,2025-11-11,0.79,0.0,1580.0,atenção
JCS0004,Penha-Longe-casa-SUP-1Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",0,326,2785.96,58,2207.82,2025-11,0.7667,0.4175,23,30,172.17,110.0,3,2025-11-11,1.26,0.0,-578.1399999999999,ok
MCG0006,Porto_Seguro-Pitinga-casa-JR-3Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial DAjuda",12,330,0.0,13,6384.52,2025-11,0.0,0.3089,0,30,0.0,636.0,14,2025-11-11,0.0,0.0,6384.52,crítico
MHF0508,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",3,388,3634.5,14,3094.94,2025-11,0.6296,0.2903,17,30,241.0,255.5,10,2025-11-11,1.17,723.0,-539.56,ok
MRS0402,Bombinhas-Bombas-apartamento-SUP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",3,3,964.44,18,2849.68,2025-11,0.1481,0.4113,4,30,329.75,237.92,13,2025-11-11,0.34,989.25,1885.2399999999998,crítico
NWT0603,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,215,6285.17,40,4657.0,2025-11,0.6667,0.5442,20,30,302.22,253.0,6,2025-11-11,1.35,0.0,-1628.17,ok
NWT1001,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,199,5732.38,40,4657.0,2025-11,0.6,0.5442,18,30,377.67,313.33,9,2025-11-11,1.23,0.0,-1075.38,ok
NWT1123,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,121,4459.13,40,4657.0,2025-11,0.5667,0.5442,17,30,301.06,288.56,9,2025-11-11,0.96,0.0,197.8699999999999,berlinda
OAG0507,Sao_Paulo-Pinheiros-apartamento-TOP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Cerqueira César",4,155,5012.21,275,4995.02,2025-11,0.7692,0.591,20,30,304.65,214.6,5,2025-11-11,1.0,1218.6,-17.1899999999996,berlinda
PSO0601,Penha-Beto_Carrero-apartamento-TOP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,89,3706.63,16,4132.99,2025-11,0.6667,0.6017,20,30,214.45,173.78,9,2025-11-11,0.9,0.0,426.3599999999997,berlinda
RFM0017,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",0,191,0.0,34,2989.06,2025-11,0.0,0.3789,0,30,0.0,155.37,19,2025-11-11,0.0,0.0,2989.06,crítico
SKL0905,Penha-Praia-apartamento-SUP-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",0,52,4347.82,50,3787.89,2025-11,0.8,0.4691,24,30,224.5,170.0,2,2025-11-11,1.15,0.0,-559.9299999999998,ok
SKL1204,Penha-Praia-apartamento-SUP-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",0,43,3860.27,50,3787.89,2025-11,0.7,0.4691,21,30,216.38,209.71,7,2025-11-11,1.02,0.0,-72.38000000000011,berlinda
SPJ0201,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,516,6075.68,15,6230.75,2025-11,0.7333,0.6136,22,30,332.73,273.0,6,2025-11-11,0.98,0.0,155.0699999999997,berlinda
SPJ0302,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,518,5692.68,15,6230.75,2025-11,0.7667,0.6136,23,30,324.43,341.6,5,2025-11-11,0.91,0.0,538.0699999999997,berlinda
SPT0203,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,543,0.0,31,707.55,2025-11,0.0,0.2143,0,30,0.0,100.47,19,2025-11-11,0.0,0.0,707.55,crítico
THK0502,Sao_Paulo-Republica-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, República",0,82,2457.3,467,2800.75,2025-11,0.5667,0.5767,17,30,160.67,130.0,7,2025-11-11,0.88,0.0,343.4499999999998,berlinda
TPS210,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,681,1478.45,25,4223.9,2025-11,0.2667,0.563,8,30,207.25,193.67,15,2025-11-11,0.35,0.0,2745.45,crítico
TRS0005,Penha-Beto_Carrero-casa-JR-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,164,1202.16,28,2088.59,2025-11,0.4,0.5446,12,30,120.92,118.81,16,2025-11-11,0.58,0.0,886.4300000000001,atenção
UPP0515,Curitiba-Centro-apartamento-JR-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Alto da XV",0,22,1232.31,282,1884.7,2025-11,0.3333,0.5093,10,30,142.9,140.07,15,2025-11-11,0.65,0.0,652.3900000000001,atenção
VAC0601,Barra_Velha-Tabuleiro-apartamento-TOP-2Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Itajuba",6,159,2295.9,36,1993.79,2025-11,0.5,0.2904,12,30,231.08,193.0,12,2025-11-11,1.15,1386.48,-302.1100000000001,ok
VST032,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",1,487,4944.08,41,2231.25,2025-11,0.8276,0.1613,24,30,285.63,200.33,3,2025-11-11,2.22,285.63,-2712.83,meta_subestimada
BPA0103,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Bela Vista",0,177,4278.04,227,4019.93,2025-11,0.6333,0.5944,19,30,266.42,242.5,10,2025-11-11,1.06,0.0,-258.1100000000001,berlinda
BSS0703,Sao_Paulo-Santo_Amaro-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Jardim das Acácias",1,428,2166.5,158,3146.03,2025-11,0.3793,0.5012,11,30,221.91,144.46,13,2025-11-11,0.69,221.91,979.5300000000002,atenção
