listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,dias_pmin,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade
NWT1008,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0.0,228,8804.25,34,4511.21,2025-12,0.7097,0.3523,22.0,31,499.41,355.33,9.0,0.0,2025-12-01,1.95,0.0,-4293.04,ok
NWT1113,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",2.0,318,9128.48,34,4511.21,2025-12,0.6897,0.3523,20.0,31,701.9,298.44,9.0,0.0,2025-12-01,2.02,1403.8,-4617.2699999999995,meta_subestimada
NWT1419,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0.0,339,10622.64,34,4511.21,2025-12,0.5806,0.3523,18.0,31,672.17,399.85,13.0,0.0,2025-12-01,2.35,0.0,-6111.429999999999,meta_subestimada
OBS0201,Itapema-Meia_Praia-Sul-apartamento-JR-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Itapema",8.0,181,2142.5,13,5440.47,2025-12,0.4348,0.3096,10.0,31,300.9,720.54,13.0,0.0,2025-12-01,0.39,2407.2,3297.9700000000003,crítico
OKA105,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0.0,1071,5747.76,21,2822.43,2025-12,0.4516,0.2776,14.0,31,561.79,574.88,17.0,1.0,2025-12-01,2.04,0.0,-2925.3300000000004,meta_subestimada
PDD0572,Balneario_Picarras-Geral-casa-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Itacolomi",0.0,49,5798.5,19,5714.92,2025-12,0.4194,0.3006,13.0,31,585.62,307.39,18.0,0.0,2025-12-01,1.01,0.0,-83.57999999999993,berlinda
PLA0408,Curitiba-Boa_Vista-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Boa Vista",0.0,80,2621.16,19,2711.96,2025-12,0.6129,0.5843,19.0,31,162.95,229.08,12.0,0.0,2025-12-01,0.97,0.0,90.80000000000018,berlinda
PRA0304,Florianopolis-Ingleses_Norte-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0.0,749,0.0,18,8763.19,2025-12,0.0,0.4261,0.0,31,0.0,1073.8,30.0,0.0,2025-12-01,0.0,0.0,8763.19,crítico
PRY0002,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Taperapuã",5.0,73,12029.43,50,6175.67,2025-12,0.8462,0.4331,22.0,31,657.77,250.5,4.0,0.0,2025-12-01,1.95,3288.85,-5853.76,ok
RAT001,Porto_Belo-Geral-casa-TOP-3Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, pereque",1.0,1514,12102.92,10,5260.42,2025-12,0.5667,0.297,17.0,31,891.82,1490.38,13.0,0.0,2025-12-01,2.3,891.82,-6842.5,meta_subestimada
RLU0302,Gramado-Carniel-apartamento-TOP-3Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Jardim Bela Vista",8.0,137,15306.76,19,16311.92,2025-12,0.8696,0.5768,20.0,31,1033.8,817.67,3.0,0.0,2025-12-01,0.94,8270.4,1005.1599999999999,berlinda
SOA0205,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0.0,409,1015.65,31,2116.82,2025-12,0.1613,0.3383,5.0,31,235.6,229.48,25.0,0.0,2025-12-01,0.48,0.0,1101.17,crítico
TCO0712,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0.0,585,1639.75,85,1152.33,2025-12,0.4516,0.2626,14.0,31,129.86,181.76,17.0,0.0,2025-12-01,1.42,0.0,-487.4200000000001,ok
TPS209,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",5.0,1027,0.0,25,5708.6,2025-12,0.0,0.4133,0.0,31,0.0,402.0,25.0,0.0,2025-12-01,0.0,0.0,5708.6,crítico
UPP0316,Curitiba-Centro-apartamento-JR-1Q,Carteira 4_sys-price,PR,"Curitiba, PR","Curitiba, PR, Alto da XV",0.0,59,2160.42,227,1822.41,2025-12,0.4516,0.3741,14.0,31,187.43,162.88,16.0,0.0,2025-12-01,1.19,0.0,-338.01,ok
VEC213,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0.0,1067,6397.15,37,5567.5,2025-12,0.4194,0.4579,13.0,31,584.31,473.11,18.0,0.0,2025-12-01,1.15,0.0,-829.6499999999996,ok
VLE005,Bombinhas-Mariscal-apartamento-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Mariscal",0.0,1524,0.0,7,6321.26,2025-12,0.0,0.2547,0.0,31,0.0,475.47,30.0,28.0,2025-12-01,0.0,0.0,6321.26,crítico
VRA404,Florianopolis-Centrao-apartamento-SUP-3Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0.0,490,10106.78,20,6656.36,2025-12,0.5484,0.3894,17.0,31,678.35,501.79,14.0,12.0,2025-12-01,1.52,0.0,-3450.420000000001,ok
CNA013,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0.0,1046,10294.92,25,6822.48,2025-12,0.5484,0.3355,17.0,31,728.76,816.93,14.0,0.0,2025-12-01,1.51,0.0,-3472.4400000000005,ok
DLH0205,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",1.0,430,21474.76,57,13003.3,2025-12,1.0,0.6323,30.0,31,867.33,,0.0,0.0,2025-12-01,1.65,867.33,-8471.46,ok
DRB0205,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0.0,711,19784.61,80,6855.0,2025-12,0.8065,0.3753,25.0,31,1034.12,915.83,6.0,0.0,2025-12-01,2.89,0.0,-12929.61,meta_subestimada
ENL0004,Porto_Seguro-Pataxos-apartamento-JR-1Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Village 01",0.0,35,5767.08,37,4001.03,2025-12,0.6129,0.4913,19.0,31,380.95,149.64,11.0,0.0,2025-12-01,1.44,0.0,-1766.0499999999997,ok
EVB308,Itapema-Meia_Praia-Sul-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0.0,1292,15960.81,19,6354.59,2025-12,0.7742,0.3925,24.0,31,1032.87,495.86,7.0,0.0,2025-12-01,2.51,0.0,-9606.22,meta_subestimada
FFS0804,Itapema-Meia_Praia-Sul-apartamento-SUP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",4.0,3,2217.01,13,5440.47,2025-12,0.3333,0.3096,9.0,31,257.2,376.41,17.0,0.0,2025-12-01,0.41,1028.8,3223.46,crítico
GET0302,Guara-Geral-apartamento-SUP-2Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Zona Industrial",0.0,245,2901.1,13,2070.6,2025-12,0.4194,0.2854,13.0,31,287.15,370.5,18.0,0.0,2025-12-01,1.4,0.0,-830.5,ok
ILC3315,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0.0,1274,26650.77,26,13572.13,2025-12,0.7742,0.6377,24.0,31,1405.21,1033.29,7.0,15.0,2025-12-01,1.96,0.0,-13078.640000000001,ok
JBV155,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0.0,304,20425.66,23,10939.33,2025-12,0.7742,0.5584,24.0,31,1148.17,981.71,7.0,0.0,2025-12-01,1.87,0.0,-9486.33,ok
JDA402,Balneario_Camboriu-Longe-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Nações",0.0,889,9679.58,28,2564.7,2025-12,0.6774,0.3348,21.0,31,563.29,303.4,10.0,0.0,2025-12-01,3.77,0.0,-7114.88,meta_subestimada
LDN201,Cabo_Frio-Centro-apartamento-JR-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",10.0,663,0.0,121,4697.07,2025-12,0.0,0.3249,0.0,31,0.0,348.75,20.0,7.0,2025-12-01,0.0,0.0,4697.07,crítico
MHF1603,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0.0,416,10476.53,14,6337.8,2025-12,0.871,0.3918,27.0,31,477.0,974.67,3.0,0.0,2025-12-01,1.65,0.0,-4138.7300000000005,ok
MZD0308,Cabo_Frio-Centro-apartamento-SUP-2Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Centro",0.0,413,2541.6,106,6768.63,2025-12,0.2903,0.5155,9.0,31,332.44,649.68,22.0,0.0,2025-12-01,0.38,0.0,4227.030000000001,crítico
NWT0612,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0.0,245,3824.57,34,4511.21,2025-12,0.5484,0.3523,17.0,31,274.59,867.86,14.0,0.0,2025-12-01,0.85,0.0,686.6399999999999,berlinda
NWT1104,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0.0,40,3182.48,34,4511.21,2025-12,0.3871,0.3523,12.0,31,301.67,592.11,18.0,0.0,2025-12-01,0.71,0.0,1328.73,atenção
OBP0201,Penha-Beto_Carrero-apartamento-TOP-2Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0.0,82,2286.73,50,7940.75,2025-12,0.3548,0.4198,11.0,31,241.09,684.95,20.0,0.0,2025-12-01,0.29,0.0,5654.02,crítico
PKS0115,Guara-Geral-apartamento-SUP-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Norte",0.0,242,2967.92,31,2080.81,2025-12,0.5484,0.3408,17.0,31,207.18,210.71,14.0,0.0,2025-12-01,1.43,0.0,-887.1100000000001,ok
PSO0809,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0.0,122,7898.13,15,2337.5,2025-12,0.8387,0.234,26.0,31,385.46,386.4,5.0,0.0,2025-12-01,3.38,0.0,-5560.63,meta_subestimada
RGF1211,Salvador-Flamengo-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Itapuã",1.0,102,4351.51,28,3400.54,2025-12,0.4333,0.3967,13.0,31,402.62,274.44,16.0,0.0,2025-12-01,1.28,402.62,-950.9700000000003,ok
RTBB1361,Florianopolis-Canasvieiras_Meio-apartamento-SIM-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0.0,768,4233.22,48,2039.22,2025-12,0.0645,0.2537,2.0,31,950.0,309.11,28.0,15.0,2025-12-01,2.08,0.0,-2194.0,meta_subestimada
SGS0106,Florianopolis-Beira_Mar-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0.0,111,4309.89,21,4035.66,2025-12,0.4194,0.3356,13.0,31,417.38,392.72,18.0,0.0,2025-12-01,1.07,0.0,-274.2300000000005,berlinda
TCO0210,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0.0,299,1360.87,85,1152.33,2025-12,0.4194,0.2626,13.0,31,131.38,179.94,17.0,0.0,2025-12-01,1.18,0.0,-208.53999999999996,ok
UPP0513,Curitiba-Centro-apartamento-JR-1Q,Carteira 4_sys-price,PR,"Curitiba, PR","Curitiba, PR, Alto da XV",0.0,56,0.0,227,1822.41,2025-12,0.0,0.3741,0.0,31,0.0,154.3,30.0,0.0,2025-12-01,0.0,0.0,1822.41,crítico
BSL190,Penha-Praia-casa-JR-5Q,Carteira 6,SC,"Penha, SC","Penha, SC, Penha",5.0,663,18190.73,17,8759.25,2025-12,0.5769,0.3135,15.0,31,1429.2,542.0,10.0,0.0,2025-12-01,2.08,7146.0,-9431.48,meta_subestimada
CBE0201,Florianopolis-Ingleses_Centro-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",0.0,196,10005.66,32,5109.56,2025-12,0.6129,0.4185,19.0,31,637.47,414.25,12.0,0.0,2025-12-01,1.96,0.0,-4896.099999999999,ok
FFS1405,Itapema-Meia_Praia-Sul-apartamento-SUP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",12.0,27,927.74,13,5440.47,2025-12,0.2632,0.3096,5.0,31,230.0,241.71,14.0,0.0,2025-12-01,0.17,2760.0,4512.7300000000005,crítico
GIU0001,Porto_Seguro-Pataxos-apartamento-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Paraíso dos Pataxós",3.0,101,2752.15,46,4892.37,2025-12,0.3929,0.319,11.0,31,294.55,201.81,16.0,0.0,2025-12-01,0.56,883.6500000000001,2140.22,atenção
JBV248,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1.0,1329,22597.31,30,13774.65,2025-12,0.7333,0.6331,22.0,31,1286.91,1286.75,8.0,0.0,2025-12-01,1.64,1286.91,-8822.660000000002,ok
JSO0008,Porto_Seguro-Pataxos-apartamento-JR-1Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, PRAIA DE MUNDAÍ",5.0,402,0.0,37,4001.03,2025-12,0.0,0.4913,0.0,31,0.0,407.2,25.0,30.0,2025-12-01,0.0,0.0,4001.03,crítico
LGD0201,Florianopolis-Centrao-apartamento-TOP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",12.0,437,4187.44,23,7447.71,2025-12,0.6316,0.3704,12.0,31,524.25,354.14,7.0,0.0,2025-12-01,0.56,6291.0,3260.2700000000004,atenção
MHB0302,Florianopolis-Novo_Campeche-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",17.0,158,4487.18,67,9664.86,2025-12,0.7143,0.4717,10.0,31,507.3,486.0,3.0,0.0,2025-12-01,0.46,8624.1,5177.68,crítico
NWT0509,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0.0,368,12262.4,34,4511.21,2025-12,0.9032,0.3523,28.0,31,538.46,302.67,3.0,0.0,2025-12-01,2.72,0.0,-7751.19,meta_subestimada
NWT1024,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0.0,229,5586.8,34,4511.21,2025-12,0.6452,0.3523,20.0,31,359.5,791.09,11.0,0.0,2025-12-01,1.24,0.0,-1075.5900000000001,ok
OKA134,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0.0,1063,7202.13,21,2822.43,2025-12,0.3871,0.2776,12.0,31,784.17,422.83,18.0,0.0,2025-12-01,2.55,0.0,-4379.700000000001,meta_subestimada
PRY0105,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Paraiso dos Pataxós",0.0,14,11220.08,50,6175.67,2025-12,0.6129,0.4331,19.0,31,679.26,274.0,12.0,0.0,2025-12-01,1.82,0.0,-5044.41,ok
PTG0030,Porto_Seguro-Pitinga-casa-TOP-4Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial DAjuda",8.0,423,19527.44,12,19831.7,2025-12,0.4348,0.4892,10.0,31,2838.0,814.08,13.0,17.0,2025-12-01,0.98,22704.0,304.26000000000204,berlinda
RAL204,Florianopolis-Ingleses_Centro-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0.0,544,4390.25,27,4428.29,2025-12,0.1613,0.3909,5.0,31,1051.0,385.36,25.0,0.0,2025-12-01,0.99,0.0,38.039999999999964,berlinda
RFM0023,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-3Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",0.0,416,3021.96,22,4962.36,2025-12,0.0968,0.2966,3.0,31,1262.0,496.21,28.0,0.0,2025-12-01,0.61,0.0,1940.3999999999996,atenção
ROR0002,Bombinhas-Bombas-apartamento-JR-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",7.0,320,5108.44,23,6228.8,2025-12,0.7917,0.3355,19.0,31,367.58,610.0,4.0,0.0,2025-12-01,0.82,2573.06,1120.3600000000006,berlinda
SAA0517,Salvador-Pituba_Praia-apartamento-TOP-1Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Amaralina",31.0,52,0.0,17,1908.54,2025-12,,0.3504,0.0,31,0.0,,0.0,0.0,2025-12-01,0.0,0.0,1908.54,crítico
SJS0004,Florianopolis-Ingleses_Centro-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0.0,347,5994.69,18,2731.75,2025-12,0.5484,0.3363,17.0,31,435.94,315.43,14.0,0.0,2025-12-01,2.19,0.0,-3262.9399999999996,meta_subestimada
SKL1107,Penha-Praia-apartamento-JR-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",6.0,67,0.0,65,6331.7,2025-12,0.0,0.4048,0.0,31,0.0,438.75,24.0,0.0,2025-12-01,0.0,0.0,6331.7,crítico
SVE407,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Pantanal",0.0,775,879.56,16,4429.31,2025-12,0.1613,0.3939,5.0,31,206.2,396.58,26.0,0.0,2025-12-01,0.2,0.0,3549.7500000000005,crítico
TCO0512,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0.0,539,1281.06,85,1152.33,2025-12,0.3548,0.2626,11.0,31,134.91,169.05,20.0,0.0,2025-12-01,1.11,0.0,-128.73000000000002,ok
TCO0802,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",31.0,592,0.0,85,1152.33,2025-12,,0.2626,0.0,31,0.0,,0.0,0.0,2025-12-01,0.0,0.0,1152.33,crítico
TXP0311,Goiania-Central-apartamento-SUP-2Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",5.0,802,1006.65,45,1792.24,2025-12,0.1538,0.2432,4.0,31,276.25,281.27,22.0,23.0,2025-12-01,0.56,1381.25,785.59,atenção
UPP0408,Curitiba-Centro-apartamento-JR-1Q,Carteira 4_sys-price,PR,"Curitiba, PR","Curitiba, PR, Alto da XV",0.0,40,677.4,227,1822.41,2025-12,0.1613,0.3741,5.0,31,151.8,159.88,25.0,0.0,2025-12-01,0.37,0.0,1145.0100000000002,crítico
UPP0504,Curitiba-Centro-apartamento-JR-1Q,Carteira 6_sys-price,PR,"Curitiba, PR","Curitiba, PR, Alto da XV",0.0,18,221.68,227,1822.41,2025-12,0.0645,0.3741,2.0,31,132.0,156.04,28.0,0.0,2025-12-01,0.12,0.0,1600.73,crítico
VGZ0004,Imbituba-Praia_do_Rosa-casa-SUP-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",7.0,650,4084.73,42,3671.42,2025-12,0.4583,0.3229,11.0,31,473.55,407.92,13.0,0.0,2025-12-01,1.11,3314.85,-413.30999999999995,ok
APC2200,Bombinhas-Mariscal-casa-TOP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Canto Grande",5.0,986,20492.65,14,11981.66,2025-12,0.6154,0.4133,16.0,31,1863.5,664.44,9.0,0.0,2025-12-01,1.71,9317.5,-8510.990000000002,ok
BLB1502,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0.0,714,3295.75,227,2961.11,2025-12,0.6129,0.3641,19.0,31,240.58,386.08,12.0,0.0,2025-12-01,1.11,0.0,-334.6399999999999,ok
BMR0004,Porto_Seguro-Pataxos-casa-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Loteamento Village I",0.0,412,4280.39,10,4497.06,2025-12,0.3548,0.3285,11.0,31,461.36,354.6,20.0,0.0,2025-12-01,0.95,0.0,216.67000000000007,berlinda
CAS0031,Florianopolis-Estreito-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Coqueiros",1.0,284,485.08,18,4141.18,2025-12,0.0667,0.3952,2.0,31,288.0,398.81,27.0,0.0,2025-12-01,0.12,288.0,3656.1000000000004,crítico
CNA015,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0.0,1046,11612.69,25,6822.48,2025-12,0.5806,0.3355,18.0,31,755.72,858.38,13.0,0.0,2025-12-01,1.7,0.0,-4790.210000000001,ok
CPN0002,Florianopolis-Centrao-apartamento-JR-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0.0,420,5390.07,16,3762.91,2025-12,0.4839,0.4468,15.0,31,424.69,243.27,15.0,0.0,2025-12-01,1.43,0.0,-1627.1599999999999,ok
CRJ101,Florianopolis-Jurere_Tradicional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0.0,1053,614.12,17,9189.8,2025-12,0.0645,0.4718,2.0,31,425.0,845.14,28.0,0.0,2025-12-01,0.07,0.0,8575.679999999998,crítico
DLH0103,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",4.0,437,20004.95,57,13003.3,2025-12,0.9259,0.6323,25.0,31,913.88,454.5,2.0,0.0,2025-12-01,1.54,3655.52,-7001.6500000000015,ok
ELLC0000,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",16.0,97,2088.22,40,3567.45,2025-12,0.8,0.3513,12.0,31,187.42,193.0,3.0,0.0,2025-12-01,0.59,2998.72,1479.23,atenção
FFS1306,Itapema-Meia_Praia-Sul-apartamento-SUP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0.0,40,8059.71,13,5440.47,2025-12,0.4516,0.3096,14.0,31,652.93,348.06,17.0,0.0,2025-12-01,1.48,0.0,-2619.24,ok
FML202,Florianopolis-Canasvieiras_Perto-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",12.0,668,2693.6,18,6009.82,2025-12,0.5263,0.4281,10.0,31,376.8,301.13,8.0,0.0,2025-12-01,0.45,4521.6,3316.22,crítico
GCH0201,Camaçari-Jacuipe-apartamento-JR-3Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Guarajuba Monte Gordo",13.0,462,6127.76,122,7299.38,2025-12,0.5556,0.3245,10.0,31,707.9,386.88,8.0,0.0,2025-12-01,0.84,9202.699999999999,1171.62,berlinda
ILC2316,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0.0,1552,23462.53,26,13572.13,2025-12,0.6452,0.6377,20.0,31,1425.3,1152.64,11.0,10.0,2025-12-01,1.73,0.0,-9890.4,ok
ILH0107,Florianopolis-Canasvieiras_Perto-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0.0,783,8130.02,23,8029.31,2025-12,0.4194,0.3783,13.0,31,753.0,650.22,18.0,0.0,2025-12-01,1.01,0.0,-100.71000000000004,berlinda
JRR410,Florianopolis-Jurere_Tradicional-apartamento-MASTER-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0.0,1384,4563.91,26,15586.68,2025-12,0.2581,0.6068,8.0,31,670.88,1046.78,23.0,0.0,2025-12-01,0.29,0.0,11022.77,crítico
MHF1604,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0.0,437,12141.19,14,6337.8,2025-12,0.871,0.3918,27.0,31,562.63,352.5,4.0,0.0,2025-12-01,1.92,0.0,-5803.39,ok
MHF1605,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0.0,530,12506.44,14,6337.8,2025-12,0.7097,0.3918,22.0,31,694.45,369.89,9.0,0.0,2025-12-01,1.97,0.0,-6168.64,ok
MMD0305,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, São Francisco",0.0,185,4784.04,40,3567.45,2025-12,0.3226,0.3513,10.0,31,614.4,325.95,21.0,0.0,2025-12-01,1.34,0.0,-1216.5900000000001,ok
NWT0504,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0.0,255,5352.7,34,4511.21,2025-12,0.4839,0.3523,15.0,31,441.0,512.06,16.0,0.0,2025-12-01,1.19,0.0,-841.4899999999998,ok
NWT0911,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1.0,251,2040.0,31,9341.25,2025-12,0.1333,0.6444,4.0,31,600.0,976.92,26.0,30.0,2025-12-01,0.22,600.0,7301.25,crítico
ONP0913,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Paraíso",1.0,61,2489.99,718,2096.87,2025-12,0.5333,0.3298,16.0,31,185.69,205.5,14.0,0.0,2025-12-01,1.19,185.69,-393.1199999999999,ok
POR410,Florianopolis-Ingleses_Norte-apartamento-SUP-4Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",19.0,910,5277.9,19,10540.0,2025-12,0.5,0.4242,6.0,31,1430.0,3410.83,6.0,0.0,2025-12-01,0.5,27170.0,5262.1,atenção
RFM0012,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Porto Seguro, BA, Mutá",0.0,325,5490.54,60,5857.86,2025-12,0.1935,0.4238,6.0,31,788.78,289.14,21.0,0.0,2025-12-01,0.94,0.0,367.3199999999997,berlinda
SDR002,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0.0,1605,3591.62,29,4977.73,2025-12,0.3871,0.5714,12.0,31,371.83,490.61,18.0,0.0,2025-12-01,0.72,0.0,1386.1099999999997,atenção
