listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,dias_pmin,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional,score_risco_bruto
TPS108,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,972,2759.44,29,2888.12,2025-10,0.7419,0.6699,23,31,147.3,208.0,3,0,2025-10-27,0.96,0.0,128.67999999999984,berlinda,3,1.0,3383.44,3222.3856,9.267426561223207,73.15436241610739,Alta,🟢 Abaixo viável,
VST020,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,92,2318.86,45,2754.3,2025-10,0.4194,0.2088,13,31,227.29,160.0,3,0,2025-10-27,0.84,0.0,435.44000000000005,berlinda,3,3.0,2798.86,2520.172,8.431712836897457,66.10738255033557,Alta,🟠 Abaixo precisa esforço,
DPR0003,Balneario_Camboriu-Sul-apartamento-JR-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Barra",0,224,1468.28,35,1665.23,2025-10,0.4839,0.5526,15,31,112.6,110.0,1,0,2025-10-27,0.88,0.0,196.95000000000005,berlinda,1,2.0,1578.28,1521.509,6.504957273169473,45.302013422818796,Média,🟠 Abaixo precisa esforço,
LTL0301,Itapema-Praia_Itapema-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",1,133,2771.13,14,3310.8,2025-10,0.6667,0.3889,20,31,170.15,162.75,4,0,2025-10-27,0.84,170.15,539.6700000000001,berlinda,4,4.0,3422.13,3205.1517,6.632180477528091,47.31543624161073,Média,🟠 Abaixo precisa esforço,
NVI501,Balneario_Camboriu-Sul-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Barra Sul",0,881,3891.03,82,4251.44,2025-10,0.5806,0.545,18,31,259.0,,0,0,2025-10-27,0.92,0.0,360.4099999999994,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NWT0711,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,154,5229.46,34,5613.71,2025-10,0.7419,0.7261,23,31,285.57,280.0,4,0,2025-10-27,0.93,0.0,384.25,berlinda,4,2.0,6349.46,6060.388,9.582789278391651,75.16778523489933,Alta,🟢 Abaixo viável,
ORN0101,Florianopolis-Ingleses_Norte-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",6,323,1816.46,32,2245.74,2025-10,0.52,0.5091,13,31,196.15,162.0,4,0,2025-10-27,0.81,1176.9,429.27999999999975,berlinda,4,3.0,2464.46,2153.42,10.322263485532602,78.85906040268456,Alta,🟠 Abaixo precisa esforço,
EAN503,Balneario_Camboriu-Centro-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,1034,4107.14,72,4338.54,2025-10,0.8387,0.5488,26,31,177.62,,0,0,2025-10-27,0.95,0.0,231.39999999999964,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
ILC2203,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",7,1940,7414.44,16,7820.79,2025-10,0.75,0.6145,18,31,508.11,338.0,1,0,2025-10-27,0.95,3556.77,406.35000000000036,berlinda,1,2.0,7752.44,7667.94,8.780845669043673,68.12080536912751,Alta,🟠 Abaixo precisa esforço,
LAR0406,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Vila Suiça",7,650,4425.26,53,5324.65,2025-10,0.5417,0.5115,13,31,486.54,388.0,3,0,2025-10-27,0.83,3405.78,899.3899999999994,berlinda,3,3.0,5589.26,5055.7988000000005,21.845775152670427,96.30872483221476,Crítico,🟠 Abaixo precisa esforço,
VNT1011,Sao_Paulo-Pompeia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Perdizes",0,139,2847.91,74,3053.57,2025-10,0.5806,0.5076,18,31,191.28,,0,0,2025-10-27,0.93,0.0,205.6600000000003,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
ELS0606,Porto_Alegre-Centro_Historico-apartamento-JR-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,29,1817.77,79,2034.09,2025-10,0.6774,0.6696,21,31,101.43,100.0,1,0,2025-10-27,0.89,0.0,216.31999999999994,berlinda,1,3.0,1917.77,1885.51,3.5449103366452146,15.436241610738255,Baixa,🟠 Abaixo precisa esforço,
ELU106,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1353,4026.35,16,4831.55,2025-10,0.8065,0.6121,25,31,197.88,,0,0,2025-10-27,0.83,0.0,805.2000000000003,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
JBV334,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1654,7161.05,25,7692.08,2025-10,0.8065,0.6447,25,31,361.4,276.0,3,0,2025-10-27,0.93,0.0,531.0299999999997,berlinda,3,2.0,7989.05,7828.832,9.526960198021856,74.49664429530202,Alta,🟢 Abaixo viável,
MMD0602,Ilheus-Sul-apartamento-TOP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, São Francisco",5,268,3210.86,17,3459.9,2025-10,0.6538,0.4935,17,31,303.0,,0,0,2025-10-27,0.93,1515.0,249.03999999999996,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NWT0604,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,184,4790.37,34,5613.71,2025-10,0.7097,0.7261,22,31,258.55,250.0,3,0,2025-10-27,0.85,0.0,823.3400000000001,berlinda,3,4.0,5540.37,5322.645,9.166620648376922,71.14093959731544,Alta,🟠 Abaixo precisa esforço,
NWT1203,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,335,4819.75,34,5613.71,2025-10,0.6667,0.7261,20,31,309.25,280.0,2,0,2025-10-27,0.86,309.25,793.96,berlinda,2,3.0,5379.75,5193.102,13.200349382731442,89.26174496644296,Crítico,🟠 Abaixo precisa esforço,
PSOA1102,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,98,2430.25,18,2566.46,2025-10,0.6129,0.6596,19,31,157.53,153.0,3,0,2025-10-27,0.95,0.0,136.21000000000004,berlinda,3,1.0,2889.25,2711.5711,8.120185001909245,63.08724832214765,Alta,🟢 Abaixo viável,
ROE210,Brasilia-Asa_Norte-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor de Habitações Individuais Norte",0,539,3414.04,93,3756.57,2025-10,0.6774,0.7516,21,31,282.19,,0,0,2025-10-27,0.91,0.0,342.5300000000002,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
TPS311,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,1000,2570.24,29,2888.12,2025-10,0.7097,0.6699,22,31,357.41,,0,0,2025-10-27,0.89,0.0,317.8800000000001,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
CIA2313,Sao_Paulo-Vila_Olimpia-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Olímpia",0,253,7317.99,100,8974.42,2025-10,0.8387,0.7417,26,31,347.46,,0,0,2025-10-27,0.82,0.0,1656.4300000000003,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
ILC3405,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",1,1801,7449.81,16,7820.79,2025-10,0.8,0.6145,24,31,370.17,262.0,2,0,2025-10-27,0.95,370.17,370.97999999999956,berlinda,2,2.0,7973.81,7869.01,6.213998841549247,42.61744966442953,Média,🟢 Abaixo viável,
MBH0601,Balneario_Camboriu-Intermediario-apartamento-JR-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Pioneiros",0,286,2134.33,56,2452.67,2025-10,0.4839,0.5785,15,31,149.6,100.0,2,0,2025-10-27,0.87,0.0,318.34000000000015,berlinda,2,4.0,2334.33,2231.11,3.244831143203123,13.422818791946309,Baixa,🟠 Abaixo precisa esforço,
NWT0419,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",2,278,5421.33,34,5613.71,2025-10,0.6207,0.7261,18,31,354.0,290.33,3,0,2025-10-27,0.97,708.0,192.3800000000001,berlinda,3,1.0,6292.32,5961.953493,9.949513850911432,77.18120805369128,Alta,🟢 Abaixo viável,
RGF1406,Salvador-Flamengo-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Itapuã",3,100,3677.23,29,4009.88,2025-10,0.9286,0.6794,26,31,170.35,165.0,2,0,2025-10-27,0.92,511.04999999999995,332.6500000000001,berlinda,2,3.0,4007.23,3983.668,4.562667710754438,25.838926174496645,Média,🟠 Abaixo precisa esforço,
CAV0411,Recife-Boa_Viagem-Bairro-apartamento-JR-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",3,196,2808.15,38,3128.51,2025-10,0.8214,0.8061,23,31,153.43,110.0,3,0,2025-10-27,0.9,460.29,320.3600000000001,berlinda,3,3.0,3138.15,3079.212,3.754673417484149,17.114093959731544,Baixa,🟠 Abaixo precisa esforço,
JBV165,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,433,7371.1,25,7692.08,2025-10,0.871,0.6447,27,31,1385.82,241.5,2,0,2025-10-27,0.96,0.0,320.97999999999956,berlinda,2,2.0,7854.1,7791.793000000001,5.038732696487809,31.20805369127517,Média,🟢 Abaixo viável,
NWT0308,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,344,5071.24,34,5613.71,2025-10,0.5484,0.7261,17,31,350.0,350.0,4,31,2025-10-27,0.9,0.0,542.4700000000003,berlinda,4,2.0,6471.24,5839.0,16.91078627146754,94.96644295302013,Crítico,🟢 Abaixo viável,
TPS103,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,959,2342.88,29,2888.12,2025-10,0.7097,0.6699,22,31,146.82,168.0,3,0,2025-10-27,0.81,0.0,545.2399999999998,berlinda,3,4.0,2846.88,2700.5688,7.929061119344069,62.41610738255034,Alta,🟠 Abaixo precisa esforço,
TPS207,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,999,2730.7,29,2888.12,2025-10,0.7097,0.6699,22,31,159.5,152.0,1,0,2025-10-27,0.95,0.0,157.42000000000007,berlinda,1,2.0,2882.7,2838.5744,4.142459454593301,19.798657718120804,Baixa,🟠 Abaixo precisa esforço,
CPN0303,Florianopolis-Centrao-apartamento-TOP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,145,4900.2,23,5167.96,2025-10,0.6129,0.5696,19,31,367.32,,0,0,2025-10-27,0.95,0.0,267.7600000000002,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
RBM207,Cabo_Frio-Centro-apartamento-JR-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Vila Nova",7,828,3294.28,103,3342.34,2025-10,0.375,0.4987,9,31,400.0,400.0,4,31,2025-10-27,0.99,2800.0,48.059999999999945,berlinda,4,1.0,4894.280000000001,3894.28,5.751659017335155,36.91275167785235,Média,🟢 Abaixo viável,
RLZ0301,Florianopolis-Itacorubi-apartamento-TOP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",1,125,2302.24,11,2647.24,2025-10,0.3667,0.3854,11,31,263.91,233.0,3,0,2025-10-27,0.87,263.91,345.0,berlinda,3,2.0,3001.24,2558.5633,15.182794155422252,93.28859060402685,Crítico,🟠 Abaixo precisa esforço,
HRE0025,Ubatuba-Toninhas-apartamento-SUP-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Toninhas",2,324,4699.49,124,5534.63,2025-10,0.7586,0.6401,22,31,270.32,204.5,2,0,2025-10-27,0.85,540.64,835.1400000000003,berlinda,2,5.0,5108.49,5009.7573999999995,6.171546426771079,41.946308724832214,Média,🟠 Abaixo precisa esforço,
MRD0061,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,69,4071.23,79,4235.1,2025-10,0.5161,0.482,16,31,337.94,225.0,3,0,2025-10-27,0.96,0.0,163.87000000000035,berlinda,3,1.0,4746.23,4419.5975,8.70599277466885,67.4496644295302,Alta,🟢 Abaixo viável,
RVL118,Bombinhas-Mariscal-casa-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, canto grande",0,1119,1882.73,13,1921.85,2025-10,0.6129,0.3131,19,31,124.74,,0,0,2025-10-27,0.98,0.0,39.11999999999989,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
SPT0109,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,565,5717.29,48,6119.8,2025-10,0.5484,0.5972,17,31,428.26,100.0,2,13,2025-10-27,0.93,0.0,402.5100000000002,berlinda,2,5.0,5917.29,5826.97,1.3154351449393777,2.013422818791946,Baixa,🟠 Abaixo precisa esforço,
LLE0204,Itapema-Meia_Praia-Norte-apartamento-TOP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",3,28,3875.58,12,4301.85,2025-10,0.6429,0.2952,18,31,279.61,,0,0,2025-10-27,0.9,838.83,426.27000000000044,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NWT0613,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,184,4992.64,34,5613.71,2025-10,0.7097,0.7261,22,31,263.43,,0,0,2025-10-27,0.89,0.0,621.0699999999997,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NWT0713,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,149,4963.37,34,5613.71,2025-10,0.6452,0.7261,20,31,295.95,280.0,3,0,2025-10-27,0.88,0.0,650.3400000000001,berlinda,3,3.0,5803.37,5505.338,10.812528612984998,81.54362416107382,Crítico,🟠 Abaixo precisa esforço,
PRV1003,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",1,356,3061.46,209,3347.82,2025-10,0.7,0.601,21,31,169.33,176.0,4,0,2025-10-27,0.91,169.33,286.3600000000001,berlinda,4,2.0,3765.46,3554.26,7.527190828658653,58.053691275167786,Alta,🟢 Abaixo viável,
VGA1002,Itapema-Praia_Centro-apartamento-TOP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Itapema",9,581,3352.31,8,3719.92,2025-10,0.7273,0.2951,16,31,295.13,,0,0,2025-10-27,0.9,2656.17,367.6100000000001,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
VTD0302,Florianopolis-UFSC-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Trindade",1,106,2203.57,44,2740.41,2025-10,0.4667,0.6164,14,31,192.29,,0,17,2025-10-27,0.8,192.29,536.8399999999997,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
RFY0025,Florianopolis-Itacorubi-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",0,173,3636.99,14,4358.35,2025-10,0.6774,0.5169,21,31,206.43,140.0,2,0,2025-10-27,0.83,0.0,721.3600000000006,berlinda,2,6.0,3916.99,3826.662,3.8619508147196404,18.120805369127517,Baixa,🟠 Abaixo precisa esforço,
VIM0602,Itapema-Praia_Itapema-apartamento-TOP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Andorinha",5,147,3994.21,13,4503.3,2025-10,0.7308,0.5,19,31,268.79,,0,0,2025-10-27,0.89,1343.95,509.09000000000015,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
ILC3415,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",3,1940,8330.17,28,10019.61,2025-10,0.7857,0.8614,22,31,469.05,500.0,2,6,2025-10-27,0.83,1407.15,1689.4400000000005,berlinda,2,4.0,9330.17,9115.87,21.076668652771918,95.9731543624161,Crítico,🟠 Abaixo precisa esforço,
NWT0420,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,335,5152.77,34,5613.71,2025-10,0.7097,0.7261,22,31,277.73,280.0,4,0,2025-10-27,0.92,0.0,460.9399999999996,berlinda,4,2.0,6272.77,5947.634,11.495356903010654,84.56375838926175,Crítico,🟢 Abaixo viável,
VGZ0007,Imbituba-Praia_do_Rosa-casa-SUP-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",2,589,2528.97,50,2553.81,2025-10,0.7586,0.2948,22,31,146.41,110.0,3,0,2025-10-27,0.99,292.82,24.840000000000146,berlinda,3,1.0,2858.97,2779.308,1.0699308092614626,1.006711409395973,Baixa,🟢 Abaixo viável,
LFH0306,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",0,37,5501.08,48,6119.8,2025-10,0.6452,0.5972,20,31,322.0,100.0,4,0,2025-10-27,0.9,0.0,618.7200000000003,berlinda,4,7.0,5901.08,5759.16,1.4443049025878534,3.691275167785235,Baixa,🟠 Abaixo precisa esforço,
NLUG0001,São_Miguel_dos_Milagres-Geral-casa-TOP-3Q,Carteira 2,AL,"Passo de Camaragibe, AL","Passo de Camaragibe, AL, Praia do Marceneiro",4,243,8269.94,21,9000.62,2025-10,0.5926,0.6561,16,31,614.06,3200.0,1,5,2025-10-27,0.92,2456.24,730.6800000000003,berlinda,1,1.0,11469.94,10166.26,259.7794374165336,100.0,Crítico,🟢 Abaixo viável,
NWT0917,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,4612.67,34,5613.71,2025-10,0.6452,0.7261,20,31,259.45,250.0,2,0,2025-10-27,0.82,0.0,1001.04,berlinda,2,5.0,5112.67,4935.27,8.916028793792341,69.46308724832215,Alta,🟠 Abaixo precisa esforço,
SPT0301,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,503,5451.35,48,6119.8,2025-10,0.5161,0.5972,16,31,401.56,101.25,4,16,2025-10-27,0.89,0.0,668.4499999999998,berlinda,4,7.0,5856.35,5660.3705,1.5798966936361125,5.704697986577181,Baixa,🟠 Abaixo precisa esforço,
VTL0302,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",4,299,2582.78,24,3158.2,2025-10,0.7037,0.5022,19,31,175.79,149.25,4,0,2025-10-27,0.82,703.16,575.4199999999996,berlinda,4,4.0,3179.78,3002.8889000000004,6.798289769488945,49.664429530201346,Média,🟠 Abaixo precisa esforço,
JMA011,Florianopolis-Jurere_Longe-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,456,1308.66,28,1581.17,2025-10,0.4516,0.4565,14,31,126.86,110.0,3,0,2025-10-27,0.83,0.0,272.51,berlinda,3,3.0,1638.66,1457.688,6.319392180052323,43.95973154362416,Média,🟠 Abaixo precisa esforço,
PSD202,Florianopolis-Jurere_Tradicional-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",5,1959,1794.03,14,1897.84,2025-10,0.6154,0.4698,16,31,147.31,286.0,1,0,2025-10-27,0.95,736.55,103.80999999999995,berlinda,1,1.0,2080.0299999999997,1970.0344,15.643921510770118,94.29530201342283,Crítico,🟢 Abaixo viável,
RJI022,Ubatuba-Itagua-apartamento-JR-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Itaguá",0,723,2611.62,142,2666.95,2025-10,0.5806,0.5265,18,31,189.89,165.5,4,0,2025-10-27,0.98,0.0,55.32999999999993,berlinda,4,1.0,3273.62,2995.9772,3.4335533099608124,14.429530201342283,Baixa,🟢 Abaixo viável,
SHR5231,Florianopolis-Novo_Campeche-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",9,78,5427.0,16,6213.71,2025-10,0.9091,0.5449,20,31,328.2,280.0,1,0,2025-10-27,0.87,2953.7999999999997,786.71,berlinda,1,3.0,5707.0,5681.548,11.816815826079214,86.91275167785236,Crítico,🟠 Abaixo precisa esforço,
ATP0006,Porto_Seguro-Pitinga-casa-SUP-4Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial dAjuda",11,308,7102.41,12,7828.43,2025-10,0.75,0.4583,15,31,685.6,513.0,2,0,2025-10-27,0.91,7541.6,726.0200000000004,berlinda,2,2.0,8128.41,7871.91,23.78818358214867,97.31543624161074,Crítico,🟢 Abaixo viável,
JRE1223,Porto_Alegre-Cidade_Baixa-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,261,2683.3,42,2971.26,2025-10,0.6452,0.6268,20,31,160.8,140.0,1,0,2025-10-27,0.9,0.0,287.96000000000004,berlinda,1,3.0,2823.3,2773.628,4.522705294499079,24.832214765100673,Média,🟠 Abaixo precisa esforço,
JVV303,Florianopolis-Itacorubi-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",4,559,1856.55,13,1946.5,2025-10,0.5926,0.6135,16,31,146.81,,0,0,2025-10-27,0.95,587.24,89.95000000000005,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NWT1020,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",2,149,5564.06,34,5613.71,2025-10,0.7931,0.7261,23,31,277.22,,0,0,2025-10-27,0.99,554.44,49.649999999999636,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
TPS0308,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,120,2403.16,29,2888.12,2025-10,0.5806,0.6699,18,31,174.0,205.75,4,0,2025-10-27,0.83,0.0,484.96000000000004,berlinda,4,3.0,3226.16,2880.9937999999997,11.516202004533515,85.57046979865773,Crítico,🟠 Abaixo precisa esforço,
NPZ093,Sao_Paulo-Moema-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Moema",4,523,3903.31,106,4472.16,2025-10,0.7778,0.6908,21,31,233.85,200.0,3,0,2025-10-27,0.87,935.4,568.8499999999999,berlinda,3,3.0,4503.3099999999995,4369.99,8.479869533588534,66.77852348993288,Alta,🟠 Abaixo precisa esforço,
RJH0101,Camaçari-Itacimirim-apartamento-TOP-2Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Itacimirim",4,244,4724.48,13,5187.42,2025-10,0.8148,0.6,22,31,265.05,,0,0,2025-10-27,0.91,1060.2,462.9400000000005,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
SHC0801,Balneario_Picarras-Geral-apartamento-TOP-3Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Itacolomi",6,44,2250.56,17,2802.96,2025-10,0.44,0.3613,11,31,239.45,1094.0,4,16,2025-10-27,0.8,1436.6999999999998,552.4000000000001,berlinda,4,1.0,6626.5599999999995,4176.0,215.60264862859265,99.66442953020133,Crítico,🟢 Abaixo viável,
VLR403,Florianopolis-Centrao-apartamento-SUP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,559,3618.83,122,3775.97,2025-10,0.8667,0.5975,26,31,176.58,142.0,4,0,2025-10-27,0.96,176.58,157.13999999999987,berlinda,4,2.0,4186.83,4111.1156,2.954721568232796,12.080536912751679,Baixa,🟢 Abaixo viável,
ESR1912,Curitiba-Batel-apartamento-TOP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,625,5135.23,28,5298.62,2025-10,0.7419,0.7386,23,31,289.7,335.5,2,0,2025-10-27,0.97,0.0,163.39000000000033,berlinda,2,1.0,5806.23,5633.0449,10.345589040165196,79.53020134228188,Alta,🟢 Abaixo viável,
MHF0508,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,357,2349.78,10,2671.81,2025-10,0.3871,0.2867,12,31,236.08,198.75,4,0,2025-10-27,0.88,0.0,322.02999999999975,berlinda,4,2.0,3144.78,2657.5245000000004,11.977547523963148,87.58389261744966,Crítico,🟠 Abaixo precisa esforço,
NWT0603,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,184,4739.01,34,5613.71,2025-10,0.7,0.7261,21,31,270.48,255.0,4,0,2025-10-27,0.84,270.48,874.6999999999998,berlinda,4,4.0,5759.01,5453.01,9.933203710202342,76.51006711409396,Alta,🟠 Abaixo precisa esforço,
NWT1001,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,168,5147.95,34,5613.71,2025-10,0.6452,0.7261,20,31,333.6,287.75,4,0,2025-10-27,0.92,0.0,465.7600000000002,berlinda,4,2.0,6298.95,5890.575199999999,11.937064793158184,87.24832214765101,Crítico,🟢 Abaixo viável,
TPS210,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",6,650,2526.73,29,2888.12,2025-10,0.72,0.6699,18,31,175.72,144.0,1,0,2025-10-27,0.87,1054.32,361.3899999999999,berlinda,1,3.0,2670.73,2630.41,6.006232428015455,40.26845637583892,Média,🟠 Abaixo precisa esforço,
EFE0803,Guarapari-Praia_do_Morro-apartamento-SUP-3Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",7,600,4405.25,72,4978.17,2025-10,0.8333,0.6223,20,31,295.75,150.0,3,0,2025-10-27,0.88,2070.25,572.9200000000001,berlinda,3,4.0,4855.25,4780.235,4.315742531894251,21.812080536912752,Média,🟠 Abaixo precisa esforço,
