listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,dias_pmin,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade
DPR0002,Balneario_Camboriu-Sul-apartamento-JR-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Barra",0,255,2800.06,39,2053.56,2025-11,0.7333,0.5623,22,30,151.14,110.0,1,0,2025-11-26,1.36,0.0,-746.5,ok
EBA0401,Porto_Alegre-Cidade_Baixa-apartamento-JR-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Cidade Baixa",1,723,1543.53,44,2068.4,2025-11,0.5172,0.7328,15,30,128.8,,0,0,2025-11-26,0.75,128.8,524.8700000000001,atenção
ECL1902,Curitiba-Centro-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,142,2724.94,517,2946.51,2025-11,0.7333,0.69,22,30,150.23,,0,0,2025-11-26,0.92,0.0,221.57000000000016,berlinda
EMM0202,Guarapari-Praia_do_Morro-apartamento-SUP-2Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",0,418,618.3,46,3198.34,2025-11,0.1,0.6164,3,30,227.0,144.5,4,0,2025-11-26,0.19,0.0,2580.04,crítico
ESS1004,Goiania-Leste-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Alto da Glória",0,250,2906.38,83,2474.49,2025-11,0.5667,0.5633,17,30,198.35,210.0,4,27,2025-11-26,1.17,0.0,-431.8900000000003,ok
EVZ0601,Balneario_Camboriu-Norte-apartamento-JR-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",8,235,1620.74,63,4034.12,2025-11,0.3636,0.5294,8,30,215.5,251.0,3,21,2025-11-26,0.4,1724.0,2413.38,crítico
JMA006,Florianopolis-Jurere_Longe-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",2,779,1924.86,48,1985.67,2025-11,0.4286,0.5076,12,30,189.0,,0,0,2025-11-26,0.97,378.0,60.81000000000017,berlinda
MHFB2007,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",6,381,1488.36,14,2326.26,2025-11,0.25,0.4194,6,30,288.0,288.0,4,30,2025-11-26,0.64,1728.0,837.9000000000003,atenção
NRR128,Balneario_Camboriu-Intermediario-casa-JR-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",8,890,3082.64,20,3038.95,2025-11,0.9091,0.5312,20,30,177.2,,0,0,2025-11-26,1.01,1417.6,-43.690000000000055,berlinda
NWT1010,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,192,11799.27,31,6602.53,2025-11,0.8333,0.7781,25,30,611.27,,0,0,2025-11-26,1.79,0.0,-5196.740000000001,ok
PSOA1103,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,101,3390.68,18,2280.04,2025-11,0.8,0.4976,24,30,174.92,138.0,1,0,2025-11-26,1.49,0.0,-1110.6399999999999,ok
RDT0124,Florianopolis-Jurere_Internacional-casa-TOP-4Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",12,302,10228.25,9,14598.75,2025-11,0.5556,0.4923,10,30,1361.9,,0,0,2025-11-26,0.7,16342.800000000001,4370.5,atenção
RMM0318,Florianopolis-Ingleses_Centro-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,591,2755.62,31,1842.38,2025-11,0.6,0.4495,18,30,206.72,189.0,3,0,2025-11-26,1.5,0.0,-913.2399999999998,ok
SOH1102,Maceio-Ponta_Verde-apartamento-SUP-2Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",0,337,6976.35,72,5128.42,2025-11,0.8667,0.7704,26,30,307.42,211.0,3,0,2025-11-26,1.36,0.0,-1847.9300000000003,ok
THO2614,Goiania-Leste-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",2,533,2243.04,83,2474.49,2025-11,0.5714,0.5633,16,30,148.78,149.0,1,21,2025-11-26,0.91,297.56,231.44999999999982,berlinda
TRC0410,Florianopolis-UFSC-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Carvoeira",0,130,3385.71,46,3534.63,2025-11,0.7,0.7027,21,30,179.1,,0,0,2025-11-26,0.96,0.0,148.92000000000007,berlinda
VGL041,Petropolis-Mosela-casa-JR-3Q,Carteira 4,RJ,"Petrópolis, RJ","Petrópolis, RJ, Mosela",20,856,3103.6,13,4127.55,2025-11,0.4,0.6269,4,30,864.5,,0,0,2025-11-26,0.75,17290.0,1023.9500000000003,atenção
BDR523,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",3,1284,3562.34,26,3903.59,2025-11,0.8148,0.7652,22,30,193.18,,0,0,2025-11-26,0.91,579.54,341.25,berlinda
CAV0411,Recife-Boa_Viagem-Bairro-apartamento-JR-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",0,227,2731.96,39,3149.76,2025-11,0.9,0.7535,27,30,121.96,,0,0,2025-11-26,0.87,0.0,417.8000000000002,berlinda
CEE202,Cabo_Frio-Centro-apartamento-JR-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Foguete",17,1299,825.84,121,2335.8,2025-11,0.3077,0.3811,4,30,243.0,244.25,4,0,2025-11-26,0.35,4131.0,1509.96,crítico
CMD0311,Guarapari-Nova_Guarapari-apartamento-SUP-1Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Enseada Azul",3,1,793.43,47,2199.55,2025-11,0.1852,0.458,5,30,209.2,114.0,1,0,2025-11-26,0.36,627.5999999999999,1406.1200000000003,crítico
ESB0310,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,102,3439.06,213,4282.3,2025-11,0.8,0.7357,24,30,201.58,130.0,1,0,2025-11-26,0.8,0.0,843.2400000000002,berlinda
FUA0003,Ubatuba-Praia_do_Lazaro-apartamento-JR-1Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Lázaro Praia Domingos Dias",0,33,1036.59,27,2895.42,2025-11,0.2,0.5329,6,30,217.0,190.25,4,0,2025-11-26,0.36,0.0,1858.8300000000002,crítico
JBV165,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,464,8890.9,26,10509.34,2025-11,0.7333,0.732,22,30,518.73,438.0,1,0,2025-11-26,0.85,0.0,1618.4400000000005,berlinda
MHE0114,Florianopolis-Cachoeira_Bom_Jesus-apartamento-MASTER-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,278,12682.16,13,4428.29,2025-11,0.9,0.7281,27,30,553.22,,0,0,2025-11-26,2.86,0.0,-8253.869999999999,meta_subestimada
MHFB0604,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,457,2779.47,14,2326.26,2025-11,0.6,0.4194,18,30,184.11,173.0,3,0,2025-11-26,1.19,0.0,-453.2099999999996,ok
NWT0308,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,375,3891.76,43,5085.72,2025-11,0.4483,0.6669,13,30,350.0,350.0,4,30,2025-11-26,0.77,350.0,1193.96,atenção
NWT1307,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,145,6647.09,43,5085.72,2025-11,0.8276,0.6669,24,30,337.67,,0,0,2025-11-26,1.31,337.67,-1561.37,ok
PVE0202,Guarapari-Nova_Guarapari-apartamento-JR-2Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Nova Guarapari",0,23,794.6,36,2058.42,2025-11,0.1333,0.3928,4,30,233.5,144.25,4,0,2025-11-26,0.39,0.0,1263.8200000000002,crítico
RPV102,Florianopolis-Ingleses_Centro-apartamento-JR-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",10,438,1820.81,222,2670.27,2025-11,0.45,0.4249,9,30,265.89,,0,0,2025-11-26,0.68,2658.8999999999996,849.46,atenção
RST0206,Penha-Praia-casa-SUP-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",7,268,5538.61,15,3708.08,2025-11,0.8696,0.5354,20,30,361.1,,0,0,2025-11-26,1.49,2527.7000000000003,-1830.5299999999997,ok
SQS0108,Brasilia-Asa_Sul-apartamento-SUP-2Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Sul",1,38,5802.22,17,6633.4,2025-11,0.8621,0.8821,25,30,307.64,,0,0,2025-11-26,0.87,307.64,831.1799999999994,berlinda
STL0702,Camboriu-Tabuleiro-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Vila Real",0,681,1815.84,106,3646.04,2025-11,0.2333,0.5698,7,30,345.57,345.0,4,28,2025-11-26,0.5,0.0,1830.2,crítico
TPS103,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,990,2891.84,28,4125.61,2025-11,0.6,0.596,18,30,189.17,203.0,4,0,2025-11-26,0.7,0.0,1233.7699999999995,atenção
TPS207,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,1030,4116.95,28,4125.61,2025-11,0.7667,0.596,23,30,223.61,225.0,4,0,2025-11-26,1.0,0.0,8.659999999999854,berlinda
VDE101,Florianopolis-Ingleses_Norte-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",28,526,0.0,37,1946.5,2025-11,0.0,0.457,0,30,0.0,171.0,1,0,2025-11-26,0.0,0.0,1946.5,crítico
VPS111,Guara-Geral-apartamento-JR-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Zona Industrial Guará",1,634,3586.24,47,3167.93,2025-11,0.8276,0.8183,24,30,178.54,,0,4,2025-11-26,1.13,178.54,-418.30999999999995,ok
AQT0604,Itapema-Praia_Itapema-apartamento-TOP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",6,122,4380.71,33,3642.25,2025-11,0.875,0.409,21,30,241.67,,0,0,2025-11-26,1.2,1450.02,-738.46,ok
FFS0905,Itapema-Meia_Praia-Sul-apartamento-SUP-1Q,Carteira 4,SC,"Itapema, SC","Itapema, SC, Meia Praia",1,1,2865.66,19,2238.47,2025-11,0.7931,0.5403,23,30,154.74,127.0,1,0,2025-11-26,1.28,154.74,-627.19,ok
LIV1605,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,157,5169.95,16,3693.81,2025-11,0.8333,0.7188,25,30,264.96,229.5,2,0,2025-11-26,1.4,0.0,-1476.1399999999999,ok
LLE0204,Itapema-Meia_Praia-Norte-apartamento-TOP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",4,59,5533.17,23,3347.98,2025-11,0.9231,0.3819,24,30,312.67,,0,0,2025-11-26,1.65,1250.68,-2185.19,ok
MAB0203,Florianopolis-Ingleses_Norte-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,113,518.88,61,2180.08,2025-11,0.1333,0.5128,4,30,169.25,209.0,4,0,2025-11-26,0.24,0.0,1661.1999999999998,crítico
NBL0402,Porto_Alegre-Jardim_Botanico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Santa Cecília",0,702,1319.75,70,2416.55,2025-11,0.4,0.5526,12,30,130.25,130.0,2,0,2025-11-26,0.55,0.0,1096.8000000000002,atenção
NOR0203,Brasilia-Asa_Norte-apartamento-SUP-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Norte",1,767,3883.84,143,4217.09,2025-11,0.8621,0.831,25,30,199.24,,0,0,2025-11-26,0.92,199.24,333.25,berlinda
NWT0613,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,215,5547.55,43,5085.72,2025-11,0.7586,0.6669,22,30,292.68,313.5,2,0,2025-11-26,1.09,292.68,-461.8299999999999,berlinda
NWT0713,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,180,7063.25,43,5085.72,2025-11,0.9,0.6669,27,30,323.7,,0,0,2025-11-26,1.39,0.0,-1977.5299999999997,ok
NWT1320,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",3,72,5282.15,43,5085.72,2025-11,0.7407,0.6669,20,30,338.5,280.0,1,0,2025-11-26,1.04,1015.5,-196.42999999999938,berlinda
PRV1003,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,387,3577.8,213,4282.3,2025-11,0.7333,0.7357,22,30,187.91,,0,0,2025-11-26,0.84,0.0,704.5,berlinda
PSD301,Florianopolis-Jurere_Tradicional-apartamento-SIM-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,1990,3132.15,23,3017.5,2025-11,0.5172,0.502,15,30,254.13,176.0,1,0,2025-11-26,1.04,254.13,-114.65000000000009,berlinda
PSO0802,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,102,4401.58,18,2280.04,2025-11,0.8,0.4976,24,30,224.08,,0,0,2025-11-26,1.93,0.0,-2121.54,ok
PTS0101,Florianopolis-Ingleses_Norte-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,192,3196.86,87,2627.78,2025-11,0.5333,0.3787,16,30,236.5,,0,0,2025-11-26,1.22,0.0,-569.0799999999999,ok
SCE114,Brasilia-Asa_Norte-apartamento-SUP-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,596,4448.69,143,4217.09,2025-11,0.9667,0.831,29,30,180.24,204.0,1,0,2025-11-26,1.05,0.0,-231.59999999999945,berlinda
VGA1002,Itapema-Praia_Centro-apartamento-TOP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Itapema",13,612,5029.58,13,2869.14,2025-11,1.0,0.4152,17,30,409.0,,0,0,2025-11-26,1.75,5317.0,-2160.44,ok
VGZ0005,Imbituba-Praia_do_Rosa-casa-SUP-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",2,620,4021.5,43,2861.36,2025-11,0.8929,0.4406,25,30,179.76,110.0,1,0,2025-11-26,1.41,359.52,-1160.1399999999999,ok
VLR801,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,1230,3254.69,73,3552.69,2025-11,0.8667,0.6613,26,30,146.5,,0,0,2025-11-26,0.92,0.0,298.0,berlinda
WBU2407,Goiania-Central-apartamento-TOP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,359,4691.0,55,3340.68,2025-11,0.9,0.5999,27,30,218.48,182.0,1,0,2025-11-26,1.4,0.0,-1350.3200000000002,ok
ABY40012,Sao_Paulo-Pompeia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Perdizes",1,31,3263.19,71,3886.2,2025-11,0.8621,0.5906,25,30,165.52,137.0,1,0,2025-11-26,0.84,165.52,623.0099999999998,berlinda
BSR0203,Ilheus-Sul-apartamento-SUP-1Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",2,249,2485.56,23,1401.48,2025-11,0.8571,0.4221,24,30,129.63,122.67,3,0,2025-11-26,1.77,259.26,-1084.08,ok
CAR0106,Itajai-Centro-apartamento-JR-1Q,Carteira 6,SC,"Itajaí, SC","Itajaí, SC, Centro",1,110,3941.46,13,2149.91,2025-11,0.931,0.6215,27,30,204.0,115.0,1,0,2025-11-26,1.83,204.0,-1791.5500000000002,ok
CLE1202,Porto_Belo-Geral-apartamento-TOP-3Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Perequê",3,431,5680.61,20,2890.55,2025-11,0.9259,0.2635,25,30,303.84,347.0,1,0,2025-11-26,1.97,911.52,-2790.0599999999995,ok
CNB002,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,598,9736.32,18,5768.45,2025-11,0.6667,0.6372,20,30,618.05,450.0,1,8,2025-11-26,1.69,0.0,-3967.87,ok
ETHA604,Caldas_Novas-Geral-apartamento-JR-3Q,Carteira 3,GO,"Caldas Novas, GO","Caldas Novas, GO, Bandeirantes",0,759,4552.34,15,3172.8,2025-11,0.5,0.4306,15,30,314.33,152.0,1,0,2025-11-26,1.43,0.0,-1379.54,ok
IPT0141,Balneario_Camboriu-Centro-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,453,6380.49,37,5387.18,2025-11,0.9333,0.6044,28,30,258.46,257.0,1,0,2025-11-26,1.18,0.0,-993.3099999999995,ok
LBO203,Porto_Alegre-Auxiliadora-apartamento-TOP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Mont Serrat",6,474,2317.51,28,3865.8,2025-11,0.5833,0.6859,14,30,200.0,200.0,1,0,2025-11-26,0.6,1200.0,1548.29,atenção
LIV0810,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,106,4818.9,16,3693.81,2025-11,0.9,0.7188,27,30,222.96,253.0,2,0,2025-11-26,1.3,0.0,-1125.0899999999997,ok
MHF1808,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,50,4519.83,14,3147.32,2025-11,0.5333,0.4188,16,30,360.62,300.0,1,25,2025-11-26,1.44,0.0,-1372.5099999999998,ok
NFE1544,Curitiba-Centro-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,185,3180.61,517,2946.51,2025-11,0.7,0.69,21,30,166.87,,0,0,2025-11-26,1.08,0.0,-234.0999999999999,berlinda
NWT0707,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,186,11301.06,31,6602.53,2025-11,0.8333,0.7781,25,30,565.4,435.0,1,0,2025-11-26,1.71,0.0,-4698.53,ok
OCB0901,Salvador-Barra-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,145,5454.13,131,5754.08,2025-11,0.8333,0.7726,25,30,276.32,,0,0,2025-11-26,0.95,0.0,299.9499999999998,berlinda
OKA213,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,684,3428.55,28,3106.87,2025-11,0.7333,0.695,22,30,202.27,228.5,4,0,2025-11-26,1.1,0.0,-321.6800000000003,ok
OKA224,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,1058,4733.16,28,3106.87,2025-11,0.8667,0.695,26,30,248.81,234.0,1,0,2025-11-26,1.52,0.0,-1626.29,ok
PRJ002,Imbituba-Praia_do_Rosa-casa-SIM-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",0,1241,246.63,53,1158.17,2025-11,0.1,0.409,3,30,90.0,90.0,4,0,2025-11-26,0.21,0.0,911.5400000000001,crítico
QSPB005,Pirenopolis-Geral-casa-JR-3Q,Carteira 4,GO,"Pirenópolis, GO","Pirenópolis, GO, Vila João Figueredo",8,757,1844.41,21,3274.99,2025-11,0.2727,0.3167,6,30,351.83,252.5,2,0,2025-11-26,0.56,2814.64,1430.5799999999997,atenção
RFM0007,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",1,276,672.75,51,3632.05,2025-11,0.1724,0.5486,5,30,144.4,172.5,4,0,2025-11-26,0.19,144.4,2959.3,crítico
RSA025,Florianopolis-Canasvieiras_Perto-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,208,2268.65,61,1537.73,2025-11,0.5,0.4278,15,30,183.33,,0,0,2025-11-26,1.48,0.0,-730.9200000000001,ok
RUC0001,Bombinhas-Mariscal-casa-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Canto Grande",0,332,3020.79,28,1386.88,2025-11,0.7667,0.3087,23,30,160.48,144.0,1,0,2025-11-26,2.18,0.0,-1633.9099999999999,meta_subestimada
SLC0102,Florianopolis-Rio_Vermelho-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,264,2006.18,22,2601.38,2025-11,0.7,0.5556,21,30,125.57,128.25,4,0,2025-11-26,0.77,0.0,595.2,atenção
SPJ0101,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,211,4936.27,17,6230.75,2025-11,0.6,0.7162,18,30,331.67,329.0,1,0,2025-11-26,0.79,0.0,1294.4799999999996,atenção
SPJ0301,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,518,7420.01,17,6230.75,2025-11,1.0,0.7162,30,30,310.13,,0,0,2025-11-26,1.19,0.0,-1189.2600000000002,ok
SRL002,Balneario_Camboriu-Centro-apartamento-SIM-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,614,2560.29,73,1954.61,2025-11,0.6667,0.53,20,30,153.9,105.0,1,0,2025-11-26,1.31,0.0,-605.6800000000001,ok
TPS202,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,837,2534.6,28,4125.61,2025-11,0.4667,0.596,14,30,222.79,225.0,4,0,2025-11-26,0.61,0.0,1591.0099999999998,atenção
CAY0123,Bombinhas-Bombas-apartamento-JR-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",4,492,4026.01,24,2052.58,2025-11,0.9615,0.3077,25,30,172.24,,0,0,2025-11-26,1.96,688.96,-1973.4300000000003,ok
COI0408,Sao_Paulo-Moema-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",1,45,3736.61,609,4291.44,2025-11,0.7241,0.706,21,30,224.76,150.0,1,0,2025-11-26,0.87,224.76,554.8299999999995,berlinda
CPI0208,Pocos_de_Caldas-Geral-apartamento-JR-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, Centro",0,347,1864.56,27,1498.81,2025-11,0.5333,0.3961,16,30,147.19,,0,0,2025-11-26,1.24,0.0,-365.75,ok
CSCG0110,Florianopolis-Ingleses_Norte-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,515,4380.24,61,2180.08,2025-11,0.8333,0.5128,25,30,246.48,,0,0,2025-11-26,2.01,0.0,-2200.16,meta_subestimada
CTD0301,Penha-Longe-apartamento-JR-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Centro",0,191,3125.21,26,2357.93,2025-11,0.9333,0.5139,28,30,156.86,140.0,2,0,2025-11-26,1.33,0.0,-767.2800000000002,ok
ECP055,Balneario_Camboriu-Centro-apartamento-JR-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,920,4269.95,37,2053.56,2025-11,0.9,0.5532,27,30,204.67,,0,0,2025-11-26,2.08,0.0,-2216.39,meta_subestimada
EDF0207,Salvador-Ondina_Rio_Vermelho-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Rio Vermelho",2,25,2868.2,35,4658.46,2025-11,0.6786,0.7409,19,30,189.21,192.5,4,0,2025-11-26,0.62,378.42,1790.2600000000002,atenção
EDF1707,Salvador-Ondina_Rio_Vermelho-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Rio Vermelho",0,94,3399.08,83,3577.65,2025-11,0.7667,0.7184,23,30,183.96,140.5,2,0,2025-11-26,0.95,0.0,178.57000000000016,berlinda
ELF0310,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",0,51,4460.97,45,3077.42,2025-11,0.9,0.4996,27,30,200.96,179.0,1,2,2025-11-26,1.45,0.0,-1383.5500000000002,ok
GSH2101,Camaçari-Monte_Gordo-apartamento-JR-3Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Centro",8,79,5093.49,30,3020.72,2025-11,0.6818,0.3679,15,30,423.13,306.0,1,0,2025-11-26,1.69,3385.04,-2072.77,ok
ILC4415,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1800,10517.66,30,11941.78,2025-11,0.6,0.8051,18,30,821.56,547.0,1,0,2025-11-26,0.88,0.0,1424.1200000000008,berlinda
JBV232,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1093,9719.1,34,11660.99,2025-11,0.6667,0.7597,20,30,644.85,,0,0,2025-11-26,0.83,0.0,1941.8899999999994,berlinda
JBV464,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,793,10913.06,26,10509.34,2025-11,0.8667,0.732,26,30,533.5,,0,0,2025-11-26,1.04,0.0,-403.71999999999935,berlinda
NON0609,Sao_Paulo-Moema-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Moema",0,172,3206.6,609,4291.44,2025-11,0.6,0.706,18,30,217.61,163.5,2,0,2025-11-26,0.75,0.0,1084.8399999999997,atenção
NWT0817,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,186,4842.02,43,5085.72,2025-11,0.6667,0.6669,20,30,293.8,301.0,4,0,2025-11-26,0.95,0.0,243.69999999999982,berlinda
OKA139,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,779,3317.42,28,3106.87,2025-11,0.6,0.695,18,30,228.11,191.0,2,0,2025-11-26,1.07,0.0,-210.55000000000018,berlinda
