listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional,score_risco_bruto
MOC0210,Petropolis-Quitandinha-apartamento-JR-1Q,Carteira 4,RJ,"Petrópolis, RJ","Petrópolis, RJ, Independência",0,347,1378.14,13,1498.81,2025-11,0.1667,0.3398,5,30,386.6,104.89,19,2025-11-11,0.92,0.0,120.66999999999985,berlinda,19,2.0,3371.05,1710.358097,4.222375184312884,11.586901763224182,Baixa,🟢 Abaixo viável,
NWT0802,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,239,3840.81,40,4657.0,2025-11,0.4333,0.5442,13,30,334.31,295.64,11,2025-11-11,0.82,0.0,816.19,berlinda,11,3.0,7092.85,5249.9189320000005,17.27137725288097,82.61964735516372,Crítico,🟢 Abaixo viável,
RGO702,Itapema-Meia_Praia-Sul-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Castelo Branco",6,772,2760.63,39,2948.95,2025-11,0.7083,0.3321,17,30,181.53,157.83,6,2025-11-11,0.94,1089.18,188.3199999999997,berlinda,6,2.0,3707.61,3431.375934,5.039513318299726,16.3727959697733,Baixa,🟢 Abaixo viável,
RUA0226,Penha-Praia-casa-JR-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Centro",7,263,2854.15,23,3102.23,2025-11,0.5217,0.4012,12,30,324.17,180.83,6,2025-11-11,0.92,2269.19,248.07999999999993,berlinda,6,2.0,3939.13,3420.1840660000003,7.230332115929506,31.738035264483628,Média,🟢 Abaixo viável,
TCO0815,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,421,1561.3,72,1793.66,2025-11,0.4667,0.4337,14,30,122.0,125.8,15,2025-11-11,0.87,0.0,232.36000000000013,berlinda,15,2.0,3448.3,2441.9629,8.148391556928297,39.29471032745592,Média,🟢 Abaixo viável,
THK1902,Sao_Paulo-Republica-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, República",0,297,2507.37,467,2800.75,2025-11,0.5667,0.5767,17,30,169.59,130.0,7,2025-11-11,0.9,0.0,293.3800000000001,berlinda,7,3.0,3417.37,3023.067,4.539188907733049,13.09823677581864,Baixa,🟢 Abaixo viável,
LVL001,Porto_Seguro-Ajuda_Intermediario-casa-TOP-4Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial DAjuda",3,492,4224.3,13,5197.15,2025-11,0.2222,0.3796,6,30,876.0,580.18,11,2025-11-11,0.81,2628.0,972.8499999999995,berlinda,11,2.0,10606.279999999999,5642.375956,54.30169544846691,98.2367758186398,Crítico,🟢 Abaixo viável,
OKA101,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,1053,2254.8,25,2388.5,2025-11,0.3667,0.4993,11,30,263.45,231.0,12,2025-11-11,0.94,0.0,133.69999999999982,berlinda,12,1.0,5026.8,3271.2924000000003,12.930584048566027,67.2544080604534,Alta,🟢 Abaixo viável,
RVG101,Florianopolis-Ingleses_Norte-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",3,550,4579.86,16,5500.55,2025-11,0.6667,0.4157,18,30,331.33,453.56,9,2025-11-11,0.83,993.99,920.6900000000005,berlinda,9,3.0,8661.9,7301.356067999999,25.305842530898435,92.19143576826197,Crítico,🟢 Abaixo viável,
JBV152,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1121,8743.24,34,10718.98,2025-11,0.5667,0.6611,17,30,734.47,797.2,5,2025-11-11,0.82,0.0,1975.7399999999998,berlinda,5,3.0,12729.24,11002.1062,48.98040447878436,97.98488664987406,Crítico,🟢 Abaixo viável,
MHFA0605,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,374,2830.54,9,3362.19,2025-11,0.5667,0.347,17,30,195.71,189.08,12,2025-11-11,0.84,0.0,531.6500000000001,berlinda,12,3.0,5099.5,4116.359632,9.966161142985179,52.64483627204031,Alta,🟢 Abaixo viável,
PDAA0611,Camaçari-Jacuipe-casa-SUP-3Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Barra do Jacuípe",7,708,4241.45,13,4455.86,2025-11,0.4348,0.3492,10,30,491.0,455.0,7,2025-11-11,0.95,3437.0,214.40999999999985,berlinda,7,1.0,7426.45,5626.288,21.89398903915292,88.41309823677582,Crítico,🟢 Abaixo viável,
SOA0406,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,148,2024.15,33,2261.0,2025-11,0.5333,0.4852,16,30,153.94,171.5,12,2025-11-11,0.9,0.0,236.8499999999999,berlinda,12,2.0,4082.15,3121.6814,8.98270123839009,45.843828715365234,Média,🟢 Abaixo viável,
SPJ0503,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,382,5851.48,15,6230.75,2025-11,0.8333,0.6136,25,30,309.16,202.5,4,2025-11-11,0.94,0.0,379.27000000000044,berlinda,4,2.0,6661.48,6526.4529999999995,6.1631565220880375,25.188916876574307,Média,🟢 Abaixo viável,
TPS211,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,809,3724.11,25,4223.9,2025-11,0.6333,0.563,19,30,872.21,278.0,3,2025-11-11,0.88,0.0,499.7899999999995,berlinda,3,2.0,4558.110000000001,4252.2822,16.44707734558109,80.10075566750629,Crítico,🟢 Abaixo viável,
ILC3412,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,340,8471.72,16,9179.91,2025-11,0.3667,0.5499,11,30,912.0,815.3,10,2025-11-11,0.92,0.0,708.1900000000005,berlinda,10,1.0,16624.72,11461.4251,62.89683744176147,99.24433249370277,Crítico,🟢 Abaixo viável,
RHE101,Bombinhas-Mariscal-casa-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Morrinhos",4,576,1919.48,18,1968.24,2025-11,0.6154,0.3944,16,30,164.69,154.29,7,2025-11-11,0.98,658.76,48.75999999999999,berlinda,7,1.0,2999.51,2584.130462,3.82228813559322,9.571788413098236,Baixa,🟢 Abaixo viável,
RRA0205,Florianopolis-Praia_Brava-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Praia Brava",0,436,2208.0,13,2384.46,2025-11,0.2667,0.3017,8,30,315.0,254.69,13,2025-11-11,0.93,0.0,176.46000000000004,berlinda,13,1.0,5518.969999999999,3091.035699,18.84812385194132,84.63476070528966,Crítico,🟢 Abaixo viável,
VIC0203,Florianopolis-Novo_Campeche-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,731,6040.67,49,6978.07,2025-11,0.6667,0.5466,20,30,397.5,482.5,4,2025-11-11,0.87,0.0,937.3999999999996,berlinda,4,2.0,7970.67,7327.401,32.40835216614335,96.72544080604534,Crítico,🟢 Abaixo viável,
VIL0001,Penha-Longe-apartamento-JR-1Q,Carteira 6,SC,"Penha, SC","Penha, SC, Santa Lidia",0,71,1045.22,17,1068.14,2025-11,0.3333,0.2822,10,30,113.7,94.5,10,2025-11-11,0.98,0.0,22.920000000000073,berlinda,10,1.0,1990.22,1360.1885,2.027767895594217,3.5264483627204033,Baixa,🟢 Abaixo viável,
BFT3015,Goiania-Leste-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",1,450,1488.06,74,1505.82,2025-11,0.4138,0.3364,12,30,151.75,170.14,14,2025-11-11,0.99,151.75,17.75999999999999,berlinda,14,1.0,3870.02,2473.715048,2.0066717137506465,3.022670025188917,Baixa,🟢 Abaixo viável,
BSO0107,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,198,2353.9,10,2766.14,2025-11,0.6,0.5032,18,30,151.5,136.75,12,2025-11-11,0.85,0.0,412.2399999999998,berlinda,12,4.0,3994.9,3338.5,5.094989769136772,17.632241813602015,Baixa,🟢 Abaixo viável,
RBF142,Florianopolis-Estreito-casa-JR-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Capoeiras",0,752,2117.2,15,2554.62,2025-11,0.4333,0.4041,13,30,192.46,185.2,15,2025-11-11,0.83,0.0,437.4200000000001,berlinda,15,3.0,4895.2,3320.9074,10.5704154303445,56.17128463476071,Alta,🟢 Abaixo viável,
EDJ0410,Florianopolis-Ingleses_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,204,3400.03,37,3730.47,2025-11,0.6333,0.5144,19,30,227.32,211.5,6,2025-11-11,0.91,0.0,330.4399999999996,berlinda,6,2.0,4669.030000000001,4203.6877,9.367192337694705,48.86649874055416,Média,🟢 Abaixo viável,
ILC4406,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",14,1971,8976.96,16,9179.91,2025-11,1.0,0.5499,16,30,783.75,,0,2025-11-11,0.98,10972.5,202.95000000000073,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NWT0922,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,221,4230.57,40,4657.0,2025-11,0.6207,0.5442,18,30,279.28,295.5,10,2025-11-11,0.91,279.28,426.4300000000003,berlinda,10,2.0,7185.57,6064.7384999999995,13.529102963281092,71.28463476070529,Alta,🟢 Abaixo viável,
NWT1004,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,199,3987.58,40,4657.0,2025-11,0.5333,0.5442,16,30,300.31,291.82,11,2025-11-11,0.86,0.0,669.4200000000001,berlinda,11,3.0,7197.6,5699.483666,13.982545587287959,72.79596977329975,Alta,🟢 Abaixo viável,
AGS0642,Bombinhas-Centro-casa-SUP-4Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",9,540,5871.19,31,6184.03,2025-11,0.7619,0.4399,16,30,441.88,220.0,4,2025-11-11,0.95,3976.92,312.84000000000015,berlinda,4,2.0,6751.19,6541.661999999999,5.564720740358636,20.151133501259448,Média,🟢 Abaixo viável,
ELF0412,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",13,192,2072.65,49,2579.11,2025-11,0.7647,0.44,13,30,190.62,146.33,3,2025-11-11,0.8,2478.06,506.46000000000004,berlinda,3,4.0,2511.6400000000003,2408.3456530000003,7.183707926377708,31.48614609571788,Média,🟠 Abaixo precisa esforço,
PLN0415,Brasilia-Lago_Norte-apartamento-SUP-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Guará, DF, Centro",0,761,3589.48,533,3946.55,2025-11,0.6333,0.6467,19,30,196.74,249.36,11,2025-11-11,0.91,0.0,357.07000000000016,berlinda,11,2.0,6332.4400000000005,5326.596568,11.280609038273944,60.45340050377834,Alta,🟢 Abaixo viável,
CCU203,Florianopolis-Praia_Brava-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Praia Brava",1,1192,2260.62,13,2384.46,2025-11,0.3103,0.3017,9,30,334.44,236.2,10,2025-11-11,0.95,334.44,123.84000000000015,berlinda,10,1.0,4622.62,2993.5486,12.267351098361909,64.23173803526448,Alta,🟢 Abaixo viável,
DOV108,Florianopolis-Ingleses_Norte-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses",0,845,2824.2,58,3045.34,2025-11,0.4667,0.3095,14,30,266.5,227.42,12,2025-11-11,0.93,0.0,221.14000000000033,berlinda,12,1.0,5553.24,4097.842968,16.514300143826325,80.85642317380352,Crítico,🟢 Abaixo viável,
MHFB0506,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,457,2830.91,9,3362.19,2025-11,0.6,0.347,18,30,176.67,189.6,10,2025-11-11,0.84,0.0,531.2800000000002,berlinda,10,3.0,4726.91,3968.5099999999998,9.986614676743436,52.896725440806044,Alta,🟢 Abaixo viável,
NBL0910,Porto_Alegre-Jardim_Botanico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Santa Cecília",0,702,1353.98,60,1567.83,2025-11,0.3667,0.3503,11,30,150.18,135.08,13,2025-11-11,0.86,0.0,213.8499999999999,berlinda,13,2.0,3110.0200000000004,1997.919868,9.21236932575598,47.3551637279597,Média,🟢 Abaixo viável,
ONJ2612,Sao_Paulo-Moema-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",2,273,4136.56,105,4638.45,2025-11,0.6071,0.6021,17,30,301.06,209.25,8,2025-11-11,0.89,602.12,501.8899999999994,berlinda,8,3.0,5810.56,5152.8454,7.54709601267664,35.012594458438286,Média,🟢 Abaixo viável,
RSU3842,Penha-Longe-apartamento-SUP-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Gravatá",0,303,3278.85,17,3622.27,2025-11,0.5,0.3194,15,30,290.53,162.25,4,2025-11-11,0.91,0.0,343.4200000000001,berlinda,4,3.0,3927.85,3603.35,5.127530066321212,18.1360201511335,Baixa,🟠 Abaixo precisa esforço,
TCO0811,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,499,1620.11,72,1793.66,2025-11,0.5333,0.4337,16,30,126.25,120.0,12,2025-11-11,0.9,0.0,173.55000000000018,berlinda,12,2.0,3060.1099999999997,2388.062,5.805448078231108,22.921914357682617,Média,🟢 Abaixo viável,
TXP1803,Goiania-Central-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,471,1330.96,149,1516.4,2025-11,0.3333,0.3335,10,30,150.4,147.0,15,2025-11-11,0.88,0.0,185.44000000000005,berlinda,15,2.0,3535.96,2065.8865,8.988288050646268,46.095717884130984,Média,🟢 Abaixo viável,
DLH0303,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",0,521,8530.99,55,10638.6,2025-11,0.6,0.6864,18,30,663.67,564.0,6,2025-11-11,0.8,0.0,2107.6100000000006,berlinda,6,4.0,11914.99,10561.39,27.933469629462525,93.70277078085643,Crítico,🟠 Abaixo precisa esforço,
MHF0703,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,498,2388.05,17,2947.0,2025-11,0.3667,0.4478,11,30,258.73,234.0,11,2025-11-11,0.81,0.0,558.9499999999998,berlinda,11,3.0,4962.05,3331.9358,14.79406175771971,74.55919395465995,Alta,🟢 Abaixo viável,
PSO0504,Penha-Beto_Carrero-apartamento-TOP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,100,3479.46,16,4132.99,2025-11,0.5667,0.6017,17,30,208.95,201.56,9,2025-11-11,0.84,0.0,653.5299999999997,berlinda,9,4.0,5293.5,4507.476468,7.967930408735561,38.0352644836272,Média,🟢 Abaixo viável,
SPJ0102,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,210,5033.17,15,6230.75,2025-11,0.6333,0.6136,19,30,331.58,235.7,10,2025-11-11,0.81,0.0,1197.58,berlinda,10,6.0,7390.17,6525.8581,7.550444863512952,35.26448362720403,Média,🟢 Abaixo viável,
SPJ0203,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,518,6085.35,15,6230.75,2025-11,0.6667,0.6136,20,30,359.25,272.0,7,2025-11-11,0.98,0.0,145.39999999999964,berlinda,7,1.0,7989.35,7354.746800000001,6.347357862215608,25.94458438287154,Média,🟢 Abaixo viável,
TCO1210,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,509,1585.12,72,1793.66,2025-11,0.5,0.4337,15,30,133.6,120.0,9,2025-11-11,0.88,0.0,208.5400000000002,berlinda,9,2.0,2665.12,2125.12,6.97590401748381,30.478589420654913,Média,🟢 Abaixo viável,
VST036,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC",VST036,1,213,2084.73,41,2231.25,2025-11,0.3103,0.1613,9,30,300.33,204.92,13,2025-11-11,0.93,300.33,146.51999999999998,berlinda,13,1.0,4748.6900000000005,2911.356788,13.456528134453784,71.03274559193954,Alta,🟢 Abaixo viável,
WSH0801,Curitiba-Batel-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Bigorrilho",0,213,2285.31,195,2545.75,2025-11,0.3,0.4935,9,30,215.08,171.21,14,2025-11-11,0.9,0.0,260.44000000000005,berlinda,14,2.0,4682.25,3004.392,8.75772020033389,43.8287153652393,Média,🟢 Abaixo viável,
CZZ0503,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",0,246,1301.26,49,1401.48,2025-11,0.2,0.1601,6,30,265.67,248.12,17,2025-11-11,0.93,0.0,100.22000000000003,berlinda,17,1.0,5519.3,2144.868,17.743090447241492,83.12342569269522,Crítico,🟢 Abaixo viável,
ELU0211,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",2,74,6671.29,18,6829.73,2025-11,0.7143,0.605,20,30,390.35,427.0,6,2025-11-11,0.98,780.7,158.4399999999996,berlinda,6,1.0,9233.29,8501.3266,9.905791297752598,52.141057934508815,Alta,🟢 Abaixo viável,
MPL0004,Brasilia-Asa_Norte-apartamento-JR-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,257,2594.26,163,2728.02,2025-11,0.4333,0.6523,13,30,204.0,188.87,15,2025-11-11,0.95,0.0,133.75999999999976,berlinda,15,1.0,5427.31,3821.820565,9.260654687282335,47.607052896725435,Média,🟢 Abaixo viável,
RGP208,Florianopolis-Jurere_Tradicional-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1484,4540.34,21,5552.62,2025-11,0.5,0.5808,15,30,362.8,242.0,6,2025-11-11,0.82,0.0,1012.2799999999997,berlinda,6,5.0,5992.34,5266.34,8.823645774427206,44.33249370277078,Média,🟠 Abaixo precisa esforço,
SSG0317,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",0,319,2454.33,16,2679.84,2025-11,0.4,0.5048,12,30,251.83,206.71,14,2025-11-11,0.92,0.0,225.51000000000022,berlinda,14,2.0,5348.27,3611.906,8.697379712967948,43.32493702770781,Média,🟢 Abaixo viável,
TPS306,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,995,3586.44,25,4223.9,2025-11,0.6,0.563,18,30,263.67,262.33,12,2025-11-11,0.85,0.0,637.4599999999996,berlinda,12,3.0,6734.4,5475.215999999999,13.196720392686055,68.76574307304786,Alta,🟢 Abaixo viável,
BBC0102,Marau-Barra_Grande-apartamento-SUP-3Q,Carteira 2,BA,"Maraú, BA","Maraú, BA, Barra Grande",4,26,3713.22,12,3751.94,2025-11,0.3846,0.2379,10,30,441.3,443.33,9,2025-11-11,0.99,1765.2,38.720000000000255,berlinda,9,1.0,7703.19,5247.762462,4.575163142267763,13.602015113350127,Baixa,🟢 Abaixo viável,
NDE0002,Florianopolis-Campeche-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ribeirão da Ilha",0,185,1912.52,24,2034.58,2025-11,0.5,0.4717,15,30,156.33,182.15,13,2025-11-11,0.94,0.0,122.05999999999995,berlinda,13,1.0,4280.47,3096.495,10.927674999262743,58.69017632241813,Alta,🟢 Abaixo viável,
NWT0910,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,221,5745.96,30,6165.78,2025-11,0.3793,0.6885,11,30,600.0,600.0,11,2025-11-11,0.93,600.0,419.8199999999997,berlinda,11,1.0,12345.96,8249.34,40.853225382676605,97.48110831234257,Crítico,🟢 Abaixo viável,
ISC1511,Sao_Paulo-Republica-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Buarque",0,499,3892.13,105,4326.1,2025-11,0.7333,0.6189,22,30,220.18,175.0,6,2025-11-11,0.9,0.0,433.97000000000025,berlinda,6,3.0,4942.13,4662.095,5.851671636500932,23.173803526448363,Média,🟢 Abaixo viável,
JBV173,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1698,8826.69,25,9026.89,2025-11,0.7667,0.58,23,30,491.0,532.17,6,2025-11-11,0.98,0.0,200.1999999999989,berlinda,6,1.0,12019.71,11274.778434,11.802562565844868,61.712846347607055,Alta,🟢 Abaixo viável,
MHFA1204,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,479,3122.94,9,3362.19,2025-11,0.6667,0.347,20,30,185.35,186.56,9,2025-11-11,0.93,0.0,239.25,berlinda,9,2.0,4801.98,4242.355968,6.637709350155699,27.204030226700255,Média,🟢 Abaixo viável,
BTR0302,Balneario_Camboriu-Intermediario-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",16,681,2481.33,36,2763.87,2025-11,1.0,0.4118,14,30,241.0,,0,2025-11-11,0.9,3856.0,282.53999999999996,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
ELU207,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,892,5960.02,18,6829.73,2025-11,0.7,0.605,21,30,370.82,343.0,4,2025-11-11,0.87,0.0,869.7099999999991,berlinda,4,3.0,7332.02,6920.42,14.559410596514535,74.05541561712846,Alta,🟢 Abaixo viável,
JBV167,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1121,9682.8,34,10718.98,2025-11,0.6667,0.6611,20,30,570.4,426.25,4,2025-11-11,0.9,0.0,1036.1800000000003,berlinda,4,3.0,11387.8,10819.5235,13.734880402177575,72.29219143576826,Alta,🟢 Abaixo viável,
VHB1104,Balneario_Picarras-Geral-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Itacolomi",10,562,2366.22,35,2411.71,2025-11,0.7,0.3346,14,30,198.64,145.25,4,2025-11-11,0.98,1986.3999999999999,45.49000000000024,berlinda,4,1.0,2947.22,2772.9199999999996,2.7397251327896113,5.541561712846348,Baixa,🟢 Abaixo viável,
ERM0102,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",4,25,2977.95,75,3720.25,2025-11,0.6154,0.4048,16,30,232.19,203.5,10,2025-11-11,0.8,928.76,742.3000000000002,berlinda,10,4.0,5012.95,4230.289,10.15106847658088,53.65239294710328,Alta,🟢 Abaixo viável,
JBM201,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1971,5890.07,18,6829.73,2025-11,0.6,0.605,18,30,412.94,470.7,10,2025-11-11,0.86,0.0,939.6599999999999,berlinda,10,2.0,10597.07,8714.27,32.38034021842737,96.4735516372796,Crítico,🟢 Abaixo viável,
LIV1011,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,145,3302.16,15,3581.56,2025-11,0.5667,0.5526,17,30,235.65,260.83,12,2025-11-11,0.92,0.0,279.4000000000001,berlinda,12,2.0,6432.12,5075.908332,10.173765342476464,53.904282115869016,Alta,🟢 Abaixo viável,
MHE0213,Florianopolis-Cachoeira_Bom_Jesus-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,283,5326.16,28,5632.31,2025-11,0.5667,0.4328,17,30,357.65,360.75,8,2025-11-11,0.95,0.0,306.15000000000055,berlinda,8,1.0,8212.16,6961.656199999999,19.608937096857275,85.64231738035264,Crítico,🟢 Abaixo viável,
MHF0805,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",4,417,2484.03,17,2947.0,2025-11,0.4615,0.4478,12,30,256.08,207.8,10,2025-11-11,0.84,1024.32,462.9699999999998,berlinda,10,3.0,4562.030000000001,3443.027,10.881706368057912,58.18639798488665,Alta,🟢 Abaixo viável,
MHFB0903,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,360,3315.35,9,3362.19,2025-11,0.6667,0.347,20,30,187.5,169.63,8,2025-11-11,0.99,0.0,46.840000000000146,berlinda,8,1.0,4672.389999999999,4220.088568,2.3631826874745396,5.037783375314862,Baixa,🟢 Abaixo viável,
NWT1115,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,150,4311.83,40,4657.0,2025-11,0.4828,0.5442,14,30,368.21,292.38,8,2025-11-11,0.93,368.21,345.1700000000001,berlinda,8,2.0,6650.87,5441.118512,10.835388082456518,57.43073047858942,Alta,🟢 Abaixo viável,
CEP093,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",8,787,3484.44,75,3720.25,2025-11,0.4545,0.4048,10,30,388.3,177.57,7,2025-11-11,0.94,3106.4,235.80999999999995,berlinda,7,2.0,4727.43,4049.378955,5.627683851891674,20.906801007556673,Média,🟢 Abaixo viável,
CLR0211,Brasilia-Vila_Planalto-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,128,3287.76,70,3534.27,2025-11,0.4333,0.5225,13,30,303.08,305.31,16,2025-11-11,0.93,0.0,246.50999999999976,berlinda,16,1.0,8172.72,5404.413168000001,21.294911848840048,87.6574307304786,Crítico,🟢 Abaixo viável,
