listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,grupo_criticidade,falta_meta,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,prioridade,status_operacional
RUP0804,Blumenau-Central-apartamento-SUP-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",0,370,7546.16,69,6919.81,2025-10,0.5806,0.4574,18,31,511.28,291.09,11,2025-10-06,1.09,berlinda,-626.3499999999995,-2.0,10748.15,9405.235394,13.174077142291466,67.8082191780822,Média,🟢 Acima com folga
SGA202,Florianopolis-Jurere_Longe-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",3,1843,3065.24,13,2847.08,2025-10,0.75,0.2505,21,31,160.95,152.43,7,2025-10-06,1.08,berlinda,-218.15999999999985,-1.0,4132.25,3865.4975,11.680082329966135,62.78538812785388,Média,🟢 Acima com folga
TXP0919,Goiania-Central-apartamento-TOP-2Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",1,180,2328.67,12,2729.0,2025-10,0.3,0.2815,9,31,284.44,287.67,18,2025-10-06,0.85,berlinda,400.3299999999999,2.0,7506.7300000000005,3882.0879999999997,21.09984080249175,88.12785388127854,Crítica,🟢 Abaixo viável
BMR0004,Porto_Seguro-Pataxos-casa-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Loteamento Village I",0,351,2958.86,14,2994.45,2025-10,0.4516,0.491,14,31,261.64,193.18,11,2025-10-06,0.99,berlinda,35.58999999999969,1.0,5083.84,3918.5009680000003,2.2960063450716963,28.538812785388128,Baixa,🟢 Abaixo viável
CAS0031,Florianopolis-Estreito-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Coqueiros",4,223,1430.0,12,1538.55,2025-10,0.3704,0.2537,10,31,168.4,189.59,17,2025-10-06,0.93,berlinda,108.54999999999995,1.0,4653.030000000001,2623.810312,13.37622729193071,69.17808219178082,Média,🟢 Abaixo viável
JRR410,Florianopolis-Jurere_Tradicional-apartamento-MASTER-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1323,3976.12,16,4883.24,2025-10,0.5484,0.341,17,31,302.53,355.0,11,2025-10-06,0.81,berlinda,907.1199999999999,3.0,7881.12,6117.621999999999,21.981826273812736,89.49771689497716,Crítica,🟢 Abaixo viável
NWT0504,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,194,4037.58,30,4057.04,2025-10,0.5484,0.5207,17,31,281.82,325.55,11,2025-10-06,1.0,berlinda,19.460000000000036,1.0,7618.63,6001.42782,1.5615332853508994,27.168949771689498,Baixa,🟢 Acima com folga
NWT0911,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,6364.98,23,6021.4,2025-10,0.4839,0.6294,15,31,590.4,600.0,11,2025-10-06,1.06,berlinda,-343.5799999999999,-0.0,12964.98,9558.72,-34.2358919852526,0.684931506849315,Baixa,🟢 Acima com folga
SKC0414,Maceio-Jatiuca-apartamento-TOP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Jatiúca",0,237,3234.62,38,3021.96,2025-10,0.6774,0.5358,21,31,203.43,185.6,10,2025-10-06,1.07,berlinda,-212.65999999999985,-1.0,5090.62,4491.8744,13.06095911262888,67.12328767123287,Média,🟢 Acima com folga
TPS104,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,974,2764.16,23,2723.4,2025-10,0.8065,0.4492,25,31,149.68,157.75,4,2025-10-06,1.01,berlinda,-40.75999999999976,-0.0,3395.16,3273.0615,-2.360978923404554,20.776255707762555,Baixa,🟢 Acima com folga
VEC114,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,1009,2275.18,22,2120.75,2025-10,0.5806,0.4366,18,31,170.33,135.6,10,2025-10-06,1.07,berlinda,-154.42999999999984,-1.0,3631.18,3062.4736,9.874199221973349,54.109589041095894,Média,🟢 Acima com folga
AAR0203,Florianopolis-Campeche_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,41,2669.03,60,2725.1,2025-10,0.4839,0.3948,15,31,162.0,183.75,8,2025-10-06,0.98,berlinda,56.06999999999971,1.0,4139.030000000001,3380.3630000000003,3.780728230156673,30.82191780821918,Baixa,🟢 Abaixo viável
BCL402,Ilheus-Pontal-apartamento-TOP-1Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Pontal",0,630,1993.53,22,1812.75,2025-10,0.3548,0.2537,11,31,216.45,186.21,14,2025-10-06,1.1,berlinda,-180.77999999999997,-0.0,4600.47,2918.472312,-18.57015242035581,4.337899543378995,Baixa,🟢 Acima com folga
CRM0201,Florianopolis-Canto_da_Lagoa-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canto da Lagoa",4,198,2634.18,12,3241.51,2025-10,0.4815,0.3458,13,31,251.77,215.86,14,2025-10-06,0.81,berlinda,607.3300000000004,3.0,5656.219999999999,4089.29226,13.481191769679363,69.63470319634703,Média,🟢 Abaixo viável
EAA805,Maceio-Jatiuca-apartamento-SUP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",0,555,2409.05,56,2722.97,2025-10,0.4516,0.4805,14,31,175.76,164.93,14,2025-10-06,0.88,berlinda,313.9199999999996,2.0,4718.07,3451.803432,9.507050316382466,51.598173515981735,Média,🟢 Abaixo viável
IAA1004,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",0,567,3159.81,48,3435.57,2025-10,0.5484,0.4586,17,31,215.65,216.69,13,2025-10-06,0.92,berlinda,275.7600000000002,2.0,5976.78,4704.636348,8.696436748487157,46.80365296803653,Baixa,🟢 Abaixo viável
ILC2413,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",12,1108,5238.96,16,5851.91,2025-10,0.7895,0.4525,15,31,440.13,421.0,3,2025-10-06,0.9,berlinda,612.9499999999998,2.0,6501.96,6236.0985,22.048523473532565,89.95433789954338,Crítica,🟢 Abaixo viável
TPS307,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,999,2367.79,23,2723.4,2025-10,0.5806,0.4492,18,31,166.06,169.45,11,2025-10-06,0.87,berlinda,355.6100000000001,3.0,4231.74,3449.9993699999995,7.3753536633130174,41.32420091324201,Baixa,🟢 Abaixo viável
EAC1302,Balneario_Camboriu-Centro-apartamento-JR-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",1,702,2046.46,18,2286.65,2025-10,0.4,0.1784,12,31,177.75,173.07,14,2025-10-06,0.89,berlinda,240.19000000000005,2.0,4469.4400000000005,3015.652,9.089647147573965,48.63013698630137,Baixa,🟢 Abaixo viável
ILC4115,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",8,1626,6996.54,27,7940.49,2025-10,0.7391,0.6389,17,31,595.12,545.0,6,2025-10-06,0.88,berlinda,943.9499999999998,2.0,10266.54,9413.397,32.39426974909609,96.34703196347031,Crítica,🟢 Abaixo viável
NBL0606,Porto_Alegre-Jardim_Botanico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Santa Cecília",0,635,1077.18,44,1267.78,2025-10,0.2581,0.2528,8,31,157.88,141.1,21,2025-10-06,0.85,berlinda,190.5999999999999,2.0,4040.2799999999997,1841.95611,10.60659578160248,55.93607305936074,Média,🟢 Abaixo viável
NWT0914,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,4281.14,30,4057.04,2025-10,0.5484,0.5207,17,31,296.65,266.8,10,2025-10-06,1.06,berlinda,-224.10000000000036,-0.0,6949.14,5744.2712,-14.737315875613774,6.164383561643835,Baixa,🟢 Acima com folga
NWT1006,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,168,3967.21,30,4057.04,2025-10,0.4839,0.5207,15,31,314.4,284.23,13,2025-10-06,0.98,berlinda,89.82999999999993,1.0,7662.200000000001,5755.215661,6.29335202512176,35.61643835616438,Baixa,🟢 Abaixo viável
SFR0411,Bombinhas-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",0,6,2034.47,22,2120.75,2025-10,0.5806,0.4366,18,31,129.76,150.0,8,2025-10-06,0.96,berlinda,86.27999999999997,1.0,3234.4700000000003,2731.19,6.102558057291052,34.93150684931507,Baixa,🟢 Abaixo viável
TPS212,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,999,2625.8,23,2723.4,2025-10,0.6774,0.4492,21,31,158.38,180.0,10,2025-10-06,0.96,berlinda,97.59999999999991,1.0,4425.8,3845.12,6.450760079312618,37.21461187214612,Baixa,🟢 Abaixo viável
ACO803,Balneario_Camboriu-Centro-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,574,2720.25,38,2916.83,2025-10,0.4516,0.2975,14,31,214.93,255.5,16,2025-10-06,0.93,berlinda,196.57999999999993,1.0,6808.25,4566.3908,17.21944371115217,81.27853881278538,Crítica,🟢 Abaixo viável
CTS0203,Florianopolis-Itacorubi-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",0,76,4008.71,9,3649.9,2025-10,0.6452,0.3075,20,31,232.15,215.44,9,2025-10-06,1.1,berlinda,-358.80999999999995,-1.0,5947.67,5259.726992,21.17921762240061,88.35616438356165,Crítica,🟢 Acima com folga
CZZ0504,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",0,195,1161.93,51,1226.3,2025-10,0.1935,0.1148,6,31,204.83,144.15,20,2025-10-06,0.95,berlinda,64.36999999999989,1.0,4044.9300000000003,1719.7905,7.566611351219103,42.23744292237443,Baixa,🟢 Abaixo viável
EBI0603,Curitiba-Jardim_Botanico-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Prado Velho",0,139,2048.85,261,1923.14,2025-10,0.4839,0.4016,15,31,174.73,198.63,16,2025-10-06,1.07,berlinda,-125.70999999999981,-0.0,5226.93,3586.722912,-12.983858325446905,7.76255707762557,Baixa,🟢 Acima com folga
IDO207,Florianopolis-Canajure-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",7,436,3007.09,13,3047.25,2025-10,0.75,0.2003,18,31,250.83,187.5,6,2025-10-06,0.99,berlinda,40.159999999999854,1.0,4132.09,3850.84,2.4710804824021566,28.99543378995434,Baixa,🟢 Abaixo viável
SLI0715,Maceio-Ponta_Verde-apartamento-TOP-2Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",0,233,5391.33,37,6021.4,2025-10,0.7097,0.6739,22,31,289.18,235.88,8,2025-10-06,0.9,berlinda,630.0699999999997,3.0,7278.37,6730.562288,8.22737301402774,45.20547945205479,Baixa,🟢 Abaixo viável
ARN0104,Bombinhas-Centro-apartamento-TOP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Quatro Ilhas",6,503,3330.32,24,3665.57,2025-10,0.6,0.18,15,31,252.13,228.0,9,2025-10-06,0.91,berlinda,335.25,2.0,5382.32,4561.52,10.426345697940562,55.02283105022832,Média,🟢 Abaixo viável
CNB009,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,560,4323.94,15,3941.66,2025-10,0.1935,0.3888,6,31,847.5,572.57,21,2025-10-06,1.1,berlinda,-382.27999999999975,-0.0,16347.91,6650.578195,-55.53042616562562,0.45662100456621,Baixa,🟢 Acima com folga
JBM201,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,1940,4179.77,17,4453.11,2025-10,0.8,0.3745,24,31,223.21,248.0,5,2025-10-06,0.94,berlinda,273.33999999999924,2.0,5419.77,5171.77,7.611345778568215,42.465753424657535,Baixa,🟢 Abaixo viável
RJI0046,Ubatuba-Itagua-apartamento-JR-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Itaguá",0,344,1912.51,102,2043.83,2025-10,0.4194,0.2667,13,31,192.92,228.07,14,2025-10-06,0.94,berlinda,131.31999999999994,1.0,5105.49,3251.6458119999998,14.653935209875566,74.65753424657534,Média,🟢 Abaixo viável
SPT0205,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,478,4644.92,40,5178.91,2025-10,0.3871,0.4511,12,31,484.5,207.0,13,2025-10-06,0.9,berlinda,533.9899999999998,3.0,7335.92,5686.6061,7.114491273260201,39.49771689497717,Baixa,🟢 Abaixo viável
ARK0201,Brasilia-Asa_Sul-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Sul",0,106,3218.64,20,3214.88,2025-10,0.6129,0.5228,19,31,226.74,238.0,8,2025-10-06,1.0,berlinda,-3.7599999999997635,-0.0,5122.639999999999,4385.6016,-0.27835564624494336,23.972602739726025,Baixa,🟢 Acima com folga
RGO702,Itapema-Meia_Praia-Sul-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Castelo Branco",4,741,2363.46,26,2228.74,2025-10,0.7407,0.2048,20,31,141.4,152.71,7,2025-10-06,1.06,berlinda,-134.72000000000025,-0.0,3432.4300000000003,3155.246079,-9.230817053581864,11.415525114155251,Baixa,🟢 Acima com folga
RRT0098,Penha-Longe-casa-JR-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",0,392,1940.31,9,2403.93,2025-10,0.5806,0.2254,18,31,139.89,100.0,9,2025-10-06,0.81,berlinda,463.6199999999999,5.0,2840.31,2462.85,3.857183861426913,31.27853881278539,Baixa,🟢 Abaixo viável
CVB0144,Marau-Barra_Grande-casa-SUP-3Q,Carteira 2,BA,"Maraú, BA","Maraú, BA, Barra Grande",4,446,4039.75,7,4024.39,2025-10,0.3333,0.1501,9,31,550.0,554.17,12,2025-10-06,1.0,berlinda,-15.360000000000127,-0.0,10689.789999999999,6256.208332,-2.1151158809161315,21.461187214611872,Baixa,🟢 Acima com folga
ENE0218,Brasilia-Asa_Norte-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor Noroeste",2,415,2033.03,22,2162.19,2025-10,0.3448,0.3453,10,31,234.1,236.88,16,2025-10-06,0.94,berlinda,129.16000000000008,1.0,5823.11,3339.8495839999996,14.150199936175829,72.8310502283105,Média,🟢 Abaixo viável
MMD0403,Ilheus-Sul-apartamento-TOP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, São Francisco",0,156,2545.65,12,2878.39,2025-10,0.5161,0.219,16,31,218.31,240.15,13,2025-10-06,0.88,berlinda,332.7399999999998,2.0,5667.6,4156.888395,13.880591407001825,71.91780821917808,Média,🟢 Abaixo viável
NWT0417,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,307,3615.78,30,4057.04,2025-10,0.4516,0.5207,14,31,314.29,282.62,13,2025-10-06,0.89,berlinda,441.25999999999976,2.0,7289.84,5274.985496,15.369444373237625,77.6255707762557,Média,🟢 Abaixo viável
NWT0922,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,3750.89,30,4057.04,2025-10,0.5484,0.5207,17,31,277.63,274.83,12,2025-10-06,0.92,berlinda,306.1500000000001,2.0,7048.85,5559.491264,10.369531049730842,54.794520547945204,Média,🟢 Abaixo viável
UAR301,Itapema-Praia_Centro-apartamento-SUP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Centro",4,22,3382.94,14,3225.64,2025-10,0.8148,0.2231,22,31,184.73,171.6,5,2025-10-06,1.05,berlinda,-157.30000000000018,-0.0,4240.9400000000005,4082.0384,-8.36816259719003,13.013698630136986,Baixa,🟢 Acima com folga
MHFA0903,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,329,1285.87,7,1455.01,2025-10,0.3226,0.199,10,31,143.46,144.56,16,2025-10-06,0.88,berlinda,169.1400000000001,2.0,3598.83,2032.0308959999998,8.402305963532902,45.662100456621005,Baixa,🟢 Abaixo viável
NWT0711,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,154,3931.72,30,4057.04,2025-10,0.5484,0.5207,17,31,287.53,284.14,14,2025-10-06,0.97,berlinda,125.32000000000016,1.0,7909.68,6113.2332639999995,8.776946936682915,47.26027397260274,Baixa,🟢 Abaixo viável
ORN0101,Florianopolis-Ingleses_Norte-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",6,323,1816.46,17,1987.38,2025-10,0.52,0.3131,13,31,196.15,178.7,10,2025-10-06,0.91,berlinda,170.92000000000007,1.0,3603.46,2745.7,15.368678360454474,77.3972602739726,Média,🟢 Abaixo viável
SHR103,Florianopolis-Novo_Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,930,4490.04,38,4453.03,2025-10,0.6129,0.4101,19,31,291.74,283.0,7,2025-10-06,1.01,berlinda,-37.01000000000022,-0.0,6471.04,5704.1949,-2.3520681423659986,21.00456621004566,Baixa,🟢 Acima com folga
EEP1102,Guarapari-Centro-apartamento-SUP-1Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, São Judas Tadeu",0,82,2528.36,28,2350.64,2025-10,0.5806,0.4512,18,31,157.44,153.8,10,2025-10-06,1.08,berlinda,-177.72000000000025,-1.0,4066.36,3421.3228000000004,11.62804002314265,62.328767123287676,Média,🟢 Acima com folga
GUA1902,Balneario_Camboriu-Centro-apartamento-TOP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",12,23,5530.65,37,5288.27,2025-10,0.8947,0.3583,17,31,404.88,200.0,1,2025-10-06,1.05,berlinda,-242.3799999999992,-1.0,5730.65,5709.589999999999,9.16670291040356,49.54337899543379,Baixa,🟡 Acima com risco
LFH0306,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",0,37,5108.09,40,5178.91,2025-10,0.5484,0.4511,17,31,351.41,183.09,11,2025-10-06,0.99,berlinda,70.81999999999971,1.0,7122.08,6212.562116,2.50369938848135,29.22374429223744,Baixa,🟢 Abaixo viável
SPT0301,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,503,4730.91,40,5178.91,2025-10,0.4516,0.4511,14,31,396.57,241.09,11,2025-10-06,0.91,berlinda,448.0,2.0,7382.9,5928.548683999999,10.427707760899494,55.25114155251142,Média,🟢 Abaixo viável
EMZ0504,Guarapari-Praia_do_Morro-apartamento-JR-2Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",0,107,2458.4,71,2442.86,2025-10,0.4516,0.4262,14,31,185.79,171.09,11,2025-10-06,1.01,berlinda,-15.539999999999964,-0.0,4340.39,3308.306684,-1.0883712533669527,23.28767123287671,Baixa,🟢 Acima com folga
ILC3109,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1797,8531.58,27,7940.49,2025-10,0.6452,0.6389,20,31,520.95,460.18,11,2025-10-06,1.07,berlinda,-591.0900000000001,-1.0,13593.560000000001,11797.569496,34.255794818707685,97.03196347031964,Crítica,🟢 Acima com folga
JRR205,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1154,4345.67,17,4453.11,2025-10,0.871,0.3745,27,31,212.15,242.75,4,2025-10-06,0.98,berlinda,107.4399999999996,1.0,5316.67,5191.411,5.856819166829453,34.70319634703196,Baixa,🟢 Abaixo viável
VMA101,Florianopolis-Jurere_Tradicional-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",6,650,4900.0,19,4524.55,2025-10,0.64,0.3477,16,31,428.69,258.17,6,2025-10-06,1.08,berlinda,-375.4499999999998,-1.0,6449.02,5891.3728,21.423108706943225,88.58447488584474,Crítica,🟢 Acima com folga
ELF0607,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",8,133,1396.28,17,1485.18,2025-10,0.3043,0.1624,7,31,228.0,245.54,13,2025-10-06,0.94,berlinda,88.90000000000009,1.0,4588.3,2367.611686,14.69754911862537,74.88584474885845,Média,🟢 Abaixo viável
NOR0204,Brasilia-Asa_Norte-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",1,736,2305.42,91,2189.81,2025-10,0.3667,0.4281,11,31,198.0,208.86,14,2025-10-06,1.05,berlinda,-115.61000000000013,-0.0,5229.46,3377.665468,-11.026666514446472,9.360730593607306,Baixa,🟢 Acima com folga
SBA0401,Maceio-Jatiuca-apartamento-JR-3Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Jatiúca",9,607,3470.46,17,3168.58,2025-10,0.7273,0.4714,16,31,321.13,187.0,4,2025-10-06,1.1,berlinda,-301.8800000000001,-1.0,4218.46,4014.4804,17.81604377986354,82.1917808219178,Crítica,🟢 Acima com folga
MHFA1607,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,362,1571.18,7,1455.01,2025-10,0.3226,0.199,10,31,170.0,167.5,16,2025-10-06,1.08,berlinda,-116.17000000000007,-0.0,4251.18,2435.748,-13.373430423158613,7.077625570776255,Baixa,🟢 Acima com folga
PDC301,Ilheus-Sul-apartamento-JR-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, São Francisco",0,735,1671.26,18,1931.9,2025-10,0.4516,0.1944,14,31,141.71,131.25,16,2025-10-06,0.87,berlinda,260.6400000000001,2.0,3771.26,2619.62,8.853719136601276,47.71689497716895,Baixa,🟢 Abaixo viável
RJH0101,Camaçari-Itacimirim-apartamento-TOP-2Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Itacimirim",0,244,4724.48,13,4788.39,2025-10,0.7097,0.3783,22,31,265.05,262.2,5,2025-10-06,0.99,berlinda,63.910000000000764,1.0,6035.48,5654.896699999999,3.499548282408116,30.136986301369863,Baixa,🟢 Abaixo viável
VTD0704,Florianopolis-UFSC-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Trindade",6,107,1932.51,32,1791.73,2025-10,0.4,0.3064,10,31,186.5,170.09,11,2025-10-06,1.08,berlinda,-140.77999999999997,-0.0,3803.5,2680.906,-13.364329558583044,7.30593607305936,Baixa,🟢 Acima com folga
ZUC0703,Balneario_Camboriu-Longe-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Nações",0,134,2964.0,11,3142.14,2025-10,0.5484,0.2844,17,31,256.06,320.0,12,2025-10-06,0.94,berlinda,178.13999999999987,1.0,6804.0,5069.856,18.142030590616574,82.87671232876713,Crítica,🟢 Abaixo viável
ELU0211,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,43,4063.77,17,4453.11,2025-10,0.7667,0.3745,23,31,192.87,255.29,7,2025-10-06,0.91,berlinda,389.3399999999997,2.0,5850.8,5433.885901,11.160133996240821,58.44748858447488,Média,🟢 Abaixo viável
NWT0502,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",13,334,3610.15,30,4057.04,2025-10,0.7778,0.5207,14,31,326.71,280.0,1,2025-10-06,0.89,berlinda,446.8899999999999,2.0,3890.15,3827.934,15.421243073768062,77.85388127853882,Média,🟠 Abaixo precisa esforço
RGP208,Florianopolis-Jurere_Tradicional-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1453,1964.42,15,2135.2,2025-10,0.4516,0.258,14,31,164.29,191.92,12,2025-10-06,0.92,berlinda,170.77999999999975,1.0,4267.46,3004.4728640000003,15.350364181341304,77.1689497716895,Média,🟢 Abaixo viável
VST016,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos pinheiros",0,92,1271.76,32,1199.53,2025-10,0.1935,0.0877,6,31,275.0,203.95,21,2025-10-06,1.06,berlinda,-72.23000000000002,-0.0,5554.71,2100.5108250000003,-12.280900436004105,8.447488584474886,Baixa,🟢 Acima com folga
MHF0807,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",7,341,1880.18,8,2301.25,2025-10,0.5417,0.3219,13,31,181.85,183.56,9,2025-10-06,0.82,berlinda,421.06999999999994,3.0,3532.2200000000003,2775.090068,11.195597928661957,58.9041095890411,Média,🟢 Abaixo viável
NWT1012,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,154,4017.57,30,4057.04,2025-10,0.5161,0.5207,16,31,341.0,344.67,12,2025-10-06,0.99,berlinda,39.4699999999998,1.0,8153.610000000001,6152.180244,3.353214387829534,29.68036529680365,Baixa,🟢 Abaixo viável
OBP0602,Penha-Beto_Carrero-apartamento-TOP-2Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,28,2391.63,36,2823.1,2025-10,0.4516,0.2878,14,31,215.14,228.71,17,2025-10-06,0.85,berlinda,431.4699999999998,2.0,6279.700000000001,4147.482412,17.47750765116361,81.5068493150685,Crítica,🟢 Abaixo viável
TAN0000,Imbituba-Ibiraquera-casa-JR-2Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",17,196,1017.96,8,1263.28,2025-10,0.5,0.0915,7,31,160.0,160.0,5,2025-10-06,0.81,berlinda,245.31999999999994,2.0,1817.96,1417.96,15.535431574947753,78.08219178082192,Média,🟢 Abaixo viável
BLB1306,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",1,397,2550.27,184,2585.81,2025-10,0.5667,0.3877,17,31,190.29,159.11,9,2025-10-06,0.99,berlinda,35.539999999999964,1.0,3982.26,3361.778733,2.186846442700738,28.08219178082192,Baixa,🟢 Abaixo viável
