listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,dias_pmin,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade
NWT0714,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,186,4944.25,43,5085.72,2025-11,0.6333,0.6637,19,30,327.58,,0,0,2025-11-24,0.97,0.0,141.47000000000025,berlinda
NWT0812,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,186,4911.88,43,5085.72,2025-11,0.6,0.6637,18,30,325.94,280.0,3,0,2025-11-24,0.97,0.0,173.84000000000015,berlinda
OBD2108,Goiania-Central-apartamento-SUP-2Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",3,71,2458.06,57,3485.85,2025-11,0.5185,0.5275,14,30,205.93,214.33,6,0,2025-11-24,0.71,617.79,1027.79,atenção
PLG0012,Florianopolis-Canto_da_Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",8,214,2597.08,19,3549.44,2025-11,0.6364,0.5481,14,30,239.93,172.0,1,0,2025-11-24,0.73,1919.44,952.3600000000001,atenção
RIH0902,Porto_Belo-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Pereque",5,16,2884.44,36,1884.19,2025-11,0.92,0.3871,23,30,160.48,,0,0,2025-11-24,1.53,802.4,-1000.25,ok
RPB038,Florianopolis-Cachoeira_Bom_Jesus-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",7,823,3786.04,14,1211.7,2025-11,0.7391,0.207,17,30,272.76,,0,0,2025-11-24,3.12,1909.32,-2574.34,meta_subestimada
RTA042,Balneario_Camboriu-Intermediario-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",1,989,4363.95,93,3620.15,2025-11,0.7931,0.5008,23,30,238.78,163.4,5,0,2025-11-24,1.21,238.78,-743.7999999999997,ok
STI210,Florianopolis-Ingleses_Centro-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1690,2397.4,31,1842.38,2025-11,0.4333,0.4456,13,30,206.38,182.67,6,0,2025-11-24,1.3,0.0,-555.02,ok
TSO0602,Balneario_Camboriu-Longe-apartamento-MASTER-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Estados",6,211,6775.09,40,5765.39,2025-11,0.9583,0.5816,23,30,337.74,,0,0,2025-11-24,1.18,2026.44,-1009.6999999999998,ok
UPP0516,Curitiba-Centro-apartamento-JR-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Alto da XV",0,26,3149.41,289,2479.88,2025-11,0.8667,0.6885,26,30,136.27,,0,0,2025-11-24,1.27,0.0,-669.5299999999997,ok
VDB0201,Gramado-Centro-apartamento-SUP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",2,261,5719.85,95,9345.63,2025-11,0.6786,0.7304,19,30,501.58,240.0,2,0,2025-11-24,0.61,1003.16,3625.779999999999,atenção
VLPF0103,Mata_de_Sao_Joao-Praia_do_Forte_Longe-apartamento-SUP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Centro",5,100,4217.68,15,2861.36,2025-11,0.6,0.4615,15,30,333.67,274.5,4,0,2025-11-24,1.47,1668.3500000000001,-1356.3200000000002,ok
VNO1417,Sao_Paulo-Republica-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Consolação",2,124,3113.36,470,3552.85,2025-11,0.8929,0.7444,25,30,157.6,,0,0,2025-11-24,0.88,315.2,439.4899999999998,berlinda
ADC104,Florianopolis-Cachoeira_Bom_Jesus-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",7,488,2599.52,29,5562.4,2025-11,0.3913,0.4609,9,30,331.0,,0,0,2025-11-24,0.47,2317.0,2962.8799999999997,crítico
CBL307,Canela-Geral-apartamento-JR-3Q,Carteira 4,RS,"Canela, RS","Canela, RS, Vila Luiza",7,843,3931.66,34,3037.03,2025-11,0.3913,0.5389,9,30,454.89,210.0,2,0,2025-11-24,1.29,3184.23,-894.6299999999997,ok
EAR0401,Florianopolis-Ingleses_Norte-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,703,4954.59,21,5532.65,2025-11,0.5667,0.6262,17,30,344.12,218.33,3,0,2025-11-24,0.9,0.0,578.0599999999995,berlinda
EMB686,Bombinhas-Mariscal-casa-SUP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Mariscal",3,1482,2567.44,12,3380.09,2025-11,0.4074,0.3231,11,30,261.0,235.0,6,28,2025-11-24,0.76,783.0,812.6500000000001,atenção
JZZ702,Itapema-Praia_Itapema-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",1,598,2847.21,16,3455.04,2025-11,0.7931,0.5108,23,30,151.57,172.67,3,0,2025-11-24,0.82,151.57,607.8299999999999,berlinda
MHFA1607,Itapema-Canto_Praia-apartamento-SUP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",1,393,3830.02,14,2356.68,2025-11,0.7241,0.4102,21,30,197.52,,0,14,2025-11-24,1.63,197.52,-1473.3400000000001,ok
NOH1302,Itapema-Meia_Praia-Sul-apartamento-TOP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Castelo Branco",0,89,4283.01,16,3464.04,2025-11,0.5333,0.3,16,30,308.75,600.0,3,13,2025-11-24,1.24,0.0,-818.9700000000003,ok
NWT0909,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,214,6905.33,43,5085.72,2025-11,0.8276,0.6637,24,30,339.5,250.0,1,0,2025-11-24,1.36,339.5,-1819.6099999999997,ok
NWT0912,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,215,7323.07,43,5085.72,2025-11,0.9655,0.6637,28,30,317.39,,0,0,2025-11-24,1.44,317.39,-2237.3499999999995,ok
NWT1120,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",2,4,4780.68,43,5085.72,2025-11,0.7143,0.6637,20,30,294.25,280.0,2,0,2025-11-24,0.94,588.5,305.03999999999996,berlinda
PDA0010,Camaçari-Jacuipe-casa-SUP-3Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Barra do Jacuipe",12,103,2299.79,14,4644.84,2025-11,0.5,0.4565,9,30,308.22,260.0,3,0,2025-11-24,0.5,3698.6400000000003,2345.05,crítico
PDC301,Ilheus-Sul-apartamento-JR-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, São Francisco",0,766,1445.6,17,1516.32,2025-11,0.4333,0.3782,13,30,133.15,111.0,1,0,2025-11-24,0.95,0.0,70.72000000000003,berlinda
PGO301,Pocos_de_Caldas-Geral-apartamento-JR-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",0,655,2593.48,26,1488.59,2025-11,0.6,0.3781,18,30,159.72,113.75,4,0,2025-11-24,1.74,0.0,-1104.89,ok
RBR0003,Salvador-Flamengo-apartamento-JR-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Praia do Flamengo",5,45,2564.49,13,2695.9,2025-11,0.76,0.5484,19,30,157.47,133.5,2,0,2025-11-24,0.95,787.35,131.4100000000003,berlinda
RCF160,Canela-Geral-casa-JR-3Q,Carteira 4,RS,"Canela, RS","Canela, RS, Vila Suzana",28,933,542.94,17,2948.62,2025-11,1.0,0.4827,2,30,355.0,,0,0,2025-11-24,0.18,9940.0,2405.68,crítico
RGO0502,Itapema-Meia_Praia-Sul-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Castelo Branco",0,698,4755.52,21,2510.66,2025-11,0.9333,0.4178,28,30,217.29,194.5,2,0,2025-11-24,1.89,0.0,-2244.8600000000006,ok
SOV0103,Mata_de_Sao_Joao-Praia_Imbassai-casa-SUP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Imbassaí",0,274,1301.94,14,3078.88,2025-11,0.2,0.4813,6,30,265.5,254.5,6,0,2025-11-24,0.42,0.0,1776.94,crítico
VIG0011,Florianopolis-Jurere_Tradicional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",4,380,4010.22,17,5832.42,2025-11,0.5,0.5256,13,30,384.85,308.0,3,0,2025-11-24,0.69,1539.4,1822.2000000000003,atenção
VLO0414,Florianopolis-Jurere_Longe-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",3,379,4683.43,16,8083.58,2025-11,0.3333,0.6861,9,30,582.0,450.0,3,6,2025-11-24,0.58,1746.0,3400.1499999999996,atenção
BLS0355,Goiania-Central-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",0,585,3281.78,162,2535.55,2025-11,0.9,0.5616,27,30,157.26,140.0,1,0,2025-11-24,1.29,0.0,-746.23,ok
BSO0203,Itajai-Praia_Brava-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Praia dos Amores",0,193,3528.13,12,2794.44,2025-11,0.8667,0.5466,26,30,160.85,,0,0,2025-11-24,1.26,0.0,-733.69,ok
CAU0199,Itapema-Meia_Praia-Norte-apartamento-JR-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Andorinha",0,44,4020.05,28,1912.44,2025-11,0.7,0.3958,21,30,217.62,120.0,2,0,2025-11-24,2.1,0.0,-2107.61,meta_subestimada
CDM0101,Itapema-Praia_Centro-apartamento-JR-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Tabuleiro dos Oliveiras",9,71,1297.81,27,2481.79,2025-11,0.4762,0.4232,10,30,164.0,132.0,3,0,2025-11-24,0.52,1476.0,1183.98,atenção
DMS0104,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Bairro Belverede",0,164,14249.2,55,11231.9,2025-11,0.9,0.7261,27,30,639.26,,0,3,2025-11-24,1.27,0.0,-3017.300000000001,ok
EFR0104,Cabo_Frio-Centro-apartamento-JR-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",7,662,1089.45,122,2350.4,2025-11,0.1304,0.3697,3,30,412.67,235.0,6,0,2025-11-24,0.46,2888.69,1260.95,crítico
ERE418,Maceio-Cruz_das_Almas-apartamento-SUP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Cruz das Almas",0,551,2918.74,111,3620.98,2025-11,0.7333,0.7139,22,30,181.95,116.0,1,0,2025-11-24,0.81,0.0,702.2400000000002,berlinda
IDI0306,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Barra Sul",0,177,4491.39,49,3454.39,2025-11,0.8,0.5285,24,30,221.33,162.0,3,0,2025-11-24,1.3,0.0,-1037.0000000000005,ok
ILC3111,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1898,10897.54,17,10796.7,2025-11,0.7,0.6721,21,30,635.33,,0,0,2025-11-24,1.01,0.0,-100.84000000000015,berlinda
IPS0701,Porto_Alegre-Jardim_Botanico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Petrópolis",15,43,1987.68,68,2372.5,2025-11,0.9333,0.5342,14,30,167.57,,0,0,2025-11-24,0.84,2513.5499999999997,384.81999999999994,berlinda
LEC0228,Brasilia-Asa_Sul-apartamento-SUP-1Q,Carteira 1_sys-price,DF,"Brasília, DF","Brasília, DF, Setor Sudoeste",1,253,5396.82,142,4188.45,2025-11,0.931,0.8532,27,30,239.48,,0,0,2025-11-24,1.29,239.48,-1208.37,ok
LES403,Florianopolis-Jurere_Longe-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",6,1536,9341.48,16,6711.23,2025-11,0.7917,0.5881,19,30,654.63,383.0,1,0,2025-11-24,1.39,3927.7799999999997,-2630.25,ok
LHE0201,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Barra Sul",1,44,7834.47,89,4292.03,2025-11,1.0,0.4983,29,30,283.79,,0,0,2025-11-24,1.83,283.79,-3542.4400000000005,ok
MHF1408,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",5,296,4752.69,14,3147.32,2025-11,0.8,0.4145,20,30,313.45,,0,0,2025-11-24,1.51,1567.25,-1605.3699999999994,ok
NWT0602,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,215,7622.85,43,5085.72,2025-11,0.8667,0.6637,26,30,371.31,298.0,1,0,2025-11-24,1.5,0.0,-2537.13,ok
OBP0305,Penha-Beto_Carrero-apartamento-TOP-2Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,318,2216.77,49,4153.95,2025-11,0.3,0.4412,9,30,232.0,160.0,1,0,2025-11-24,0.53,0.0,1937.1799999999998,atenção
PAR0003,Urubici-Geral-casa-TOP-1Q,Carteira 3,SC,"Urubici, SC","Urubici, SC, Arroio do Engenho",1,729,3116.59,100,3484.64,2025-11,0.4483,0.2886,13,30,266.0,227.5,6,0,2025-11-24,0.89,266.0,368.0499999999997,berlinda
RSN301,Itapema-Longe-apartamento-JR-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",2,711,2171.51,44,1914.38,2025-11,0.7143,0.4283,20,30,120.95,110.0,2,0,2025-11-24,1.13,241.9,-257.1300000000001,ok
SPJ0504,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,381,5948.61,16,6452.9,2025-11,0.8667,0.7069,26,30,310.54,278.0,3,0,2025-11-24,0.92,0.0,504.28999999999996,berlinda
SSG0207,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Córrego Grande",2,920,3346.53,17,3684.75,2025-11,0.7143,0.6764,20,30,209.65,200.5,2,0,2025-11-24,0.91,419.3,338.2199999999998,berlinda
VDI0401,Guarapari-Nova_Guarapari-apartamento-SUP-4Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Meaípe",11,138,6219.7,56,3935.01,2025-11,0.7895,0.4208,15,30,497.13,433.5,2,0,2025-11-24,1.58,5468.43,-2284.6899999999996,ok
VNU1613,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Bela Vista",1,44,2550.19,605,4142.47,2025-11,0.5862,0.7186,17,30,186.06,155.75,4,0,2025-11-24,0.62,186.06,1592.2800000000002,atenção
VST010,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",2,487,3484.55,54,3890.57,2025-11,0.6786,0.3016,19,30,244.26,180.0,1,0,2025-11-24,0.9,488.52,406.02,berlinda
WBU2405,Goiania-Central-apartamento-TOP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,772,2778.58,54,3159.15,2025-11,0.6333,0.5673,19,30,175.16,185.0,3,0,2025-11-24,0.88,0.0,380.57000000000016,berlinda
WSH0502,Curitiba-Batel-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Bigorrilho",0,18,3569.62,200,3688.58,2025-11,0.9,0.6794,27,30,161.56,144.5,2,0,2025-11-24,0.97,0.0,118.96000000000004,berlinda
ATP0005,Porto_Seguro-Pitinga-casa-SUP-4Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial D ajuda",2,3,1132.59,9,3906.63,2025-11,0.1071,0.3498,3,30,493.0,442.33,6,0,2025-11-24,0.29,986.0,2774.04,crítico
CCI003,Florianopolis-Ingleses_Norte-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1041,5352.75,21,5532.65,2025-11,0.6667,0.6262,20,30,360.8,,0,0,2025-11-24,0.97,0.0,179.89999999999964,berlinda
CMC101,Florianopolis-Ingleses_Norte-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1046,2649.46,37,2023.39,2025-11,0.5,0.4458,15,30,220.93,171.0,6,0,2025-11-24,1.31,0.0,-626.0699999999999,ok
CMV004,Marau-Barra_Grande-casa-TOP-4Q,Carteira 2,BA,"Maraú, BA","Maraú, BA, Barra Grande",6,477,7738.15,7,8070.68,2025-11,0.5833,0.5,14,30,704.64,613.0,6,0,2025-11-24,0.96,4227.84,332.53000000000065,berlinda
CPM1110,Sao_Paulo-Pinheiros-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",3,103,2758.31,429,4667.71,2025-11,0.5185,0.7106,14,30,246.86,170.33,3,0,2025-11-24,0.59,740.58,1909.4,atenção
CRN0705,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Cerqueira César",1,246,7994.84,230,4695.93,2025-11,0.8966,0.7432,26,30,340.92,243.5,2,3,2025-11-24,1.7,340.92,-3298.91,ok
DBH0807,Guarapari-Praia_do_Morro-apartamento-JR-2Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",0,68,1604.9,91,2227.12,2025-11,0.4667,0.525,14,30,152.29,135.5,6,0,2025-11-24,0.72,0.0,622.2199999999998,atenção
EAC403,Balneario_Camboriu-Centro-apartamento-JR-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",2,733,3254.51,37,1985.43,2025-11,0.8929,0.5369,25,30,155.08,,0,0,2025-11-24,1.64,310.16,-1269.0800000000002,ok
EAZ305,Florianopolis-Itacorubi-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, João Paulo",2,597,5138.91,18,2498.33,2025-11,0.6786,0.5604,19,30,312.95,350.0,4,13,2025-11-24,2.06,625.9,-2640.58,meta_subestimada
EMP2201,Florianopolis-Canasvieiras_Perto-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",1,834,6820.57,26,4627.36,2025-11,0.7586,0.5521,22,30,406.95,230.0,2,0,2025-11-24,1.47,406.95,-2193.21,ok
HPN0618,Porto_Alegre-Cidade_Baixa-apartamento-JR-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Farroupilha",0,57,1275.24,45,2046.26,2025-11,0.4667,0.7061,14,30,119.43,115.0,5,0,2025-11-24,0.62,0.0,771.02,atenção
IAA0504,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",0,598,4509.98,40,4981.09,2025-11,0.8,0.8137,24,30,225.33,180.0,1,0,2025-11-24,0.91,0.0,471.1100000000006,berlinda
IDA105,Florianopolis-Ingleses_Norte-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses",0,876,4929.56,57,2409.04,2025-11,0.8667,0.5502,26,30,245.62,243.0,4,0,2025-11-24,2.05,0.0,-2520.5200000000004,meta_subestimada
ILC3308,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1038,8475.49,30,11771.46,2025-11,0.4667,0.7857,14,30,766.57,420.0,1,0,2025-11-24,0.72,0.0,3295.9699999999993,atenção
IML0107,Bombinhas-Mariscal-apartamento-TOP-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Mariscal",1,487,6265.97,13,2287.14,2025-11,0.931,0.3531,27,30,292.67,,0,0,2025-11-24,2.74,292.67,-3978.8300000000004,meta_subestimada
IPTR0171,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",1,286,4829.18,49,3454.39,2025-11,0.9655,0.5285,28,30,220.46,168.0,1,0,2025-11-24,1.4,220.46,-1374.7900000000004,ok
ITFA039,Mata_de_Sao_Joao-Praia_Imbassai-apartamento-SUP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Açu da Torre",1,516,4594.99,16,3756.74,2025-11,0.7931,0.5857,23,30,242.52,184.5,4,0,2025-11-24,1.22,242.52,-838.25,ok
MCD002,Campos_do_Jordao-Capivari_Centro-casa-SUP-3Q,Carteira 4,SP,"Campos do Jordão, SP","Campos do Jordão, SP, V Dubieux",9,542,588.82,12,3990.32,2025-11,0.0952,0.2715,2,30,402.0,359.17,6,0,2025-11-24,0.15,3618.0,3401.5,crítico
MHF2109,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,498,6498.74,14,3147.32,2025-11,0.8333,0.4145,25,30,323.44,,0,0,2025-11-24,2.06,0.0,-3351.4199999999996,meta_subestimada
MOL0502,Sao_Paulo-Liberdade-apartamento-SUP-1Q,Carteira 4_sys-price,SP,"São Paulo, SP","São Paulo, SP, Liberdade",2,439,3487.27,85,3581.56,2025-11,0.6786,0.7173,19,30,217.68,169.5,2,0,2025-11-24,0.97,435.36,94.28999999999996,berlinda
MVC0098,Florianopolis-Cachoeira_Bom_Jesus-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ponta das Canas",3,9,1544.16,30,5335.02,2025-11,0.2222,0.4396,6,30,330.0,329.67,6,0,2025-11-24,0.29,990.0,3790.8600000000006,crítico
NOA0704,Sao_Paulo-Santo_Amaro-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Santo Amaro",0,400,3288.31,157,3988.2,2025-11,0.7,0.6596,21,30,194.0,135.5,2,0,2025-11-24,0.82,0.0,699.8899999999999,berlinda
OBP0301,Penha-Beto_Carrero-apartamento-MASTER-2Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,401,5798.87,27,5080.45,2025-11,0.7333,0.3811,22,30,324.64,315.0,4,0,2025-11-24,1.14,0.0,-718.4200000000001,ok
PSO0906,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,101,2119.67,18,2190.5,2025-11,0.4333,0.486,13,30,188.54,153.33,3,0,2025-11-24,0.97,0.0,70.82999999999993,berlinda
PSOA0707,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,136,3047.41,18,2190.5,2025-11,0.7333,0.486,22,30,170.27,207.0,1,0,2025-11-24,1.39,0.0,-856.9099999999999,ok
QTIB0301,Florianopolis-Ingleses_Norte-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,113,2756.52,37,2023.39,2025-11,0.5667,0.4458,17,30,214.06,138.0,3,0,2025-11-24,1.36,0.0,-733.1299999999999,ok
REL0002,Imbituba-Praia_do_Rosa-casa-JR-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",14,4,0.0,39,1541.63,2025-11,0.0,0.3097,0,30,0.0,500.0,6,30,2025-11-24,0.0,0.0,1541.63,crítico
RLN0104,Gramado-Geral-apartamento-JR-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Ipê Amarelo",7,304,4033.59,52,4002.49,2025-11,0.7391,0.5359,17,30,321.35,206.0,3,0,2025-11-24,1.01,2249.4500000000003,-31.100000000000364,berlinda
SDR006,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,1569,2821.97,27,3747.01,2025-11,0.6,0.7398,18,30,188.28,158.75,4,0,2025-11-24,0.75,0.0,925.0400000000004,atenção
SKL1003,Penha-Praia-apartamento-SUP-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Armação",0,37,4002.91,55,3663.31,2025-11,0.7,0.5039,21,30,290.95,196.0,1,0,2025-11-24,1.09,0.0,-339.5999999999999,berlinda
TVT1008,Florianopolis-Centrao-apartamento-MASTER-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,589,6573.35,31,4552.17,2025-11,0.8,0.5762,24,30,331.46,253.0,1,0,2025-11-24,1.44,0.0,-2021.1800000000003,ok
TXP1405,Goiania-Central-apartamento-SUP-1Q,Carteira 1_sys-price,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,747,3093.73,162,2535.55,2025-11,0.8333,0.5616,25,30,153.96,143.0,1,0,2025-11-24,1.22,0.0,-558.1799999999998,ok
AGS0642,Bombinhas-Centro-casa-SUP-4Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",10,540,6241.13,27,4890.58,2025-11,0.9,0.4769,18,30,417.22,220.0,1,0,2025-11-24,1.28,4172.200000000001,-1350.5500000000002,ok
ATC0301,Florianopolis-Cachoeira_Bom_Jesus-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,367,4146.82,28,3723.28,2025-11,0.7,0.5008,21,30,243.76,203.5,2,9,2025-11-24,1.11,0.0,-423.5399999999995,ok
ELF0412,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",13,192,2460.82,45,3072.04,2025-11,0.9412,0.4924,16,30,181.25,,0,7,2025-11-24,0.8,2356.25,611.2199999999998,berlinda
FFS0809,Itapema-Meia_Praia-Sul-apartamento-TOP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,10,3644.94,29,2569.38,2025-11,0.8333,0.4078,25,30,189.32,154.5,2,0,2025-11-24,1.42,0.0,-1075.56,ok
FFS1107,Itapema-Meia_Praia-Sul-apartamento-SUP-1Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,10,3422.55,19,2238.48,2025-11,0.9667,0.5187,29,30,148.86,,0,0,2025-11-24,1.53,0.0,-1184.0700000000002,ok
FUA0002,Ubatuba-Praia_do_Lazaro-apartamento-JR-1Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Lázaro Praia Domingos Dias",0,33,660.48,27,2895.42,2025-11,0.1333,0.5069,4,30,191.25,180.17,6,0,2025-11-24,0.23,0.0,2234.94,crítico
JBV208,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1069,16173.65,34,11467.8,2025-11,0.9667,0.7407,29,30,737.76,827.0,1,0,2025-11-24,1.41,0.0,-4705.85,ok
