listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade
TPS207,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,999,2730.7,26,3037.54,2025-10,0.7097,0.6099,22,31,159.5,130.0,3,2025-10-17,0.9,0.0,306.84000000000015,berlinda
VDE101,Florianopolis-Ingleses_Norte-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",19,495,0.0,19,2141.15,2025-10,0.0,0.4567,0,31,0.0,,0,2025-10-17,0.0,0.0,2141.15,crítico
VPS111,Guara-Geral-apartamento-JR-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Zona Industrial Guará",0,603,2848.7,35,2515.85,2025-10,0.6774,0.6253,21,31,179.52,149.0,8,2025-10-17,1.13,0.0,-332.8499999999999,ok
AAL0204,Florianopolis-Canasvieiras_Perto-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",1,581,2128.23,9,2180.08,2025-10,0.6667,0.3725,20,31,138.4,123.6,5,2025-10-17,0.98,138.4,51.84999999999991,berlinda
CQS0004,Camaçari-Itacimirim-apartamento-SUP-2Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Itacimirim",1,191,1515.51,23,3503.7,2025-10,0.3,0.3448,9,31,214.33,227.31,13,2025-10-17,0.43,214.33,1988.1899999999998,crítico
CVB0144,Marau-Barra_Grande-casa-SUP-3Q,Carteira 2,BA,"Maraú, BA","Maraú, BA, Barra Grande",2,446,2103.75,9,5060.9,2025-10,0.1724,0.2098,5,31,550.0,550.0,11,2025-10-17,0.42,1100.0,2957.1499999999996,crítico
CVPA103,Porto_de_Pedras-Geral-apartamento-SUP-2Q,Carteira 2,AL,"Porto de Pedras, AL","Porto de Pedras, AL, Patacho",0,600,2401.38,14,2550.4,2025-10,0.3871,0.3753,12,31,257.83,222.0,12,2025-10-17,0.94,0.0,149.01999999999998,berlinda
DNAG2001,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",1,92,1530.83,152,2199.8,2025-10,0.3667,0.4678,11,31,179.09,146.2,10,2025-10-17,0.7,179.09,668.9700000000003,atenção
EFR203,Cabo_Frio-Centro-apartamento-TOP-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",12,1021,3751.96,23,4729.99,2025-10,0.7895,0.4295,15,31,304.73,491.0,1,2025-10-17,0.79,3656.76,978.0299999999997,atenção
ENE0218,Brasilia-Asa_Norte-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor Noroeste",2,415,3472.84,25,3222.49,2025-10,0.5862,0.6465,17,31,242.06,248.71,7,2025-10-17,1.08,484.12,-250.35000000000036,berlinda
FTM0401,Florianopolis-Ingleses_Norte-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",0,182,3427.59,40,1919.3,2025-10,0.7742,0.4315,24,31,183.96,126.75,4,2025-10-17,1.79,0.0,-1508.2900000000002,ok
GPS0102,Imbituba-Centro-apartamento-JR-2Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Vila Nova",11,183,1248.97,10,491.49,2025-10,0.6,0.1382,12,31,116.75,108.67,6,2025-10-17,2.54,1284.25,-757.48,meta_subestimada
HYP0202,Florianopolis-Canasvieiras_Meio-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,9,864.45,18,1141.26,2025-10,0.2903,0.3497,9,31,109.89,112.55,11,2025-10-17,0.76,0.0,276.80999999999995,atenção
IHO127,Florianopolis-Ingleses_Norte-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,775,0.0,40,1919.3,2025-10,0.0,0.4315,0,31,0.0,155.43,14,2025-10-17,0.0,0.0,1919.3,crítico
ILC4112,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,784,9017.93,16,6612.72,2025-10,0.8065,0.5488,25,31,411.36,397.0,5,2025-10-17,1.36,0.0,-2405.21,ok
MCB0205,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, itacolomi",1,267,0.0,41,1231.93,2025-10,0.0,0.1957,0,31,0.0,250.0,14,2025-10-17,0.0,0.0,1231.93,crítico
MMD0403,Ilheus-Sul-apartamento-TOP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, São Francisco",0,156,3425.4,16,3843.85,2025-10,0.6774,0.4094,21,31,218.9,206.13,8,2025-10-17,0.89,0.0,418.4499999999998,berlinda
NWT0417,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,307,5654.34,26,4859.73,2025-10,0.7097,0.6467,22,31,307.73,280.0,1,2025-10-17,1.16,0.0,-794.6100000000006,ok
NWT1313,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,258,6547.41,26,4859.73,2025-10,0.8333,0.6467,25,31,353.4,343.5,2,2025-10-17,1.35,353.4,-1687.6800000000003,ok
PRJ025,Imbituba-Praia_do_Rosa-casa-SIM-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",0,182,137.4,50,1200.99,2025-10,0.0645,0.2549,2,31,90.0,90.0,14,2025-10-17,0.11,0.0,1063.59,crítico
RSJ0202,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",0,303,257.24,20,2882.61,2025-10,0.0645,0.4364,2,31,200.0,200.0,14,2025-10-17,0.09,0.0,2625.37,crítico
SOA0510,Salvador-Boca_do_Rio-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,243,776.9,11,3370.25,2025-10,0.1613,0.6447,5,31,201.0,206.14,14,2025-10-17,0.23,0.0,2593.35,crítico
SYH334,Joao_Pessoa-Cabo_Branco-apartamento-TOP-1Q,Carteira 2,PB,"João Pessoa, PB","João Pessoa, PB, Cabo Branco",0,272,5463.18,26,5343.08,2025-10,0.8065,0.6722,25,31,302.28,247.83,6,2025-10-17,1.02,0.0,-120.10000000000036,berlinda
VDV0014,Porto_Seguro-Pataxos-apartamento-SUP-1Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Xamagunga",31,261,0.0,18,4008.82,2025-10,,0.7241,0,31,0.0,,0,2025-10-17,0.0,0.0,4008.82,crítico
VST005,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,457,1703.48,38,1799.54,2025-10,0.3226,0.1383,10,31,214.2,183.92,13,2025-10-17,0.95,0.0,96.05999999999995,berlinda
CAY0123,Bombinhas-Bombas-apartamento-JR-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",5,461,1943.5,65,2043.83,2025-10,0.5769,0.333,15,31,144.4,118.82,11,2025-10-17,0.95,722.0,100.32999999999993,berlinda
COI0408,Sao_Paulo-Moema-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",3,14,2337.8,499,2737.0,2025-10,0.7143,0.4795,20,31,166.55,,0,2025-10-17,0.85,499.65000000000003,399.1999999999998,berlinda
CPI0208,Pocos_de_Caldas-Geral-apartamento-JR-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, Centro",0,316,365.24,26,1210.72,2025-10,0.129,0.2982,4,31,107.5,101.6,10,2025-10-17,0.3,0.0,845.48,crítico
CSCG0110,Florianopolis-Ingleses_Norte-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,484,2937.96,40,1919.3,2025-10,0.6129,0.4315,19,31,181.37,130.0,2,2025-10-17,1.53,0.0,-1018.6600000000001,ok
CTD0301,Penha-Longe-apartamento-JR-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Centro",0,160,1334.1,15,2114.87,2025-10,0.4839,0.4276,15,31,111.2,105.56,9,2025-10-17,0.63,0.0,780.77,atenção
ECP055,Balneario_Camboriu-Centro-apartamento-SUP-1Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,889,3172.2,37,3098.83,2025-10,0.7742,0.4781,24,31,182.08,117.0,2,2025-10-17,1.02,0.0,-73.36999999999989,berlinda
EDF1707,Salvador-Ondina_Rio_Vermelho-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Rio Vermelho",0,63,3115.03,63,2411.06,2025-10,0.7419,0.4778,23,31,171.04,144.25,4,2025-10-17,1.29,0.0,-703.9700000000003,ok
ELF0310,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",13,20,1229.88,34,1847.47,2025-10,0.6111,0.3256,11,31,132.91,130.0,2,2025-10-17,0.67,1727.83,617.5899999999999,atenção
GSH2101,Camaçari-Monte_Gordo-apartamento-JR-3Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Centro",12,48,2759.94,28,4819.29,2025-10,0.4737,0.4078,9,31,393.33,284.0,3,2025-10-17,0.57,4719.96,2059.35,atenção
ILC4415,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1769,7827.39,28,8941.41,2025-10,0.6452,0.7662,20,31,465.85,420.83,6,2025-10-17,0.88,0.0,1114.0199999999995,berlinda
JBV232,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1062,8649.36,31,8984.88,2025-10,0.8387,0.728,26,31,417.58,405.0,4,2025-10-17,0.96,0.0,335.5199999999986,berlinda
JBV464,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,762,6975.57,25,6890.12,2025-10,0.7419,0.5849,23,31,412.09,283.67,6,2025-10-17,1.01,0.0,-85.44999999999982,berlinda
NON0609,Sao_Paulo-Moema-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Moema",0,141,730.24,499,2737.0,2025-10,0.129,0.4795,4,31,150.0,150.0,8,2025-10-17,0.27,0.0,2006.76,crítico
NWT0817,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,155,3223.59,26,4859.73,2025-10,0.4516,0.6467,14,31,286.07,280.0,8,2025-10-17,0.66,0.0,1636.1399999999994,atenção
OKA139,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,748,4013.37,23,2277.15,2025-10,0.9032,0.4726,28,31,186.29,185.5,2,2025-10-17,1.76,0.0,-1736.2199999999998,ok
PSO0505,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,63,3132.47,18,2402.71,2025-10,0.6774,0.5896,21,31,173.38,151.86,7,2025-10-17,1.3,0.0,-729.7599999999998,ok
RFM0027,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",7,335,0.0,34,3325.51,2025-10,0.0,0.5,0,31,0.0,171.07,14,2025-10-17,0.0,0.0,3325.51,crítico
RVM0203,Florianopolis-Novo_Campeche-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",1,126,4867.67,42,5409.22,2025-10,0.8333,0.5563,25,31,234.32,308.5,2,2025-10-17,0.9,234.32,541.5500000000002,berlinda
SHT1701,Aguas_Claras-Geral-apartamento-JR-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Águas Claras",0,313,2708.98,81,2121.68,2025-10,0.6774,0.4817,21,31,157.14,168.8,5,2025-10-17,1.28,0.0,-587.3000000000002,ok
SPJ0105,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,485,3800.56,16,4455.71,2025-10,0.7097,0.5519,22,31,211.23,187.5,6,2025-10-17,0.85,0.0,655.1500000000001,berlinda
SPJ0303,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,367,4395.16,16,4455.71,2025-10,0.8065,0.5519,25,31,210.76,231.25,4,2025-10-17,0.99,0.0,60.55000000000018,berlinda
TRN0401,Salvador-Graca-apartamento-JR-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Barra",1,330,1498.32,18,2439.37,2025-10,0.4,0.5149,12,31,156.33,158.63,8,2025-10-17,0.61,156.33,941.05,atenção
TRS0001,Penha-Beto_Carrero-casa-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",1,133,2198.7,22,2029.23,2025-10,0.5667,0.5185,17,31,162.53,158.78,9,2025-10-17,1.08,162.53,-169.4699999999998,berlinda
VST044,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",0,92,4700.09,38,1799.54,2025-10,0.6774,0.1383,21,31,274.81,187.0,6,2025-10-17,2.61,0.0,-2900.55,meta_subestimada
YHD0103,Florianopolis-UFSC-apartamento-TOP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Carvoeira",1,5,877.42,15,2465.73,2025-10,0.1667,0.4447,5,31,229.2,192.0,12,2025-10-17,0.36,229.2,1588.31,crítico
AVR0203,Balneario_Picarras-Geral-apartamento-TOP-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Centro",0,202,4372.95,41,1582.02,2025-10,0.7419,0.2429,23,31,229.43,173.0,2,2025-10-17,2.76,0.0,-2790.93,meta_subestimada
BCY2001,Aguas_Claras-Geral-apartamento-MASTER-2Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Aguas Claras",10,282,4178.59,11,4223.9,2025-10,0.8095,0.3881,17,31,358.82,297.0,2,2025-10-17,0.99,3588.2,45.30999999999949,berlinda
CDN101,Florianopolis-Campeche_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Morro das Pedras",3,415,2832.19,66,3578.96,2025-10,0.75,0.5376,21,31,174.71,141.0,2,2025-10-17,0.79,524.13,746.77,atenção
COI302,Florianopolis-Praia_Brava-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Praia Brava",0,1435,2575.49,11,2277.41,2025-10,0.4194,0.3157,13,31,238.08,220.4,10,2025-10-17,1.13,0.0,-298.0799999999999,ok
CSP0914,Salvador-Caminho_Das_Arvores-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Caminho das Árvores",0,34,3240.36,40,2252.99,2025-10,0.9032,0.5,28,31,143.07,,0,2025-10-17,1.44,0.0,-987.3700000000003,ok
EAC404,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",1,702,2482.4,44,1925.09,2025-10,0.5667,0.3486,17,31,193.35,143.33,9,2025-10-17,1.29,193.35,-557.3100000000002,ok
EEP0902,Guarapari-Centro-apartamento-SUP-1Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, São Judas Tadeu",0,84,3974.65,32,2760.87,2025-10,0.8387,0.5916,26,31,177.23,116.6,5,2025-10-17,1.44,0.0,-1213.7800000000002,ok
ENP0607,Sao_Paulo-Republica-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Vila Buarque",1,69,1489.17,424,2504.66,2025-10,0.4333,0.5514,13,31,139.31,130.0,11,2025-10-17,0.59,139.31,1015.4899999999998,atenção
EOX0102,Florianopolis-Centrao-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,208,5563.13,38,4080.73,2025-10,0.7097,0.4982,22,31,285.27,206.4,5,2025-10-17,1.36,0.0,-1482.4,ok
JBV344,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1311,8559.91,25,6890.12,2025-10,1.0,0.5849,31,31,1280.03,,0,2025-10-17,1.24,0.0,-1669.79,ok
JTL001,Florianopolis-Jurere_Longe-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,464,982.86,24,1141.26,2025-10,0.2903,0.3621,9,31,120.89,117.75,8,2025-10-17,0.86,0.0,158.39999999999998,berlinda
MHC0204,Florianopolis-Ingleses_Praia-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",6,306,721.24,14,2299.3,2025-10,0.2,0.3101,5,31,196.4,190.86,14,2025-10-17,0.31,1178.4,1578.0600000000002,crítico
MHF0601,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,418,3416.28,15,2695.9,2025-10,0.7742,0.4676,24,31,170.42,169.0,4,2025-10-17,1.27,0.0,-720.3800000000001,ok
PSD204,Florianopolis-Jurere_Tradicional-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",12,1959,993.92,12,1785.91,2025-10,0.4211,0.3167,8,31,146.88,146.5,6,2025-10-17,0.56,1762.56,791.9900000000001,atenção
RID3106,Florianopolis-Ingleses_Centro-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",2,491,3302.24,17,1946.5,2025-10,0.8276,0.4695,24,31,160.5,152.0,1,2025-10-17,1.7,321.0,-1355.7399999999998,ok
SPJ0104,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,485,3802.92,16,4455.71,2025-10,0.9032,0.5519,28,31,187.12,205.2,5,2025-10-17,0.85,0.0,652.79,berlinda
SVM1409,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",0,121,3834.75,11,2135.8,2025-10,0.7742,0.4109,24,31,219.71,212.0,4,2025-10-17,1.8,0.0,-1698.9499999999998,ok
VNV0801,Itapema-Praia_Centro-apartamento-TOP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Tabuleiro dos Oliveiras",0,29,2345.73,19,3385.55,2025-10,0.6452,0.3191,20,31,183.69,147.92,13,2025-10-17,0.69,0.0,1039.8200000000002,atenção
ATE0302,Goiania-Universitario-apartamento-JR-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Leste Vila Nova",0,69,1215.28,110,1627.6,2025-10,0.2903,0.4556,9,31,159.18,236.0,13,2025-10-17,0.75,0.0,412.31999999999994,atenção
CIE0101,Florianopolis-Jurere_Longe-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,334,1819.74,24,1141.26,2025-10,0.5161,0.3621,16,31,134.69,105.71,7,2025-10-17,1.59,0.0,-678.48,ok
CVE402,Guarapari-Praia_do_Morro-apartamento-JR-3Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",16,589,2623.32,46,2980.58,2025-10,1.0,0.4478,15,31,199.53,,0,2025-10-17,0.88,3192.48,357.25999999999976,berlinda
EGC001,Urubici-Geral-casa-SUP-1Q,Carteira 3,SC,"Urubici, SC","Urubici, SC, Centro",0,741,1196.78,55,1557.2,2025-10,0.2581,0.1716,8,31,188.5,168.0,12,2025-10-17,0.77,0.0,360.4200000000001,atenção
ESD143,Balneario_Camboriu-Sul-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Barra Sul",0,869,4224.34,56,3504.02,2025-10,0.6774,0.4268,21,31,209.9,160.6,5,2025-10-17,1.21,0.0,-720.3200000000002,ok
FLT0011,Florianopolis-Centrao-apartamento-SIM-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",8,180,1686.71,13,1444.15,2025-10,0.6522,0.3607,15,31,124.47,86.25,8,2025-10-17,1.17,995.76,-242.55999999999995,ok
GGE203,Florianopolis-Ingleses_Norte-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",4,574,3437.07,15,2608.31,2025-10,0.4444,0.43,12,31,432.83,279.75,8,2025-10-17,1.32,1731.32,-828.7600000000002,ok
IBY1613,Sao_Paulo-Moema-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",1,238,4318.8,91,3705.65,2025-10,0.7667,0.5467,23,31,227.35,200.0,6,2025-10-17,1.17,227.35,-613.1500000000001,ok
LIV1612,Salvador-Graca-apartamento-TOP-1Q,Especial,BA,"Salvador, BA","Salvador, BA, Vitória",3,5,3243.82,11,2135.8,2025-10,0.75,0.4109,21,31,185.57,204.75,4,2025-10-17,1.52,556.71,-1108.02,ok
MHF1106,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,208,3467.66,15,2695.9,2025-10,0.8065,0.4676,25,31,168.64,169.4,5,2025-10-17,1.29,0.0,-771.7599999999998,ok
MHF1504,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,282,3638.65,15,2695.9,2025-10,0.7419,0.4676,23,31,191.65,160.0,7,2025-10-17,1.35,0.0,-942.75,ok
MHF1602,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, CEntro",0,413,4582.41,10,2321.09,2025-10,0.7419,0.2572,23,31,257.57,203.6,5,2025-10-17,1.97,0.0,-2261.3199999999997,ok
NWT0919,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,183,5707.63,26,4859.73,2025-10,0.8387,0.6467,26,31,273.62,250.0,2,2025-10-17,1.17,0.0,-847.9000000000005,ok
NXO0603,Sao_Paulo-Bela_Vista-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Consolação",3,413,1124.06,555,2905.15,2025-10,0.25,0.5456,7,31,170.57,150.0,7,2025-10-17,0.39,511.71,1781.0900000000001,crítico
OKA131,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,1042,3272.57,23,2277.15,2025-10,0.7097,0.4726,22,31,187.0,202.8,5,2025-10-17,1.44,0.0,-995.4200000000001,ok
PKS0205,Guara-Geral-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,222,2756.15,29,3036.54,2025-10,0.6452,0.5479,20,31,164.65,173.44,9,2025-10-17,0.91,0.0,280.3899999999999,berlinda
PVG0501,Itajai-Praia_Brava-apartamento-SUP-2Q,Carteira 6,SC,"Itajaí, SC","Itajaí, SC, Praia Brava de Itajaí",1,285,3944.2,13,3231.19,2025-10,0.8333,0.4312,25,31,182.24,192.67,3,2025-10-17,1.22,182.24,-713.0099999999998,ok
RAL203,Florianopolis-Ingleses_Centro-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",1,648,1005.79,17,1946.5,2025-10,0.3,0.4695,9,31,136.67,149.09,11,2025-10-17,0.52,136.67,940.71,atenção
RNC0202,Florianopolis-Campeche-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,140,0.0,23,2277.15,2025-10,0.0,0.4726,0,31,0.0,153.79,14,2025-10-17,0.0,0.0,2277.15,crítico
AAP1507,Salvador-Caminho_Das_Arvores-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Caminho das Árvores",2,194,2827.72,40,2252.99,2025-10,0.6552,0.5,19,31,177.21,144.89,9,2025-10-17,1.26,354.42,-574.73,ok
AIR1607,Porto_Alegre-Menino_Deus-apartamento-TOP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Praia de Belas",2,608,1482.46,29,2298.33,2025-10,0.2069,0.4669,6,31,313.0,333.0,14,2025-10-17,0.65,626.0,815.8699999999999,atenção
ATO3091,Petropolis-Centro-casa-JR-1Q,Carteira 4,RJ,"Petrópolis, RJ","Petrópolis, RJ, Centro",0,819,2143.4,12,982.01,2025-10,0.5484,0.2212,17,31,155.71,103.0,5,2025-10-17,2.18,0.0,-1161.39,meta_subestimada
CHR025,Florianopolis-Jurere_Longe-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",7,173,2770.36,15,2847.08,2025-10,0.7083,0.3366,17,31,202.29,,0,2025-10-17,0.97,1416.03,76.7199999999998,berlinda
CPL025,Canela-Catedral-apartamento-TOP-1Q,Carteira 4,RS,"Canela, RS","Canela, RS, Centro",0,175,2114.74,32,2459.71,2025-10,0.4194,0.3728,13,31,214.31,206.6,10,2025-10-17,0.86,0.0,344.97000000000025,berlinda
EDT0010,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Taperapuan",6,692,1301.5,25,3972.05,2025-10,0.28,0.4993,7,31,240.14,180.22,9,2025-10-17,0.33,1440.84,2670.55,crítico
EIS305,Itapema-Meia_Praia-Norte-apartamento-SUP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,1381,0.0,29,1939.36,2025-10,0.0,0.2867,0,31,0.0,359.0,14,2025-10-17,0.0,0.0,1939.36,crítico
GMB0414,Brasilia-Setor_Hoteleiro-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,660,5515.26,19,5511.51,2025-10,0.7742,0.6227,24,31,292.54,301.33,3,2025-10-17,1.0,0.0,-3.75,berlinda
ICT0104B,Florianopolis-Ingleses_Centro-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",0,106,1667.6,17,1946.5,2025-10,0.4839,0.4695,15,31,144.47,150.9,10,2025-10-17,0.86,0.0,278.9000000000001,berlinda
ILC1212,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",3,650,6301.78,16,6612.72,2025-10,0.6786,0.5488,19,31,404.58,500.0,6,2025-10-17,0.95,1213.74,310.9400000000005,berlinda
JBV115,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1696,8110.61,25,6890.12,2025-10,0.9355,0.5849,29,31,360.28,300.0,2,2025-10-17,1.18,0.0,-1220.4899999999998,ok
