listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,dias_pmin,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional,score_risco_bruto
VGZ0002,Imbituba-Praia_do_Rosa-casa-SUP-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",5,589,2305.79,46,2668.16,2025-10,0.6923,0.2725,18,31,148.22,110.0,3,0,2025-10-20,0.86,741.1,362.3699999999999,berlinda,3,4.0,2635.79,2534.249,3.73484910949868,16.27906976744186,Baixa,🟠 Abaixo precisa esforço,
ACO1103,Balneario_Camboriu-Centro-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",3,76,4319.47,30,4693.5,2025-10,0.8214,0.5099,23,31,241.52,160.0,4,0,2025-10-20,0.92,724.5600000000001,374.02999999999975,berlinda,4,3.0,4959.47,4845.166,4.250189979049036,19.767441860465116,Baixa,🟢 Abaixo viável,
CTD0101,Penha-Longe-apartamento-JR-2Q,Carteira 6,SC,"Penha, SC","Penha, SC, Centro",0,29,1927.18,16,2387.06,2025-10,0.7419,0.4572,23,31,104.61,117.5,2,0,2025-10-20,0.81,0.0,459.8799999999999,berlinda,2,4.0,2162.1800000000003,2101.5265,5.659252385780001,34.883720930232556,Média,🟠 Abaixo precisa esforço,
ILC2412,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",7,1940,6734.41,16,7820.79,2025-10,0.8333,0.5721,20,31,427.4,357.0,3,0,2025-10-20,0.86,2991.7999999999997,1086.38,berlinda,3,4.0,7805.41,7626.8742999999995,12.397649725922829,82.26744186046511,Crítico,🟠 Abaixo precisa esforço,
VEL0102,Guarapari-Centro-apartamento-JR-2Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Centro",0,196,2332.38,14,2356.24,2025-10,0.5806,0.3753,18,31,162.72,122.89,9,0,2025-10-20,0.99,0.0,23.859999999999673,berlinda,9,1.0,3438.3900000000003,2974.529406,1.2444213662445085,0.872093023255814,Baixa,🟢 Abaixo viável,
VLR802,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,1190,2491.28,61,2521.95,2025-10,0.6129,0.5358,19,31,141.89,96.0,2,0,2025-10-20,0.99,0.0,30.669999999999618,berlinda,2,1.0,2683.28,2608.9568000000004,1.16747754713613,0.5813953488372093,Baixa,🟢 Abaixo viável,
BSR0203,Ilheus-Sul-apartamento-SUP-1Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",8,218,2230.38,34,2259.16,2025-10,0.8696,0.3993,20,31,147.7,,0,0,2025-10-20,0.99,1181.6,28.779999999999745,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NFE1544,Curitiba-Centro-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,154,2246.11,271,2754.85,2025-10,0.5484,0.6098,17,31,157.65,149.78,9,0,2025-10-20,0.82,0.0,508.7399999999998,berlinda,9,4.0,3594.13,2985.364168,6.914993302720653,46.22093023255814,Média,🟢 Abaixo viável,
SPJ0101,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,180,4242.34,16,4640.79,2025-10,0.8065,0.5705,25,31,204.44,173.33,3,0,2025-10-20,0.91,0.0,398.4499999999998,berlinda,3,3.0,4762.33,4661.711935,4.9606021460426595,26.453488372093027,Média,🟢 Abaixo viável,
SPJ0301,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,487,4439.66,16,4640.79,2025-10,0.8,0.5705,24,31,212.63,157.0,5,0,2025-10-20,0.96,212.63,201.1300000000001,berlinda,5,2.0,5224.66,5067.66,3.402158899670101,13.372093023255813,Baixa,🟢 Abaixo viável,
SRL002,Balneario_Camboriu-Centro-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,583,1737.88,44,1984.94,2025-10,0.5161,0.3588,16,31,129.5,124.6,10,0,2025-10-20,0.88,0.0,247.05999999999995,berlinda,10,2.0,2983.88,2380.9406,7.754308946366136,55.23255813953488,Alta,🟢 Abaixo viável,
CPN0303,Florianopolis-Centrao-apartamento-TOP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,145,4706.59,21,5524.15,2025-10,0.5806,0.4962,18,31,374.94,270.0,4,0,2025-10-20,0.85,0.0,817.5599999999995,berlinda,4,4.0,5786.59,5333.638,9.98982648914312,69.47674418604652,Alta,🟠 Abaixo precisa esforço,
RAS175,Campos_do_Jordao-Capivari_Centro-casa-SUP-3Q,Carteira 4,SP,"Campos do Jordão, SP","Campos do Jordão, SP, J Andira",14,804,2592.36,7,2919.75,2025-10,0.4118,0.1494,7,31,441.86,283.0,3,0,2025-10-20,0.89,6186.04,327.3899999999999,berlinda,3,2.0,3441.36,2941.9782,15.866319034163878,92.44186046511628,Crítico,🟢 Abaixo viável,
RBM207,Cabo_Frio-Centro-apartamento-JR-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Vila Nova",7,828,3294.28,104,3369.49,2025-10,0.375,0.4384,9,31,400.0,400.0,8,31,2025-10-20,0.98,2800.0,75.20999999999958,berlinda,8,1.0,6494.280000000001,4494.280000000001,8.928354142615007,63.372093023255815,Alta,🟢 Abaixo viável,
BLN0802,Porto_Belo-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Perequê",0,666,3110.11,23,3202.97,2025-10,0.7097,0.3723,22,31,190.23,162.17,6,0,2025-10-20,0.97,0.0,92.85999999999967,berlinda,6,1.0,4083.13,3800.662294,4.701607008495223,24.12790697674419,Média,🟢 Abaixo viável,
EFE0803,Guarapari-Praia_do_Morro-apartamento-SUP-3Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",7,600,4405.25,70,4793.26,2025-10,0.8333,0.549,20,31,295.75,167.0,3,0,2025-10-20,0.92,2070.25,388.0100000000002,berlinda,3,3.0,4906.25,4822.7333,4.506165601977223,22.38372093023256,Média,🟢 Abaixo viável,
RHL0305,Florianopolis-Ingleses_Centro-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",7,237,5218.1,34,6080.62,2025-10,0.7083,0.4747,17,31,366.12,213.8,5,0,2025-10-20,0.86,2562.84,862.5199999999995,berlinda,5,5.0,6287.1,5975.2727,6.065393857863176,38.08139534883721,Média,🟠 Abaixo precisa esforço,
CHR025,Florianopolis-Jurere_Longe-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",7,173,2770.36,16,2888.51,2025-10,0.7083,0.3833,17,31,202.29,,0,22,2025-10-20,0.96,1416.03,118.15000000000009,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
CPL025,Canela-Catedral-apartamento-TOP-1Q,Carteira 4,RS,"Canela, RS","Canela, RS, Centro",0,175,2114.74,34,2459.71,2025-10,0.4194,0.3881,13,31,214.31,195.86,7,0,2025-10-20,0.86,0.0,344.97000000000025,berlinda,7,2.0,3485.7599999999998,2689.7457879999997,13.734510206487766,87.5,Crítico,🟢 Abaixo viável,
GMB0414,Brasilia-Setor_Hoteleiro-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,660,5329.53,19,6052.0,2025-10,0.7742,0.6739,24,31,282.46,337.0,2,9,2025-10-20,0.88,0.0,722.4700000000003,berlinda,2,3.0,6003.53,5851.3408,13.410023683630758,86.9186046511628,Crítico,🟠 Abaixo precisa esforço,
ICT0104B,Florianopolis-Ingleses_Centro-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",0,106,1667.6,18,1812.2,2025-10,0.4839,0.4615,15,31,144.47,146.2,10,0,2025-10-20,0.92,0.0,144.60000000000014,berlinda,10,1.0,3129.6,2375.0618,11.66566604127581,79.94186046511628,Alta,🟢 Abaixo viável,
ILC1212,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",3,650,6301.78,16,7820.79,2025-10,0.6786,0.5721,19,31,404.58,500.0,4,8,2025-10-20,0.81,1213.74,1519.0100000000002,berlinda,4,4.0,8301.779999999999,7658.98,24.27839770662554,97.67441860465115,Crítico,🟠 Abaixo precisa esforço,
JPR217,Especial-JPR-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,895,4543.27,17,4734.86,2025-10,0.7742,0.5488,24,31,239.92,224.4,5,0,2025-10-20,0.96,0.0,191.58999999999924,berlinda,5,1.0,5665.27,5411.9224,9.08005643250272,64.53488372093024,Alta,🟢 Abaixo viável,
MHF0801,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,413,2784.61,15,2990.8,2025-10,0.6452,0.5142,20,31,166.55,164.75,8,0,2025-10-20,0.93,0.0,206.19000000000005,berlinda,8,2.0,4102.610000000001,3634.9836,5.67904950180554,35.174418604651166,Média,🟢 Abaixo viável,
NWT0921,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,4383.48,26,4908.83,2025-10,0.6129,0.6698,19,31,280.16,304.29,7,0,2025-10-20,0.89,0.0,525.3500000000004,berlinda,7,2.0,6513.51,5688.9753869999995,16.28277527435256,93.31395348837209,Crítico,🟢 Abaixo viável,
LFH0306,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",0,37,5501.08,46,5668.21,2025-10,0.6452,0.5471,20,31,322.0,108.67,6,0,2025-10-20,0.97,0.0,167.1300000000001,berlinda,6,2.0,6153.1,5921.763304,1.6020945854158564,3.488372093023256,Baixa,🟢 Abaixo viável,
NLUG0001,São_Miguel_dos_Milagres-Geral-casa-TOP-3Q,Carteira 2,AL,"Passo de Camaragibe, AL","Passo de Camaragibe, AL, Praia do Marceneiro",4,243,8269.94,21,9002.56,2025-10,0.5926,0.5813,16,31,614.06,3200.0,4,5,2025-10-20,0.92,2456.24,732.619999999999,berlinda,4,1.0,21069.940000000002,15855.220000000001,260.41303806917114,100.0,Crítico,🟢 Abaixo viável,
NWT0917,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,4168.25,26,4908.83,2025-10,0.5806,0.6698,18,31,259.39,256.0,8,0,2025-10-20,0.85,0.0,740.5799999999999,berlinda,8,3.0,6216.25,5357.3188,12.873976079839796,84.59302325581395,Crítico,🟢 Abaixo viável,
SPT0301,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,503,5451.35,46,5668.21,2025-10,0.5161,0.5471,16,31,401.56,111.17,6,16,2025-10-20,0.96,0.0,216.85999999999967,berlinda,6,2.0,6118.370000000001,5795.599022,2.1266260600789293,5.523255813953488,Baixa,🟢 Abaixo viável,
VTL0302,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",4,299,2582.78,20,2885.69,2025-10,0.7037,0.4694,19,31,175.79,140.57,7,0,2025-10-20,0.9,703.16,302.90999999999985,berlinda,7,3.0,3566.7700000000004,3275.213763,4.918530022282364,25.581395348837212,Média,🟢 Abaixo viável,
CAV0411,Recife-Boa_Viagem-Bairro-apartamento-JR-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",2,196,2600.87,38,2722.99,2025-10,0.7241,0.7119,21,31,155.14,124.29,7,0,2025-10-20,0.96,310.28,122.11999999999989,berlinda,7,1.0,3470.9,3230.858723,5.574127999001095,32.848837209302324,Média,🟢 Abaixo viável,
JBV165,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,433,7097.41,25,7739.46,2025-10,0.871,0.606,27,31,1425.74,270.0,3,0,2025-10-20,0.92,0.0,642.0500000000002,berlinda,3,3.0,7907.41,7802.92,7.4662185733888435,52.90697674418605,Alta,🟢 Abaixo viável,
NWT0308,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,344,4255.9,26,4908.83,2025-10,0.4516,0.6698,14,31,350.0,350.0,11,31,2025-10-20,0.87,0.0,652.9300000000003,berlinda,11,2.0,8105.9,5994.5599999999995,23.27698249888467,97.09302325581395,Crítico,🟢 Abaixo viável,
TPS103,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,959,2342.88,27,2888.12,2025-10,0.7097,0.6464,22,31,146.82,167.67,3,0,2025-10-20,0.81,0.0,545.2399999999998,berlinda,3,4.0,2845.8900000000003,2699.8661970000003,7.913486177859646,56.68604651162791,Alta,🟠 Abaixo precisa esforço,
TPS207,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,999,2730.7,27,2888.12,2025-10,0.7097,0.6464,22,31,159.5,137.5,2,0,2025-10-20,0.95,0.0,157.42000000000007,berlinda,2,2.0,3005.7,2925.8675,3.7472906250432825,16.569767441860463,Baixa,🟢 Abaixo viável,
ELF0412,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",1,161,1824.73,36,1847.47,2025-10,0.5333,0.3421,16,31,134.94,130.0,4,28,2025-10-20,0.99,134.94,22.74000000000001,berlinda,4,1.0,2344.73,2102.046,1.600134237633088,3.1976744186046515,Baixa,🟢 Abaixo viável,
SOA0912,Salvador-Boca_do_Rio-apartamento-TOP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,124,4706.05,25,5337.57,2025-10,0.7419,0.4879,23,31,264.65,234.0,4,0,2025-10-20,0.88,0.0,631.5199999999995,berlinda,4,3.0,5642.05,5400.4684,9.228648991957007,66.56976744186046,Alta,🟢 Abaixo viável,
SPT0304,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,502,5145.27,46,5668.21,2025-10,0.4516,0.5471,14,31,393.07,145.11,9,13,2025-10-20,0.91,0.0,522.9399999999996,berlinda,9,4.0,6451.26,5735.0550840000005,3.346904199032848,12.790697674418606,Baixa,🟢 Abaixo viável,
CNA005,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,985,8887.88,25,9245.88,2025-10,0.5484,0.4529,17,31,651.47,537.75,4,4,2025-10-20,0.96,0.0,358.0,berlinda,4,1.0,11038.88,10067.488399999998,20.82165245493128,95.63953488372093,Crítico,🟢 Abaixo viável,
ILH0503,Balneario_Camboriu-Intermediario-apartamento-JR-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,5,2313.8,46,2506.12,2025-10,0.4839,0.4154,15,31,152.8,151.67,3,0,2025-10-20,0.92,0.0,192.3199999999997,berlinda,3,2.0,2768.8100000000004,2533.979339,5.8195885272852,36.91860465116279,Média,🟢 Abaixo viável,
PBR0003,Porto_Seguro-Estrada_da_Balsa-casa-TOP-3Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial d ajuda",10,275,7360.24,16,9163.88,2025-10,0.8095,0.6027,17,31,529.94,553.0,1,0,2025-10-20,0.8,5299.400000000001,1803.6399999999994,berlinda,1,4.0,7913.24,7807.8935,27.210442519980614,98.25581395348837,Crítico,🟠 Abaixo precisa esforço,
PSD102,Florianopolis-Jurere_Tradicional-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",5,1959,1733.83,12,1785.91,2025-10,0.5769,0.3818,15,31,138.4,146.0,5,0,2025-10-20,0.97,692.0,52.080000000000155,berlinda,5,1.0,2463.83,2154.967,4.257594167679235,20.058139534883722,Média,🟢 Abaixo viável,
RUP0603,Blumenau-Central-apartamento-SUP-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",0,434,7031.55,77,7973.42,2025-10,0.7097,0.5672,22,31,390.73,186.33,3,0,2025-10-20,0.88,0.0,941.8699999999999,berlinda,3,6.0,7590.54,7428.265203,3.6684098981365567,15.11627906976744,Baixa,🟠 Abaixo precisa esforço,
VGZ0006,Imbituba-Praia_do_Rosa-casa-SUP-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",0,589,2148.32,46,2668.16,2025-10,0.5161,0.2725,16,31,157.0,122.78,9,0,2025-10-20,0.81,0.0,519.8399999999997,berlinda,9,5.0,3253.34,2718.620822,4.78426745022787,24.709302325581394,Média,🟢 Abaixo viável,
NWT0613,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,184,4756.43,26,4908.83,2025-10,0.7097,0.6698,22,31,263.73,267.0,2,0,2025-10-20,0.97,0.0,152.39999999999964,berlinda,2,1.0,5290.43,5135.4098,8.289307227995245,59.30232558139535,Alta,🟢 Abaixo viável,
NWT0713,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,149,4453.37,26,4908.83,2025-10,0.5806,0.6698,18,31,297.72,280.0,5,0,2025-10-20,0.91,0.0,455.46000000000004,berlinda,5,2.0,5853.37,5266.21,12.989734824795322,85.46511627906976,Crítico,🟢 Abaixo viável,
PRV1003,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",1,356,3061.46,208,3337.03,2025-10,0.7,0.5531,21,31,169.33,165.0,4,0,2025-10-20,0.92,169.33,275.57000000000016,berlinda,4,2.0,3721.46,3523.46,6.812802102468367,45.348837209302324,Média,🟢 Abaixo viável,
PTS0101,Florianopolis-Ingleses_Norte-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,161,2318.17,46,2806.37,2025-10,0.4839,0.3894,15,31,192.33,202.5,10,0,2025-10-20,0.83,0.0,488.1999999999998,berlinda,10,3.0,4343.17,3298.0675,11.742393198330934,80.52325581395348,Crítico,🟢 Abaixo viável,
HRE0025,Ubatuba-Toninhas-apartamento-SUP-2Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Toninhas",2,324,4325.71,113,5032.51,2025-10,0.6897,0.5814,20,31,275.45,233.8,5,0,2025-10-20,0.86,550.9,706.8000000000002,berlinda,5,4.0,5494.71,5131.9693,8.209116325650623,58.43023255813954,Alta,🟢 Abaixo viável,
MRD0061,Balneario_Camboriu-Centro-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,69,4071.23,70,4168.43,2025-10,0.5161,0.4274,16,31,337.94,203.33,6,0,2025-10-20,0.98,0.0,97.20000000000027,berlinda,6,1.0,5291.21,4700.861678,4.741275732110184,24.418604651162788,Média,🟢 Abaixo viável,
RBE0031,Florianopolis-UFSC-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Trindade",0,405,2194.24,19,2465.73,2025-10,0.3548,0.4679,11,31,253.73,204.0,11,0,2025-10-20,0.89,0.0,271.49000000000024,berlinda,11,2.0,4438.24,2990.4111999999996,11.230743025392083,77.61627906976744,Alta,🟢 Abaixo viável,
RVL118,Bombinhas-Mariscal-casa-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, canto grande",0,1119,1330.68,10,1597.15,2025-10,0.4194,0.2299,13,31,122.35,124.0,3,0,2025-10-20,0.83,0.0,266.47,berlinda,3,3.0,1702.68,1486.6968000000002,6.896091997203353,45.93023255813954,Média,🟠 Abaixo precisa esforço,
ATP0006,Porto_Seguro-Pitinga-casa-SUP-4Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Arraial dAjuda",11,308,7102.41,13,7704.98,2025-10,0.75,0.4027,15,31,685.6,473.25,4,0,2025-10-20,0.92,7541.6,602.5699999999997,berlinda,4,2.0,8995.41,8522.16,18.505320747101216,94.18604651162791,Crítico,🟢 Abaixo viável,
BFT3207,Goiania-Leste-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",1,741,2361.86,76,2385.92,2025-10,0.6,0.4951,18,31,157.33,154.91,11,0,2025-10-20,0.99,157.33,24.059999999999945,berlinda,11,1.0,4065.87,3384.266,1.5621372887607257,2.9069767441860463,Baixa,🟢 Abaixo viável,
JRE1223,Porto_Alegre-Cidade_Baixa-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,261,2324.89,33,2466.22,2025-10,0.5484,0.5376,17,31,164.18,141.86,7,0,2025-10-20,0.94,0.0,141.32999999999993,berlinda,7,1.0,3317.91,2869.462168,8.129474986010976,58.139534883720934,Alta,🟢 Abaixo viável,
JVV303,Florianopolis-Itacorubi-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",4,559,1856.55,13,1946.5,2025-10,0.5926,0.5258,16,31,146.81,,0,0,2025-10-20,0.95,587.24,89.95000000000005,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
RTO0502,Itapema-Praia_Itapema-apartamento-SUP-4Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Andorinha",5,469,4279.24,11,4796.18,2025-10,0.6154,0.4484,16,31,340.19,180.0,5,0,2025-10-20,0.89,1700.95,516.9400000000005,berlinda,5,3.0,5179.24,4833.099999999999,6.4668965718551075,41.86046511627907,Média,🟢 Abaixo viável,
SLV0011,Goiania-Universitario-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Leste Vila Nova",0,292,1959.35,80,2374.73,2025-10,0.4839,0.4708,15,31,158.35,180.78,9,0,2025-10-20,0.83,0.0,415.3800000000001,berlinda,9,3.0,3586.37,2746.664978,10.540481991636945,72.96511627906976,Alta,🟢 Abaixo viável,
TCO0316,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,533,1642.38,76,1799.54,2025-10,0.4516,0.4988,14,31,131.43,120.0,8,0,2025-10-20,0.91,0.0,157.15999999999985,berlinda,8,2.0,2602.38,2075.916,5.240005779254694,29.360465116279073,Média,🟢 Abaixo viável,
TPS0308,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,120,2536.64,27,2888.12,2025-10,0.6129,0.6464,19,31,173.79,165.0,4,0,2025-10-20,0.88,0.0,351.48,berlinda,4,3.0,3196.64,2941.154,6.693419940999682,44.18604651162791,Média,🟢 Abaixo viável,
LIB203,Florianopolis-Ingleses_Praia-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1758,2403.1,27,2499.85,2025-10,0.5161,0.433,16,31,181.94,145.86,7,0,2025-10-20,0.96,0.0,96.75,berlinda,7,1.0,3424.12,2930.048422,5.645120707242435,34.593023255813954,Média,🟢 Abaixo viável,
NLV0506,Curitiba-Centro-apartamento-SUP-2Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,195,3522.77,27,4327.07,2025-10,0.5484,0.6525,17,31,272.47,207.5,2,0,2025-10-20,0.81,0.0,804.2999999999997,berlinda,2,4.0,3937.77,3750.3559999999998,9.64233592246023,67.73255813953489,Alta,🟠 Abaixo precisa esforço,
ORN0101,Florianopolis-Ingleses_Norte-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",6,323,1816.46,22,2245.74,2025-10,0.52,0.4685,13,31,196.15,146.29,7,0,2025-10-20,0.81,1176.9,429.27999999999975,berlinda,7,3.0,2840.49,2348.9556000000002,9.321258798139283,67.15116279069767,Alta,🟢 Abaixo viável,
BLB1004,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",1,324,3066.19,208,3337.03,2025-10,0.7333,0.5531,22,31,157.36,160.67,6,0,2025-10-20,0.92,157.36,270.84000000000015,berlinda,6,2.0,4030.21,3773.105866,6.520148575230072,43.02325581395349,Média,🟢 Abaixo viável,
SPT0505,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,491,4832.84,46,5668.21,2025-10,0.4194,0.5471,13,31,434.92,138.86,7,15,2025-10-20,0.85,0.0,835.3699999999999,berlinda,7,7.0,5804.860000000001,5240.505188,2.9235603530164602,8.430232558139535,Baixa,🟠 Abaixo precisa esforço,
VBP1807,Sao_Paulo-Pinheiros-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",11,313,3994.43,250,4916.33,2025-10,1.0,0.6239,20,31,240.45,,0,0,2025-10-20,0.81,2644.95,921.9000000000001,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
CBLS0102,Brasilia-Vila_Planalto-apartamento-TOP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor de Clubes Esportivos Sul",0,146,5220.03,15,6013.75,2025-10,0.6774,0.6241,21,31,293.14,284.5,4,0,2025-10-20,0.87,0.0,793.7200000000003,berlinda,4,3.0,6358.03,5990.9112,12.516501905355785,83.43023255813954,Crítico,🟠 Abaixo precisa esforço,
JBM201,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,1940,4179.77,19,5087.18,2025-10,0.8571,0.5552,24,31,224.19,,0,0,2025-10-20,0.82,672.5699999999999,907.4099999999999,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
NOA0616,Sao_Paulo-Santo_Amaro-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Santo Amaro",0,250,2337.51,136,2768.32,2025-10,0.6129,0.5268,19,31,152.42,,0,0,2025-10-20,0.84,0.0,430.80999999999995,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável,
SPT0205,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,478,4677.69,46,5668.21,2025-10,0.4516,0.5471,14,31,403.07,190.25,8,15,2025-10-20,0.83,0.0,990.5200000000004,berlinda,8,6.0,6199.69,5365.0252,5.541032942204566,31.976744186046513,Média,🟠 Abaixo precisa esforço,
