listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,data_da_execucao,atingimento_meta,faturamento_perdido_bloqueio,falta_meta,grupo_criticidade,dias_disponiveis,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,faixa_prioridade,status_operacional
JBV141,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1518,7221.7,31,8718.37,2025-10,0.6452,0.676,20,31,1889.75,371.1,10,2025-10-13,0.83,0.0,1496.670000000001,berlinda,10,5.0,10932.7,9616.037199999999,12.741240323592608,75.04873294346979,Alta,🟢 Abaixo viável
MHF2105,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,376,3037.98,14,2821.64,2025-10,0.6452,0.4442,20,31,204.7,202.38,8,2025-10-13,1.08,0.0,-216.34000000000015,berlinda,8,-1.0,4657.02,4082.584608,15.516823265902115,84.01559454191033,Crítico,🟡 Acima com risco
VEL0102,Guarapari-Centro-apartamento-JR-2Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Centro",0,196,1979.7,12,2392.74,2025-10,0.4839,0.3053,15,31,167.4,138.08,12,2025-10-13,0.83,0.0,413.03999999999974,berlinda,12,3.0,3636.66,2781.502944,7.945223634828684,52.63157894736842,Alta,🟢 Abaixo viável
VLR802,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,1190,2349.6,58,2275.95,2025-10,0.5806,0.4488,18,31,140.83,137.0,3,2025-10-13,1.03,0.0,-73.65000000000009,berlinda,3,-0.0,2760.6,2588.2266,-4.433335530218156,18.128654970760234,Baixa,🟡 Acima com risco
CED0107,Brasilia-Asa_Sul-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor Sudoeste",0,34,2925.15,115,3318.78,2025-10,0.5161,0.6212,16,31,213.81,184.8,5,2025-10-13,0.88,0.0,393.6300000000001,berlinda,5,3.0,3849.15,3402.0264,7.306181187062718,48.732943469785575,Média,🟢 Abaixo viável
CNB004,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,565,4996.75,16,5271.12,2025-10,0.2258,0.5012,7,31,654.89,496.54,13,2025-10-13,0.95,0.0,274.3699999999999,berlinda,13,1.0,11451.77,6454.293516,25.845679817571973,96.29629629629629,Crítico,🟢 Abaixo viável
CTS0203,Florianopolis-Itacorubi-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Itacorubi",0,76,4008.71,12,4541.13,2025-10,0.6452,0.4293,20,31,232.15,187.25,8,2025-10-13,0.88,0.0,532.4200000000001,berlinda,8,3.0,5506.71,4975.2196,7.317976289308314,49.317738791423,Média,🟢 Abaixo viável
EBI0603,Curitiba-Jardim_Botanico-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Prado Velho",0,139,2048.85,268,2392.68,2025-10,0.4839,0.5175,15,31,179.24,194.86,14,2025-10-13,0.86,0.0,343.8299999999999,berlinda,14,2.0,4776.889999999999,3368.948556,14.000767716535428,80.7017543859649,Crítico,🟢 Abaixo viável
IAA0503,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",2,567,4116.83,52,4056.99,2025-10,0.7931,0.5997,23,31,212.17,202.17,6,2025-10-13,1.01,424.34,-59.840000000000146,berlinda,6,-0.0,5329.85,5078.876162,-2.981977475911953,20.46783625730994,Média,🟡 Acima com risco
JMA009,Florianopolis-Jurere_Longe-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,456,938.15,20,1104.76,2025-10,0.3548,0.2995,11,31,110.45,127.57,14,2025-10-13,0.85,0.0,166.61,berlinda,14,2.0,2724.13,1571.815704,9.619481923675732,61.59844054580896,Alta,🟢 Abaixo viável
RUP1405,Blumenau-Central-apartamento-SUP-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Escola Agrícola",0,442,7493.66,75,8083.5,2025-10,0.4839,0.5255,15,31,507.78,253.0,5,2025-10-13,0.93,0.0,589.8400000000001,berlinda,5,3.0,8758.66,8105.7935,6.153667759427642,43.46978557504873,Média,🟢 Abaixo viável
SLI0715,Maceio-Ponta_Verde-apartamento-TOP-2Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",0,233,5905.23,37,6131.47,2025-10,0.8065,0.7211,25,31,278.84,253.5,4,2025-10-13,0.96,0.0,226.2400000000007,berlinda,4,1.0,6919.23,6723.021,9.35368516848328,60.62378167641326,Alta,🟢 Abaixo viável
TXP0314,Goiania-Central-apartamento-TOP-2Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",0,722,2458.71,15,3040.45,2025-10,0.2903,0.3642,9,31,316.36,311.25,12,2025-10-13,0.81,0.0,581.7399999999998,berlinda,12,2.0,6193.71,3542.9805,29.776279004752574,98.44054580896686,Crítico,🟢 Abaixo viável
VBP1805,Sao_Paulo-Pinheiros-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",2,285,3443.32,247,4102.52,2025-10,0.5517,0.5228,16,31,241.25,202.0,8,2025-10-13,0.84,482.5,659.2000000000003,berlinda,8,4.0,5059.32,4334.867200000001,8.114427230092724,53.216374269005854,Alta,🟢 Abaixo viável
CPM1110,Sao_Paulo-Pinheiros-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pinheiros",0,72,2837.52,374,3167.21,2025-10,0.5806,0.4923,18,31,186.33,179.5,12,2025-10-13,0.9,0.0,329.69000000000005,berlinda,12,2.0,4991.52,4088.1324,9.342505706915555,60.42884990253411,Alta,🟢 Abaixo viável
IAA0504,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",2,567,4239.35,52,4056.99,2025-10,0.7931,0.5997,23,31,226.48,221.33,6,2025-10-13,1.04,452.96,-182.36000000000058,berlinda,6,-0.0,5567.33,5292.570938000001,-9.948690728840868,8.382066276803119,Baixa,🟡 Acima com risco
MOL0502,Sao_Paulo-Liberdade-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Liberdade",1,408,2549.44,69,2572.1,2025-10,0.4667,0.4792,14,31,212.5,182.0,11,2025-10-13,0.99,212.5,22.659999999999854,berlinda,11,1.0,4551.4400000000005,3483.7734,1.603405777380341,28.84990253411306,Média,🟢 Abaixo viável
SKL1003,Penha-Praia-apartamento-SUP-2Q,Carteira 4,SC,"Penha, SC","Penha, SC, Armação",0,6,3123.55,52,3160.39,2025-10,0.6129,0.3983,19,31,222.21,202.5,2,2025-10-13,0.99,0.0,36.83999999999969,berlinda,2,1.0,3528.55,3371.7745,2.360499811732077,30.214424951267056,Média,🟢 Abaixo viável
TVT1008,Florianopolis-Centrao-apartamento-MASTER-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,558,3831.39,28,3801.84,2025-10,0.4667,0.4181,14,31,309.5,290.44,9,2025-10-13,1.01,309.5,-29.549999999999727,berlinda,9,-0.0,6445.35,5051.325132,-2.257460071965133,23.00194931773879,Média,🟡 Acima com risco
DLH0205,Gramado-Centro-apartamento-TOP-2Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Centro",4,369,5025.03,65,5313.94,2025-10,0.5556,0.4859,15,31,404.87,478.75,8,2025-10-13,0.95,1619.48,288.90999999999985,berlinda,8,1.0,8855.029999999999,7152.977999999999,26.028834066624746,96.49122807017544,Crítico,🟢 Abaixo viável
EVB308,Itapema-Meia_Praia-Sul-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Meia Praia",0,1231,2667.61,28,2477.75,2025-10,0.4839,0.2843,15,31,241.67,189.46,13,2025-10-13,1.08,0.0,-189.86000000000013,berlinda,13,-1.0,5130.59,3859.446022,14.517556492785804,81.28654970760235,Crítico,🟡 Acima com risco
JBV155,Especial-JBV-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,243,6259.07,25,6615.99,2025-10,0.6774,0.5467,21,31,359.95,347.57,7,2025-10-13,0.95,0.0,356.9200000000001,berlinda,7,2.0,8692.06,7907.177425999999,9.375368191306215,60.81871345029239,Alta,🟢 Abaixo viável
LDN201,Cabo_Frio-Centro-apartamento-JR-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Braga",13,602,3176.87,98,3094.94,2025-10,0.7778,0.3878,14,31,294.07,230.25,4,2025-10-13,1.03,3822.91,-81.92999999999984,berlinda,4,-0.0,4097.87,3893.2237999999998,-6.0952336717351425,14.814814814814813,Baixa,🟡 Acima com risco
NWT0612,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,184,4499.78,26,4604.77,2025-10,0.6774,0.5984,21,31,262.29,257.86,7,2025-10-13,0.98,0.0,104.99000000000069,berlinda,7,1.0,6304.799999999999,5722.500548,5.879277662076535,42.49512670565302,Média,🟢 Abaixo viável
PKS0115,Guara-Geral-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,181,2547.44,28,2840.08,2025-10,0.6129,0.4766,19,31,163.0,177.9,10,2025-10-13,0.9,0.0,292.6399999999999,berlinda,10,2.0,4326.4400000000005,3637.7891,9.165350271823327,59.25925925925925,Alta,🟢 Abaixo viável
RGF1211,Salvador-Flamengo-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Itapuã",1,41,3057.63,28,2932.18,2025-10,0.7333,0.4502,22,31,173.35,189.0,6,2025-10-13,1.04,173.35,-125.45000000000027,berlinda,6,-0.0,4191.63,3889.1922,-8.08615091842931,11.11111111111111,Baixa,🟡 Acima com risco
RTBB1361,Florianopolis-Canasvieiras_Meio-apartamento-SIM-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,707,804.24,23,875.92,2025-10,0.2581,0.242,8,31,122.63,131.9,10,2025-10-13,0.92,0.0,71.67999999999995,berlinda,10,1.0,2123.24,1144.6739,10.793898986208777,67.2514619883041,Alta,🟢 Abaixo viável
RPV0308,Maceio-Jatiuca-apartamento-SUP-1Q,Carteira 2,AL,"Maceió, AL","Maceió, AL, Ponta Verde",10,105,2790.88,64,2657.52,2025-10,1.0,0.5684,21,31,178.95,,0,2025-10-13,1.05,1789.5,-133.36000000000013,berlinda,0,0.0,,,,,Baixa,🟡 Acima sem ação
STI108,Florianopolis-Ingleses_Centro-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1449,2895.99,15,2973.28,2025-10,0.6452,0.3025,20,31,170.35,171.8,5,2025-10-13,0.97,0.0,77.29000000000042,berlinda,5,1.0,3754.99,3450.2167999999997,4.465917101652072,35.86744639376218,Média,🟢 Abaixo viável
CVPF102,Porto_de_Pedras-Geral-apartamento-SUP-2Q,Carteira 2,AL,"Porto de Pedras, AL","Porto de Pedras, AL, PORTO DE PEDRAS",0,602,2401.43,14,2550.4,2025-10,0.4516,0.3288,14,31,244.93,228.75,12,2025-10-13,0.94,0.0,148.97000000000025,berlinda,12,1.0,5146.43,3641.072,13.361389389899646,77.97270955165692,Alta,🟢 Abaixo viável
RPP0678,Penha-Longe-casa-JR-3Q,Carteira 6,SC,"Penha, SC","Penha, SC, Centro",1,252,1843.61,24,2148.45,2025-10,0.5333,0.3591,16,31,137.06,130.43,7,2025-10-13,0.86,137.06,304.8399999999999,berlinda,7,3.0,2756.62,2330.518233,6.168831979644239,43.66471734892787,Média,🟢 Abaixo viável
AIR1407,Porto_Alegre-Menino_Deus-apartamento-TOP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Praia de Belas",1,404,1803.72,29,1673.99,2025-10,0.2333,0.409,7,31,333.0,333.0,15,2025-10-13,1.08,333.0,-129.73000000000002,berlinda,15,-0.0,6798.72,2969.0535,-25.806659537990075,0.9746588693957114,Baixa,🟡 Acima com risco
BLB1206,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,324,3187.38,196,3002.6,2025-10,0.6129,0.4728,19,31,218.37,200.27,11,2025-10-13,1.06,0.0,-184.7800000000002,berlinda,11,-0.0,5390.35,4537.580313,-12.32461553320457,7.212475633528265,Baixa,🟡 Acima com risco
ERT0210,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,250,4834.14,19,4734.86,2025-10,0.8387,0.4919,26,31,233.31,235.6,5,2025-10-13,1.02,0.0,-99.28000000000065,berlinda,5,-0.0,6012.14,5822.1286,-4.940033707438056,16.764132553606238,Baixa,🟡 Acima com risco
ILC3103,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1463,5778.09,16,6783.04,2025-10,0.5484,0.534,17,31,396.33,361.6,5,2025-10-13,0.85,0.0,1004.9499999999998,berlinda,5,3.0,7586.09,6769.5972,17.85777075372301,89.66861598440545,Crítico,🟠 Abaixo precisa esforço
RSM0023,Porto_Seguro-Pataxos-casa-JR-3Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Praia de Taperapuan",8,90,3382.33,23,3357.71,2025-10,0.6957,0.432,16,31,266.69,209.4,5,2025-10-13,1.01,2133.52,-24.61999999999989,berlinda,5,-0.0,4429.33,4110.7279,-1.535400019656247,24.561403508771928,Média,🟡 Acima com risco
ASK001,Florianopolis-Itacorubi-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Santa Mônica",2,1070,1528.11,11,1576.75,2025-10,0.4828,0.561,14,31,119.14,104.08,13,2025-10-13,0.97,238.28,48.6400000000001,berlinda,13,1.0,2881.1499999999996,2181.357712,3.210687299825597,32.553606237816766,Média,🟢 Abaixo viável
CCS0205,Florianopolis-Campeche_Praia-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",4,586,3294.34,18,3736.31,2025-10,0.7037,0.4533,19,31,181.83,168.0,3,2025-10-13,0.88,727.32,441.9699999999998,berlinda,3,3.0,3798.34,3649.0048,6.624268328912747,45.22417153996101,Média,🟠 Abaixo precisa esforço
MDC0214,Gramado-Geral-apartamento-SUP-1Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Floresta",3,209,2558.07,61,2706.61,2025-10,0.6071,0.4012,17,31,200.0,301.91,11,2025-10-13,0.95,600.0,148.53999999999996,berlinda,11,1.0,5879.08,4574.255171000001,16.56895947328946,85.96491228070175,Crítico,🟢 Abaixo viável
SCO0003,Florianopolis-Campeche-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",0,176,1330.56,15,1386.39,2025-10,0.4516,0.2928,14,31,123.79,123.57,7,2025-10-13,0.96,0.0,55.830000000000155,berlinda,7,1.0,2195.55,1721.189484,4.97617055806809,37.62183235867446,Média,🟢 Abaixo viável
TRS0003,Penha-Beto_Carrero-casa-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,133,1717.67,22,2033.83,2025-10,0.4516,0.4582,14,31,155.07,157.0,13,2025-10-13,0.84,0.0,316.15999999999985,berlinda,13,3.0,3758.67,2639.3856,8.135245653110957,53.606237816764136,Alta,🟢 Abaixo viável
VST024,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos Pinheiros",3,92,1541.62,33,1488.1,2025-10,0.2857,0.1167,8,31,253.3,162.8,10,2025-10-13,1.04,759.9000000000001,-53.51999999999998,berlinda,10,-0.0,3169.62,2006.7395999999999,-5.855154895504333,15.204678362573098,Baixa,🟡 Acima com risco
ESA0902,Balneario_Camboriu-Norte-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",8,391,4726.36,20,4462.0,2025-10,0.7826,0.3917,18,31,344.0,284.0,2,2025-10-13,1.06,2752.0,-264.3599999999997,berlinda,2,-0.0,5294.36,5170.8768,-16.82614074406094,3.7037037037037033,Baixa,🟡 Acima com risco
OAG0820,Sao_Paulo-Pinheiros-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Cerqueira César",1,337,4185.99,247,4102.52,2025-10,0.6,0.5228,18,31,282.94,231.9,10,2025-10-13,1.02,282.94,-83.46999999999935,berlinda,10,-0.0,6504.99,5577.389999999999,-4.718244639879842,17.543859649122805,Baixa,🟡 Acima com risco
PGL0301,Florianopolis-Canasvieiras_Perto-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",8,14,6632.47,8,7643.75,2025-10,0.9565,0.3463,22,31,357.36,,0,2025-10-13,0.87,2858.88,1011.2799999999997,berlinda,0,0.0,,,,,Baixa,🔴 Abaixo inviável
STL401,Camboriu-Tabuleiro-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Vila Real",14,635,2303.14,19,2649.45,2025-10,0.7647,0.3251,13,31,213.85,186.0,3,2025-10-13,0.87,2993.9,346.30999999999995,berlinda,3,2.0,2861.14,2729.8426,12.156043707184507,72.70955165692008,Alta,🟢 Abaixo viável
EFE0803,Guarapari-Praia_do_Morro-apartamento-SUP-3Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",6,600,4405.25,66,4238.5,2025-10,0.8,0.4659,20,31,295.75,246.25,4,2025-10-13,1.04,1774.5,-166.75,berlinda,4,-0.0,5390.25,5193.25,-9.687905509024418,8.771929824561402,Baixa,🟡 Acima com risco
ERN0503,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, São Francisco",0,364,2716.24,19,2530.45,2025-10,0.4839,0.3809,15,31,208.67,195.78,9,2025-10-13,1.07,0.0,-185.78999999999996,berlinda,9,-0.0,4478.26,3568.881478,-14.374505008990498,5.458089668615984,Baixa,🟡 Acima com risco
ILC1306,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,980,6954.35,16,6783.04,2025-10,0.6452,0.534,20,31,441.9,368.89,9,2025-10-13,1.03,0.0,-171.3100000000004,berlinda,9,-0.0,10274.36,9096.420452,-9.316552150658135,9.551656920077972,Baixa,🟡 Acima com risco
CNB010,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,560,5220.45,16,5271.12,2025-10,0.3226,0.5012,10,31,655.5,494.0,15,2025-10-13,0.99,0.0,50.67000000000007,berlinda,15,1.0,12630.45,7610.916,4.748702363065163,36.64717348927875,Média,🟢 Abaixo viável
CNT303,Florianopolis-UFSC-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Trindade",0,608,2063.75,37,2040.0,2025-10,0.5161,0.3981,16,31,195.81,145.45,11,2025-10-13,1.01,0.0,-23.75,berlinda,11,-0.0,3663.7,2889.484195,-1.6933517156862743,24.171539961013643,Média,🟡 Acima com risco
ELU0211,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,43,4063.77,19,4734.86,2025-10,0.8214,0.4919,23,31,192.87,257.0,5,2025-10-13,0.86,578.61,671.0899999999997,berlinda,5,3.0,5348.77,5119.269,12.14186762297794,72.51461988304094,Alta,🟢 Abaixo viável
MHF1201,Itapema-Canto_Praia-apartamento-TOP-1Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",0,278,2976.48,14,2821.64,2025-10,0.6452,0.4442,20,31,198.4,196.0,11,2025-10-13,1.05,0.0,-154.84000000000015,berlinda,11,-0.0,5132.48,4367.531199999999,-10.755674005188482,7.797270955165692,Baixa,🟡 Acima com risco
VST016,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos pinheiros",0,92,1271.76,33,1488.1,2025-10,0.1935,0.1167,6,31,275.0,223.31,16,2025-10-13,0.85,0.0,216.33999999999992,berlinda,16,1.0,4844.72,1963.1277599999999,32.464811101404464,98.83040935672514,Crítico,🟢 Abaixo viável
ZNB0706,Salvador-Barra-apartamento-SUP-1Q,Carteira 1,BA,"Salvador, BA","Salvador, BA, Barra",0,2,2593.93,196,3002.6,2025-10,0.7419,0.4728,23,31,154.04,185.0,1,2025-10-13,0.86,0.0,408.6700000000001,berlinda,1,3.0,2778.93,2731.1814999999997,8.393164812717869,55.36062378167641,Alta,🟠 Abaixo precisa esforço
CNA002,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,985,6669.47,24,8123.23,2025-10,0.3871,0.3916,12,31,661.93,616.17,12,2025-10-13,0.82,0.0,1453.7599999999993,berlinda,12,3.0,14063.509999999998,9531.702884,36.75727098703345,99.61013645224172,Crítico,🟢 Abaixo viável
GSH0102,Camaçari-Monte_Gordo-apartamento-TOP-2Q,Carteira 2,BA,"Camaçari, BA","Camaçari, BA, Monte Gordo",0,72,6228.63,26,7622.34,2025-10,0.7097,0.5229,22,31,366.45,367.8,5,2025-10-13,0.82,0.0,1393.71,berlinda,5,4.0,8067.63,7533.7683,16.812636867418668,86.54970760233918,Crítico,🟠 Abaixo precisa esforço
NWT0922,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,190,4632.53,26,4604.77,2025-10,0.6129,0.5984,19,31,276.57,263.86,7,2025-10-13,1.01,0.0,-27.75999999999931,berlinda,7,-0.0,6479.549999999999,5764.568558,-1.5906882645604048,24.366471734892787,Média,🟡 Acima com risco
UAR301,Itapema-Praia_Centro-apartamento-SUP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Centro",4,22,3382.94,16,3435.62,2025-10,0.8148,0.3154,22,31,184.73,193.4,5,2025-10-13,0.98,738.92,52.679999999999836,berlinda,5,1.0,4349.9400000000005,4170.8516,2.9654944376851846,31.773879142300192,Média,🟢 Abaixo viável
CNB013,Especial-CNB-casa-TOP-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",0,559,5458.01,16,5271.12,2025-10,0.3871,0.5012,12,31,516.5,508.46,13,2025-10-13,1.04,0.0,-186.89000000000033,berlinda,13,-0.0,12067.99,8016.733258,-18.02768470457894,2.923976608187134,Baixa,🟡 Acima com risco
EAC1302,Balneario_Camboriu-Centro-apartamento-JR-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",1,702,2498.44,23,2286.16,2025-10,0.5,0.2383,15,31,177.93,168.44,9,2025-10-13,1.09,177.93,-212.2800000000002,berlinda,9,-1.0,4014.4,3256.42,15.640394023165499,84.40545808966861,Crítico,🟡 Acima com risco
HOA0906,Salvador-Ondina_Rio_Vermelho-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Ondina",0,254,2364.33,33,2656.97,2025-10,0.4839,0.439,15,31,183.87,173.6,5,2025-10-13,0.89,0.0,292.6399999999999,berlinda,5,2.0,3232.33,2784.3552,9.560195260014225,61.20857699805068,Alta,🟢 Abaixo viável
ILC4115,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",8,1626,6996.54,28,8686.5,2025-10,0.7391,0.718,17,31,586.06,456.25,4,2025-10-13,0.81,4688.48,1689.96,berlinda,4,4.0,8821.54,8345.3975,22.19087808668625,94.15204678362574,Crítico,🟠 Abaixo precisa esforço
LRM0226,Itapema-Longe-casa-JR-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",0,50,2229.83,9,2642.37,2025-10,0.7419,0.3902,23,31,186.22,146.0,8,2025-10-13,0.84,0.0,412.53999999999996,berlinda,8,3.0,3397.83,3096.3692,7.598083034043933,51.267056530214425,Alta,🟢 Abaixo viável
MHF0902,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",5,376,2189.53,10,2321.09,2025-10,0.4615,0.2329,12,31,221.17,203.38,8,2025-10-13,0.94,1105.85,131.55999999999995,berlinda,8,1.0,3816.57,2940.40896,11.527632620880702,69.78557504873294,Alta,🟢 Abaixo viável
NWT1006,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,168,4476.91,26,4604.77,2025-10,0.5484,0.5984,17,31,311.53,285.0,10,2025-10-13,0.97,0.0,127.86000000000058,berlinda,10,1.0,7326.91,6039.85,7.913554857245891,52.436647173489284,Alta,🟢 Abaixo viável
TPS212,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,999,2311.52,26,2834.75,2025-10,0.6129,0.5829,19,31,156.05,187.33,12,2025-10-13,0.82,0.0,523.23,berlinda,12,3.0,4559.48,3689.294684,11.525610829879177,69.5906432748538,Alta,🟢 Abaixo viável
CFA0508,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,19,1945.6,58,2275.95,2025-10,0.6667,0.4488,20,31,124.25,100.0,7,2025-10-13,0.85,124.25,330.3499999999999,berlinda,7,4.0,2645.6,2412.29,3.6287044970232203,33.528265107212476,Média,🟢 Abaixo viável
CMH0202,Florianopolis-Jurere_Internacional-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",7,222,5014.24,22,5467.72,2025-10,0.7083,0.4448,17,31,341.88,269.2,5,2025-10-13,0.92,2393.16,453.4800000000005,berlinda,5,2.0,6360.24,5967.6118,11.163411440234698,68.42105263157895,Alta,🟢 Abaixo viável
DAL312,Canela-Geral-apartamento-TOP-1Q,Carteira 4,RS,"Canela, RS","Canela, RS, São José",0,723,3009.72,14,3074.45,2025-10,0.5161,0.2677,16,31,238.5,244.5,6,2025-10-13,0.98,0.0,64.73000000000002,berlinda,6,1.0,4476.719999999999,3766.8387,5.147745125144335,38.59649122807017,Média,🟢 Abaixo viável
EDT0011,Porto_Seguro-Pataxos-apartamento-SUP-2Q,Carteira 2,BA,"Porto Seguro, BA","Porto Seguro, BA, Taperapuan",0,692,4044.68,25,3972.05,2025-10,0.4516,0.4986,14,31,395.57,216.73,15,2025-10-13,1.02,0.0,-72.62999999999965,berlinda,15,-0.0,7295.629999999999,5512.80902,-3.9629662013317857,19.103313840155945,Baixa,🟡 Acima com risco
RAN203,Florianopolis-Jurere_Tradicional-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1328,6983.94,13,6514.4,2025-10,0.6452,0.3595,20,31,438.15,370.0,8,2025-10-13,1.07,0.0,-469.53999999999996,berlinda,8,-1.0,9943.939999999999,8893.732,26.66858037578287,97.07602339181285,Crítico,🟡 Acima com risco
