listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,atingimento_meta,grupo_criticidade,falta_meta,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,prioridade,status_operacional
RNE0301,Porto_Belo-Geral-apartamento-SUP-3Q,Carteira 6,SC,"Porto Belo, SC","PORTO BELO, SC, PEREQUÊ",4,312,2138.53,20,2520.42,2025-09,0.5385,0.3052,14,30,199.57,155.0,3,0.85,berlinda,381.8899999999999,3.0,2603.53,2388.9325000000003,7.828450549247078,66.89814814814815,Média,🟠 Abaixo precisa esforço
RUC0003,Bombinhas-Mariscal-casa-JR-2Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Canto Grande",0,271,971.1,16,952.0,2025-09,0.4333,0.2035,13,30,95.54,104.0,2,1.02,berlinda,-19.100000000000023,-0.0,1179.1,1061.2264,-2.0865546218487405,22.22222222222222,Baixa,🟢 Acima com folga
JBV248,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1238,7390.9,31,7153.6,2025-09,0.7667,0.7461,23,30,417.57,367.0,2,1.03,berlinda,-237.29999999999927,-0.0,8124.9,7953.6578,-12.174164057257846,4.62962962962963,Baixa,🟢 Acima com folga
MHB0302,Florianopolis-Novo_Campeche-apartamento-SUP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Campeche",9,67,4132.43,52,4366.31,2025-09,0.9524,0.4918,20,30,270.1,,0,0.95,berlinda,233.8800000000001,0.0,,,,,Baixa,🔴 Abaixo inviável
NPH0904,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",1,241,2891.41,140,2762.08,2025-09,0.6897,0.6003,20,30,179.15,,0,1.05,berlinda,-129.32999999999993,0.0,,,,,Baixa,🟡 Acima sem ação
NWT0509,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",2,277,4760.66,34,4405.55,2025-09,0.6429,0.6132,18,30,307.37,280.0,2,1.08,berlinda,-355.1099999999997,-1.0,5320.66,5120.684,22.569440818966964,96.29629629629629,Crítica,🟢 Acima com folga
TCO0512,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,448,2038.69,76,1965.48,2025-09,0.7333,0.587,22,30,123.95,,0,1.04,berlinda,-73.21000000000004,0.0,,,,,Baixa,🟡 Acima sem ação
TXP0311,Goiania-Central-apartamento-SUP-2Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",5,711,3086.59,51,3338.25,2025-09,0.64,0.5224,16,30,254.06,215.0,3,0.92,berlinda,251.65999999999985,2.0,3731.59,3499.3900000000003,8.104081479817264,67.36111111111111,Média,🟢 Abaixo viável
VGZ0004,Imbituba-Praia_do_Rosa-casa-SUP-1Q,Carteira 6,SC,"Imbituba, SC","Imbituba, SC, Ibiraquera",3,559,1924.49,56,2237.45,2025-09,0.7407,0.3506,20,30,127.75,110.0,1,0.86,berlinda,312.9599999999998,3.0,2034.49,2005.967,5.128695613309791,42.36111111111111,Baixa,🟠 Abaixo precisa esforço
CZZ0302,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",0,167,1807.45,53,2228.74,2025-09,0.4,0.2369,12,30,188.08,146.0,3,0.81,berlinda,421.28999999999974,3.0,2245.45,1982.65,9.199269542432038,72.22222222222221,Média,🟠 Abaixo precisa esforço
EBI0303,Curitiba-Jardim_Botanico-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Prado Velho",1,238,3013.26,14,2993.23,2025-09,0.6552,0.6526,19,30,160.42,124.0,1,1.01,berlinda,-20.0300000000002,-0.0,3137.26,3094.5048,-0.8297792017319167,25.0,Baixa,🟡 Acima com risco
ESS0505,Goiania-Leste-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Alto da Glória",0,711,2783.15,79,2609.28,2025-09,0.7667,0.584,23,30,172.91,144.0,3,1.07,berlinda,-173.8699999999999,-1.0,3215.15,3114.3644,9.595474613686527,74.07407407407408,Média,🟢 Acima com folga
ILC3105,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",3,1855,3497.66,15,4134.37,2025-09,0.5556,0.5328,15,30,296.06,260.0,3,0.85,berlinda,636.71,3.0,4277.66,3931.028,13.347023448151312,87.5,Crítica,🟠 Abaixo precisa esforço
NFE0708,Curitiba-Centro-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,61,2210.67,249,2462.32,2025-09,0.5333,0.6092,16,30,166.5,,0,0.9,berlinda,251.6500000000001,0.0,,,,,Baixa,🔴 Abaixo inviável
NWT0423,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,276,4616.77,34,4405.55,2025-09,0.7333,0.6132,22,30,271.32,280.0,4,1.05,berlinda,-211.22000000000025,-0.0,5736.77,5438.066000000001,-13.424339753265782,3.7037037037037033,Baixa,🟢 Acima com folga
PSOA0512,Penha-Beto_Carrero-apartamento-SUP-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Praia de Armação do Itapocoroi",0,38,1687.25,20,1865.2,2025-09,0.5667,0.5162,17,30,124.24,115.0,3,0.9,berlinda,177.95000000000005,2.0,2032.25,1882.7615,5.485805811709201,44.44444444444444,Baixa,🟢 Abaixo viável
RFS205,Florianopolis-Canasvieiras_Meio-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,511,2064.81,11,2295.43,2025-09,0.6,0.3488,18,30,148.83,153.0,3,0.9,berlinda,230.6199999999999,2.0,2523.81,2340.21,7.685893274898381,66.43518518518519,Média,🟢 Abaixo viável
SOA0705,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",1,266,2115.66,24,2364.31,2025-09,0.6897,0.6295,20,30,137.42,,0,0.89,berlinda,248.6500000000001,0.0,,,,,Baixa,🔴 Abaixo inviável
VLP0109,Mata_de_Sao_Joao-Praia_do_Forte-apartamento-SUP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Praia do Forte",1,299,4697.08,21,5255.55,2025-09,0.7241,0.4912,21,30,282.33,250.0,2,0.89,berlinda,558.4700000000003,3.0,5197.08,5059.13,8.855241918860383,70.37037037037037,Média,🟠 Abaixo precisa esforço
VST012,Especial-VST-casa-TOP-1Q,Carteira 5,SC,"Anitápolis, SC","Anitápolis, SC, Rio dos pinheiros",6,819,2775.35,35,2529.48,2025-09,0.5417,0.1819,13,30,258.62,,0,1.1,berlinda,-245.8699999999999,0.0,,,,,Baixa,🟡 Acima sem ação
ADC104,Florianopolis-Cachoeira_Bom_Jesus-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",0,427,3395.2,20,4110.07,2025-09,0.5667,0.3447,17,30,298.88,249.5,2,0.83,berlinda,714.8699999999999,3.0,3894.2,3677.9833,14.465290128878582,89.81481481481481,Crítica,🟠 Abaixo precisa esforço
JZZ702,Itapema-Praia_Itapema-apartamento-SUP-2Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Morretes",11,537,1556.09,9,1858.91,2025-09,0.7895,0.2615,15,30,141.53,130.0,1,0.84,berlinda,302.82000000000016,3.0,1686.09,1658.725,7.0590830110118326,61.80555555555556,Média,🟠 Abaixo precisa esforço
NOH1302,Itapema-Meia_Praia-Sul-apartamento-TOP-3Q,Carteira 6,SC,"Itapema, SC","Itapema, SC, Castelo Branco",8,28,2906.81,20,3281.39,2025-09,0.8182,0.2467,18,30,224.28,,0,0.89,berlinda,374.5799999999999,0.0,,,,,Baixa,🔴 Abaixo inviável
PDC301,Ilheus-Sul-apartamento-JR-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, São Francisco",1,705,1550.44,22,1781.05,2025-09,0.5517,0.3029,16,30,120.69,114.25,4,0.87,berlinda,230.6099999999999,3.0,2007.44,1802.5669,4.931022430588695,41.2037037037037,Baixa,🟢 Abaixo viável
VIG0011,Florianopolis-Jurere_Tradicional-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,319,3167.71,26,3717.26,2025-09,0.7667,0.4424,23,30,178.13,184.0,1,0.85,berlinda,549.5500000000002,3.0,3351.71,3308.7828,9.06735965020831,71.29629629629629,Média,🟠 Abaixo precisa esforço
HIN0117,Brasilia-Asa_Norte-apartamento-JR-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,235,2498.15,154,2673.24,2025-09,0.6667,0.7119,20,30,170.25,180.0,4,0.93,berlinda,175.0899999999997,1.0,3218.15,2978.174,11.789513848363763,82.63888888888889,Crítica,🟢 Abaixo viável
MSSO0902,Goiania-Leste-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Jardim Goiás",1,706,3763.18,20,4261.86,2025-09,0.7586,0.6197,22,30,216.64,176.0,2,0.88,berlinda,498.67999999999984,3.0,4115.18,4030.2072,6.864583382216535,59.49074074074075,Média,🟠 Abaixo precisa esforço
NWC1510,Curitiba-Centro-apartamento-SUP-1Q,Carteira 4,PR,"Curitiba, PR","Curitiba, PR, Centro",0,19,2531.88,249,2462.32,2025-09,0.6,0.6092,18,30,209.78,131.0,2,1.03,berlinda,-69.55999999999995,-0.0,2793.88,2689.08,-3.7007212709964556,17.12962962962963,Baixa,🟡 Acima com risco
PRB0405,Florianopolis-Jurere_Tradicional-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,200,5378.24,15,5839.5,2025-09,0.7,0.489,21,30,371.38,243.0,2,0.92,berlinda,461.2600000000002,2.0,5864.24,5718.44,9.597241202157724,74.30555555555556,Média,🟠 Abaixo precisa esforço
SMA0107,Salvador-Pituba_Praia-apartamento-SUP-1Q,Carteira 5,BA,"Salvador, BA","Salvador, BA, Amaralina",6,4,1919.73,18,2154.44,2025-09,0.5417,0.6475,13,30,178.77,165.0,1,0.89,berlinda,234.71000000000004,2.0,2084.73,2009.1105,8.987753198046825,71.06481481481481,Média,🟠 Abaixo precisa esforço
TPS310,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,966,2911.44,17,3512.48,2025-09,0.9,0.4916,27,30,131.89,,0,0.83,berlinda,601.04,0.0,,,,,Baixa,🔴 Abaixo inviável
CRM0212,Florianopolis-Canto_da_Lagoa-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canto da Lagoa",0,237,4066.98,15,3765.07,2025-09,0.6667,0.4362,20,30,265.75,207.0,2,1.08,berlinda,-301.90999999999985,-1.0,4480.98,4342.9938,16.598727248098946,92.5925925925926,Crítica,🟢 Acima com folga
NWT0617,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",1,154,4277.78,34,4405.55,2025-09,0.7931,0.6132,23,30,240.35,250.0,2,0.97,berlinda,127.77000000000044,1.0,4777.78,4674.33,7.250513556763652,63.19444444444444,Média,🟢 Abaixo viável
SOV0002,Mata_de_Sao_Joao-Praia_Imbassai-casa-SUP-2Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Imbassaí",6,34,2580.84,10,2458.67,2025-09,0.6667,0.3158,16,30,211.25,,0,1.05,berlinda,-122.17000000000007,0.0,,,,,Baixa,🟡 Acima sem ação
TXP0608,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",6,696,2315.37,140,2762.08,2025-09,0.7083,0.6003,17,30,184.24,216.2,5,0.84,berlinda,446.71000000000004,3.0,3396.37,3081.0423,11.65531073200873,81.71296296296296,Crítica,🟢 Abaixo viável
VAR0302,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",4,187,2311.22,18,2399.79,2025-09,0.6923,0.3683,18,30,162.56,130.0,3,0.96,berlinda,88.57000000000016,1.0,2701.22,2581.2169999999996,4.7979614882969015,39.81481481481482,Baixa,🟢 Abaixo viável
YOU1203,Sao_Paulo-Pinheiros-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Jardim Paulistano",0,349,4141.26,272,4993.26,2025-09,0.7667,0.6927,23,30,254.48,200.0,1,0.83,berlinda,852.0,5.0,4341.26,4294.6,6.825200370098893,59.02777777777778,Média,🟠 Abaixo precisa esforço
BLS1251,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",2,711,2679.39,140,2762.08,2025-09,0.6786,0.6003,19,30,180.05,215.0,3,0.97,berlinda,82.69000000000005,1.0,3324.39,3117.087,6.436580403174424,55.78703703703704,Média,🟢 Abaixo viável
COM305,Florianopolis-Santinho-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1468,2242.99,12,2139.33,2025-09,0.7667,0.3225,23,30,132.52,124.5,4,1.05,berlinda,-103.65999999999985,-0.0,2740.99,2624.8066,-6.03257561946964,12.731481481481483,Baixa,🟢 Acima com folga
DAL312,Canela-Geral-apartamento-TOP-1Q,Carteira 4,RS,"Canela, RS","Canela, RS, São José",2,693,2900.35,12,3250.82,2025-09,0.6786,0.3438,19,30,208.26,153.0,2,0.89,berlinda,350.47000000000025,3.0,3206.35,3108.0016,5.498295814594475,45.13888888888889,Baixa,🟠 Abaixo precisa esforço
EDC402,Florianopolis-Centrao-apartamento-SUP-2Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,839,4025.25,40,3660.39,2025-09,0.6667,0.613,20,30,254.65,199.0,2,1.1,berlinda,-364.8600000000001,-1.0,4423.25,4290.5966,19.83590273167614,94.67592592592592,Crítica,🟢 Acima com folga
NWT0312,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",4,259,4662.51,34,4405.55,2025-09,0.6538,0.6132,17,30,300.16,280.0,3,1.06,berlinda,-256.96000000000004,-0.0,5502.51,5211.702,-16.33140016570008,2.083333333333333,Baixa,🟢 Acima com folga
NWT0503,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,304,4424.48,34,4405.55,2025-09,0.6667,0.6132,20,30,300.7,280.0,4,1.0,berlinda,-18.92999999999938,-0.0,5544.48,5171.183999999999,-1.2031187933401792,24.76851851851852,Baixa,🟢 Acima com folga
PGO210,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",0,747,1497.76,29,1625.33,2025-09,0.4,0.3768,12,30,165.75,,0,0.92,berlinda,127.56999999999994,0.0,,,,,Baixa,🔴 Abaixo inviável
RFA303,Porto_Alegre-Santana-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Santo Antônio",0,362,2195.97,60,2553.83,2025-09,0.7333,0.5954,22,30,130.82,130.0,1,0.86,berlinda,357.8600000000001,3.0,2325.97,2291.299,6.072160898206487,51.157407407407405,Média,🟠 Abaixo precisa esforço
VRN302,Florianopolis-Jurere_Tradicional-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,592,5443.05,15,5839.5,2025-09,0.8889,0.489,24,30,298.75,,0,0.93,berlinda,396.4499999999998,0.0,,,,,Baixa,🔴 Abaixo inviável
ASK0003,Florianopolis-Itacorubi-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Santa Mônica",0,48,1793.32,13,1673.99,2025-09,0.6667,0.7452,20,30,104.9,104.0,2,1.07,berlinda,-119.32999999999993,-1.0,2001.32,1931.9936,7.413616568796703,64.81481481481481,Média,🟢 Acima com folga
EJO0401,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",1,139,2086.68,67,2394.45,2025-09,0.6897,0.585,20,30,131.25,115.0,2,0.87,berlinda,307.77,3.0,2316.68,2245.3109999999997,4.927164902169601,40.97222222222222,Baixa,🟠 Abaixo precisa esforço
EEP1102,Guarapari-Centro-apartamento-SUP-1Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, São Judas Tadeu",0,52,2402.28,28,2188.35,2025-09,0.8333,0.5931,25,30,133.28,110.0,2,1.1,berlinda,-213.9300000000003,-1.0,2622.28,2585.606,10.753444375899665,78.93518518518519,Média,🟢 Acima com folga
LEC0107,Brasilia-Asa_Sul-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor Sudoeste",0,81,3870.0,122,3724.87,2025-09,1.0,0.7583,30,30,242.17,,0,1.04,berlinda,-145.1300000000001,0.0,,,,,Baixa,🟡 Acima sem ação
NWT0913,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,153,4467.96,34,4405.55,2025-09,0.7667,0.6132,23,30,262.7,250.0,2,1.01,berlinda,-62.409999999999854,-0.0,4967.96,4851.31,-3.5415555379010484,17.824074074074073,Baixa,🟢 Acima com folga
NWT0917,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,160,4407.93,34,4405.55,2025-09,0.7667,0.6132,23,30,252.26,250.0,2,1.0,berlinda,-2.380000000000109,-0.0,4907.93,4791.280000000001,-0.1350569168435331,26.15740740740741,Baixa,🟡 Acima com risco
RMI201,Florianopolis-Ingleses_Praia-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",0,1117,2071.74,21,2459.16,2025-09,0.6667,0.5783,20,30,165.8,145.4,5,0.84,berlinda,387.4200000000001,3.0,2798.74,2556.4309,7.635516192521025,66.20370370370371,Média,🟢 Abaixo viável
SPT0301,Blumenau-Central-apartamento-JR-1Q,Carteira 4,SC,"Blumenau, SC","Blumenau, SC, Itoupava Seca",0,473,1312.54,35,1509.6,2025-09,0.4667,0.4702,14,30,102.14,100.0,5,0.87,berlinda,197.05999999999995,2.0,1812.54,1545.8899999999999,6.526894541600423,56.481481481481474,Média,🟢 Abaixo viável
VTL0302,Ilheus-Sul-apartamento-SUP-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",0,269,1928.8,18,2399.79,2025-09,0.4667,0.3683,14,30,188.79,138.0,5,0.8,berlinda,470.99,4.0,2618.8,2250.823,6.7710737189504115,58.10185185185185,Média,🟠 Abaixo precisa esforço
BLSA1656,Goiania-Central-apartamento-TOP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",3,570,2923.22,48,2731.56,2025-09,0.7778,0.5615,21,30,182.48,208.0,2,1.07,berlinda,-191.65999999999985,-0.0,3339.22,3246.7848,-14.594327051208822,3.009259259259259,Baixa,🟢 Acima com folga
DIO1602,Sao_Paulo-Pompeia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Pompeia",3,84,2859.86,64,3067.19,2025-09,0.7407,0.5586,20,30,180.45,174.0,3,0.93,berlinda,207.32999999999993,2.0,3381.86,3246.5054,5.880858375255525,49.30555555555556,Baixa,🟢 Abaixo viável
SPA309,Florianopolis-UFSC-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Trindade",0,706,2546.62,41,2601.66,2025-09,0.8333,0.5824,25,30,166.32,173.0,5,0.98,berlinda,55.039999999999964,1.0,3411.62,3267.4245,3.65994019203124,33.33333333333333,Baixa,🟢 Abaixo viável
SPJ0401,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,323,3522.04,15,3792.7,2025-09,0.8667,0.4818,26,30,167.26,130.0,1,0.93,berlinda,270.65999999999985,3.0,3652.04,3634.711,3.0924143749835196,31.48148148148148,Baixa,🟠 Abaixo precisa esforço
JPR212,Florianopolis-Jurere_Tradicional-apartamento-MASTER-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,1217,4676.94,16,5717.84,2025-09,0.6,0.4958,18,30,319.61,,0,0.82,berlinda,1040.9000000000005,0.0,,,,,Baixa,🔴 Abaixo inviável
MPL0215,Brasilia-Asa_Norte-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",1,208,3057.47,100,3470.11,2025-09,0.7241,0.7093,21,30,199.29,222.75,4,0.88,berlinda,412.6400000000003,2.0,3948.47,3702.6431,13.24389716752496,87.26851851851852,Crítica,🟢 Abaixo viável
NLUH0008,São_Miguel_dos_Milagres-Geral-casa-TOP-3Q,Carteira 2,AL,"Passo de Camaragibe, AL","Passo de Camaragibe, AL, Praia do Marceneiro",7,327,8236.77,19,8905.24,2025-09,0.6957,0.5608,16,30,692.06,,0,0.92,berlinda,668.4699999999993,0.0,,,,,Baixa,🔴 Abaixo inviável
RPC301,Florianopolis-Canasvieiras_Longe-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,1236,2406.67,14,2947.76,2025-09,0.6333,0.4198,19,30,155.42,144.0,1,0.82,berlinda,541.0900000000001,4.0,2550.67,2497.8652,6.608149917225284,57.17592592592593,Média,🟠 Abaixo precisa esforço
SPJ0403,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",1,455,3073.24,15,3792.7,2025-09,0.8276,0.4818,24,30,177.52,,0,0.81,berlinda,719.46,0.0,,,,,Baixa,🔴 Abaixo inviável
ACO1103,Balneario_Camboriu-Centro-apartamento-TOP-2Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",3,46,4121.81,26,3897.07,2025-09,0.963,0.5212,26,30,197.27,,0,1.06,berlinda,-224.74000000000024,0.0,,,,,Baixa,🟡 Acima sem ação
BLB1306,Salvador-Barra-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",1,367,2658.39,201,2862.8,2025-09,0.7241,0.5422,21,30,181.48,160.0,1,0.93,berlinda,204.4100000000003,2.0,2818.39,2774.246,5.7121699035908975,47.91666666666667,Baixa,🟠 Abaixo precisa esforço
JBV141,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",2,1488,7559.86,31,7153.6,2025-09,0.9643,0.7461,27,30,351.3,,0,1.06,berlinda,-406.2599999999993,0.0,,,,,Baixa,🟡 Acima sem ação
RAL0303,Florianopolis-Ingleses_Centro-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,329,1899.04,8,2082.39,2025-09,0.6,0.3518,18,30,138.61,140.0,3,0.91,berlinda,183.3499999999999,2.0,2319.04,2151.04,6.163350765226491,52.54629629629629,Média,🟢 Abaixo viável
RCP202,Florianopolis-Canasvieiras_Meio-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,698,2033.8,11,2295.43,2025-09,0.5,0.3488,15,30,149.6,195.4,5,0.89,berlinda,261.6299999999999,2.0,3010.8,2522.3,11.13571357000649,80.32407407407408,Crítica,🟢 Abaixo viável
VLR802,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,1160,2121.42,67,2394.45,2025-09,0.6,0.585,18,30,142.5,,0,0.89,berlinda,273.02999999999975,0.0,,,,,Baixa,🔴 Abaixo inviável
BOU0101,Florianopolis-Canasvieiras_Meio-apartamento-SIM-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,383,1153.42,22,1211.78,2025-09,0.5333,0.3788,16,30,99.81,117.4,5,0.95,berlinda,58.3599999999999,1.0,1740.42,1466.4671,5.654049414910288,46.75925925925926,Baixa,🟢 Abaixo viável
ELF0403,Bombinhas-Bombas-apartamento-SUP-1Q,Especial,SC,"Bombinhas, SC","Bombinhas, SC, José Amândio",1,124,1387.24,20,1429.7,2025-09,0.2759,0.2367,8,30,216.75,201.0,5,0.97,berlinda,42.460000000000036,1.0,2392.24,1664.5194999999999,5.969406169126394,50.69444444444444,Média,🟢 Abaixo viável
ETL2702,Balneario_Camboriu-Norte-apartamento-MASTER-4Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Pioneiros",8,273,8984.8,17,8622.99,2025-09,0.8636,0.3969,19,30,662.68,400.0,1,1.04,berlinda,-361.8099999999995,-0.0,9384.8,9330.24,-16.783505489395186,1.1574074074074074,Baixa,🟡 Acima com risco
MHF0508,Itapema-Canto_Praia-apartamento-TOP-2Q,Carteira 5,SC,"Itapema, SC","Itapema, SC, Centro",4,327,2489.69,12,2364.02,2025-09,0.5769,0.2853,15,30,201.8,196.0,2,1.05,berlinda,-125.67000000000007,-0.0,2881.69,2715.8348,-10.419251952183153,6.481481481481481,Baixa,🟢 Acima com folga
SPJ0201,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,455,3852.34,15,3792.7,2025-09,0.8,0.4818,24,30,180.63,130.0,1,1.02,berlinda,-59.64000000000033,-0.0,3982.34,3956.34,-2.044242887652607,22.685185185185187,Baixa,🟡 Acima com risco
THK0502,Sao_Paulo-Republica-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, República",0,21,2861.86,444,3011.48,2025-09,0.8333,0.6716,25,30,157.96,130.0,2,0.95,berlinda,149.6199999999999,2.0,3121.86,3078.518,3.2294087956752136,31.944444444444443,Baixa,🟢 Abaixo viável
TRS0005,Penha-Beto_Carrero-casa-JR-1Q,Carteira 3,SC,"Penha, SC","Penha, SC, Armação",0,103,1215.24,19,1197.1,2025-09,0.5,0.4202,15,30,107.87,104.4,5,1.02,berlinda,-18.1400000000001,-0.0,1737.24,1476.24,-1.5820031743379925,24.305555555555554,Baixa,🟢 Acima com folga
COL102,Bombinhas-Bombas-apartamento-SUP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",5,1033,2315.61,12,2292.11,2025-09,0.84,0.2919,21,30,146.67,,0,1.01,berlinda,-23.5,0.0,,,,,Baixa,🟡 Acima sem ação
CZZ0304,Urubici-Geral-apartamento-SUP-1Q,Especial,SC,"Urubici, SC","Urubici, SC, Centro",0,152,2364.88,53,2228.74,2025-09,0.5,0.2369,15,30,196.19,181.5,2,1.06,berlinda,-136.14000000000033,-0.0,2727.88,2546.38,-11.086717158573931,5.787037037037037,Baixa,🟢 Acima com folga
