listing,categoria,carteira,estado,cidade,Bairro,dias_bloqueados,dias_ativo,faturamento_mes,n_concorrentes,meta,mes_ano,to_listings,to_concorrentes,dias_ocupados,total_dias,media_preco_ocupado,media_preco_disponivel,ocupacao_ainda_disponivel,atingimento_meta,grupo_criticidade,falta_meta,dias_necessarios,potencial_max,potencial_realista,score_bruto,score_normalizado,prioridade,status_operacional
IAA1002,Recife-Boa_Viagem-apartamento-TOP-1Q,Carteira 2,PE,"Recife, PE","Recife, PE, Boa Viagem",0,537,4152.05,52,4952.87,2025-09,0.8667,0.7607,26,30,241.2,230.13,16,0.84,berlinda,800.8199999999997,4.0,7834.13,7343.308736000001,9.302318988788315,59.60854092526691,Média,🟢 Abaixo viável
IER0305,Salvador-Ondina_Rio_Vermelho-apartamento-JR-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Ondina",0,7,2422.12,58,2360.13,2025-09,0.6667,0.6885,20,30,138.83,136.0,19,1.03,berlinda,-61.98999999999978,-0.0,5006.12,4144.8728,-3.5721083160673226,21.530249110320284,Baixa,🟢 Acima com folga
NWT1113,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,227,4340.51,33,4282.3,2025-09,0.6333,0.6542,19,30,334.65,324.0,4,1.01,berlinda,-58.210000000000036,-0.0,5636.51,5161.2668,-4.40418466711814,20.640569395017792,Baixa,🟢 Acima com folga
RLU0302,Gramado-Carniel-apartamento-TOP-3Q,Carteira 4,RS,"Gramado, RS","Gramado, RS, Jardim Bela Vista",5,46,6295.41,15,6308.7,2025-09,0.84,0.393,21,30,454.4,428.13,16,1.0,berlinda,13.289999999999964,1.0,13145.49,12049.4772,0.9019049407960412,29.8932384341637,Baixa,🟢 Acima com folga
TPS209,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,936,2221.28,20,2397.6,2025-09,0.5667,0.5347,17,30,162.13,163.33,6,0.93,berlinda,176.3199999999997,2.0,3201.26,2776.6346660000004,6.005660994327651,41.281138790035584,Baixa,🟢 Abaixo viável
VRA404,Florianopolis-Centrao-apartamento-SUP-3Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,399,4544.97,22,5385.11,2025-09,0.7,0.6007,21,30,415.12,325.5,14,0.84,berlinda,840.1399999999994,3.0,9101.970000000001,7734.87,16.92726610969877,85.40925266903915,Crítica,🟢 Abaixo viável
BLS1354,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Marista",4,143,2835.55,143,2973.3,2025-09,0.7692,0.6535,20,30,191.6,224.48,21,0.95,berlinda,137.75,1.0,7549.63,6461.620336,10.399932734671912,65.83629893238434,Média,🟢 Abaixo viável
JBA202,Florianopolis-Jurere_Tradicional-apartamento-JR-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1910,2200.89,14,2200.44,2025-09,0.6333,0.3981,19,30,161.0,178.11,18,1.0,berlinda,-0.4499999999998181,-0.0,5406.870000000001,4231.237134,-0.03642430604786662,28.11387900355872,Baixa,🟢 Acima com folga
LHG1603,Goiania-Central-2-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Oeste",0,311,2735.5,38,3313.92,2025-09,0.8,0.5596,24,30,241.9,159.31,16,0.83,berlinda,578.4200000000001,4.0,5284.46,4774.668,6.95159284171012,46.619217081850536,Baixa,🟢 Abaixo viável
NWT1316,Especial-NWT-apartamento-MASTER-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",0,307,6390.52,24,6319.25,2025-09,0.8,0.7645,24,30,435.68,416.67,9,1.01,berlinda,-71.27000000000044,-0.0,10140.550000000001,9390.544000000002,-4.699303066028435,19.750889679715304,Baixa,🟢 Acima com folga
RAH1019,Florianopolis-Centrao-apartamento-JR-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Centro",0,186,2476.97,67,2541.64,2025-09,0.8667,0.621,26,30,144.21,154.33,12,0.97,berlinda,64.67000000000007,1.0,4328.93,4082.063732,3.926803599250883,33.985765124555165,Baixa,🟢 Abaixo viável
SOT0303,Florianopolis-Jurere_Tradicional-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,202,3077.48,17,3641.82,2025-09,0.7667,0.4566,23,30,229.33,222.91,11,0.85,berlinda,564.3400000000001,3.0,5529.49,4957.436067000001,11.514117428465257,70.99644128113879,Média,🟢 Abaixo viável
TXP0609,Goiania-Central-apartamento-SUP-1Q,Carteira 1,GO,"Goiânia, GO","Goiânia, GO, Setor Bueno",2,700,2935.72,143,2973.3,2025-09,0.8214,0.6535,23,30,152.4,196.85,26,0.99,berlinda,37.58000000000038,1.0,8053.82,7139.7273399999995,2.4880176907813123,31.316725978647685,Baixa,🟢 Abaixo viável
UPS1002,Porto_Belo-Geral-apartamento-SUP-3Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Perequê",0,38,1929.69,22,2379.6,2025-09,0.4,0.3505,12,30,210.0,176.57,23,0.81,berlinda,449.90999999999985,3.0,5990.799999999999,3554.134,11.128005925365603,69.57295373665481,Média,🟢 Abaixo viável
VTD0302,Florianopolis-UFSC-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Trindade",2,76,2520.01,39,2601.66,2025-09,0.5357,0.6281,15,30,192.29,350.0,14,0.97,berlinda,81.64999999999964,1.0,7420.01,5144.9400000000005,10.984333079649097,69.03914590747331,Média,🟢 Abaixo viável
EATNR0205,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Bela Vista",0,111,3587.85,214,4116.85,2025-09,0.5333,0.7015,16,30,258.5,251.88,26,0.87,berlinda,529.0000000000005,3.0,10136.73,7080.367704,10.788549497795653,67.79359430604983,Média,🟢 Abaixo viável
NWT0615,Especial-NWT-apartamento-TOP-1Q,Carteira 5,AL,"Maceió, AL","Maceió, AL, Pajuçara",5,150,4278.02,33,4282.3,2025-09,0.92,0.6542,23,30,267.5,254.0,7,1.0,berlinda,4.279999999999745,1.0,6056.02,5913.780000000001,0.2538635779837786,29.00355871886121,Baixa,🟢 Acima com folga
PGO402,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",5,747,1707.66,31,1625.33,2025-09,0.48,0.4432,12,30,173.0,140.5,26,1.05,berlinda,-82.33000000000015,-0.0,5360.66,3461.1000000000004,-7.116933176647218,17.259786476868328,Baixa,🟢 Acima com folga
RIE0315,Florianopolis-Ingleses_Norte-apartamento-JR-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",6,412,2344.6,46,2398.09,2025-09,0.625,0.4263,15,30,268.69,198.6,10,0.98,berlinda,53.49000000000024,1.0,4330.6,3585.85,4.42982290072518,35.40925266903915,Baixa,🟢 Abaixo viável
VDG114,Florianopolis-Ingleses_Norte-apartamento-JR-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",0,1119,1102.63,27,1304.16,2025-09,0.3667,0.4449,11,30,172.57,177.82,22,0.85,berlinda,201.52999999999997,2.0,5014.67,2537.1750680000005,13.739136532327318,79.53736654804271,Média,🟢 Abaixo viável
VDR0202,Florianopolis-Cachoeira_Bom_Jesus-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Cachoeira do Bom Jesus",10,355,4984.6,7,5143.63,2025-09,0.65,0.7317,13,30,544.5,488.4,5,0.97,berlinda,159.02999999999975,1.0,7426.6,6571.900000000001,15.100279763513294,82.02846975088967,Crítica,🟢 Abaixo viável
HMA0305,Sao_Paulo-Mariana-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Centro",1,375,2916.52,166,3253.8,2025-09,0.7586,0.6517,22,30,186.42,178.94,17,0.9,berlinda,337.2800000000002,2.0,5958.5,5224.166028,9.274215256008365,59.430604982206404,Média,🟢 Abaixo viável
JRE417,Porto_Alegre-Cidade_Baixa-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",0,717,2950.97,33,2754.3,2025-09,0.7333,0.6292,22,30,178.14,180.48,23,1.07,berlinda,-196.66999999999962,-1.0,7102.01,5994.927631999999,12.887122535671473,76.33451957295374,Média,🟢 Acima com folga
PMC0400,Camboriu-Tabuleiro-casa-SUP-3Q,Carteira 6,SC,"Camboriú, SC","Balneário Camboriú, SC, Nova Esperança",6,52,4317.38,10,4383.8,2025-09,0.875,0.5701,21,30,292.5,164.5,2,0.98,berlinda,66.42000000000007,1.0,4646.38,4605.255,2.492378758155028,31.85053380782918,Baixa,🟢 Abaixo viável
RFMB0011,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-JR-2Q,Carteira 2,BA,"Porto Seguro, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",0,264,2157.6,11,2345.37,2025-09,0.6667,0.4193,20,30,205.0,170.12,16,0.92,berlinda,187.76999999999998,2.0,4879.52,3972.304064,6.809891914708554,45.90747330960854,Baixa,🟢 Abaixo viável
TPS0206,Florianopolis-Canasvieiras_Meio-apartamento-TOP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Canasvieiras",0,262,1953.83,20,2397.6,2025-09,0.5333,0.5347,16,30,,274.0,29,0.81,berlinda,443.77,2.0,9899.83,6191.4318,25.35722806139473,94.12811387900356,Crítica,🟢 Abaixo viável
CNA001,Especial-CNA-casa-MASTER-1Q,Especial,SP,"Campos do Jordão, SP","Campos do Jordão, SP, Jardim Europa",5,955,9994.92,25,9346.12,2025-09,0.68,0.5516,17,30,495.0,674.0,27,1.07,berlinda,-648.7999999999993,-0.0,28192.92,22369.56,-46.788528287674396,0.3558718861209964,Baixa,🟢 Acima com folga
EPP0602,Guarapari-Praia_do_Morro-apartamento-JR-3Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",0,138,2137.31,34,2043.5,2025-09,0.6,0.4717,18,30,198.58,187.1,10,1.05,berlinda,-93.80999999999995,-0.0,4008.31,3259.91,-8.589112307315876,13.87900355871886,Baixa,🟢 Acima com folga
SOA0908,Salvador-Boca_do_Rio-apartamento-TOP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,111,3003.63,12,3677.87,2025-09,0.8667,0.6822,26,30,,195.72,29,0.82,berlinda,674.2399999999998,4.0,8679.51,7922.915196,8.970018842427816,57.47330960854092,Média,🟢 Abaixo viável
VJGM0102,Ilheus-Sul-apartamento-JR-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",0,300,2136.14,23,1946.5,2025-09,0.8,0.342,24,30,,133.03,29,1.1,berlinda,-189.63999999999987,-1.0,5994.01,5222.436,12.960600667865391,76.69039145907473,Média,🟢 Acima com folga
PDC001,Ilheus-Sul-apartamento-JR-2Q,Carteira 2,BA,"Ilhéus, BA","Ilhéus, BA, Nossa Senhora da Vitória",0,406,1831.34,23,1946.5,2025-09,0.7,0.342,21,30,175.86,119.82,17,0.94,berlinda,115.16000000000008,1.0,3868.2799999999997,3257.1979999999994,7.088862676599027,47.86476868327402,Baixa,🟢 Abaixo viável
AGS0642,Bombinhas-Centro-casa-SUP-4Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Centro",9,479,2749.24,22,3222.33,2025-09,0.5238,0.3292,11,30,427.46,356.44,9,0.85,berlinda,473.09000000000015,2.0,5957.2,4429.569448,26.165569572328106,94.66192170818505,Crítica,🟢 Abaixo viável
JBV208,Especial-JBV-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1008,7669.04,32,7018.73,2025-09,0.7333,0.7825,22,30,460.24,498.85,13,1.09,berlinda,-650.3100000000004,-1.0,14154.09,12424.527165,46.22020557850213,98.75444839857651,Crítica,🟢 Acima com folga
JRR309,Florianopolis-Jurere_Tradicional-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,81,7255.11,11,7554.38,2025-09,0.6,0.4014,18,30,502.08,422.43,14,0.96,berlinda,299.27000000000044,1.0,13169.130000000001,10803.522,16.73474541921378,85.05338078291815,Crítica,🟢 Abaixo viável
ODE1710,Sao_Paulo-Pompeia-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Perdizes",4,75,3260.66,61,3124.6,2025-09,0.9231,0.5842,24,30,,193.28,25,1.04,berlinda,-136.05999999999995,-0.0,8092.66,7721.0792,-8.41633386673494,14.412811387900357,Baixa,🟢 Acima com folga
PLN0415,Brasilia-Lago_Norte-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Guará, DF, Centro",0,700,3076.01,10,3040.45,2025-09,0.8333,0.5425,25,30,161.56,160.18,22,1.01,berlinda,-35.5600000000004,-0.0,6599.97,6012.525868000001,-1.8734071601243447,25.088967971530252,Baixa,🟢 Acima com folga
SOA0107,Salvador-Boca_do_Rio-apartamento-SUP-1Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Boca do Rio",0,257,2005.86,23,2242.37,2025-09,0.6667,0.6421,20,30,131.0,165.52,21,0.89,berlinda,236.51,2.0,5481.78,4323.255864,8.728964265486962,55.871886120996436,Média,🟢 Abaixo viável
BDR521,Florianopolis-Lagoa-apartamento-SUP-1Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Lagoa da Conceição",0,1224,2373.76,23,2646.9,2025-09,0.7667,0.7257,23,30,158.78,197.77,13,0.9,berlinda,273.1399999999999,2.0,4944.77,4344.953367,10.204181835354563,64.41281138790036,Média,🟢 Abaixo viável
CVAF0220,Mata_de_Sao_Joao-Praia_do_Forte-apartamento-SUP-1Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Praia do Forte",1,171,3144.22,31,3330.3,2025-09,0.6207,0.4517,18,30,284.17,250.23,13,0.94,berlinda,186.08000000000038,1.0,6397.209999999999,5163.350893,13.981562742095335,79.8932384341637,Média,🟢 Abaixo viável
EHS0117,Brasilia-Asa_Norte-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, SHCNW",0,216,3796.9,98,3478.4,2025-09,0.9667,0.7543,29,30,175.0,176.78,18,1.09,berlinda,-318.5,-1.0,6978.9400000000005,6872.978068,16.186876149954003,83.98576512455516,Crítica,🟢 Acima com folga
ESA0902,Balneario_Camboriu-Norte-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",10,361,4821.51,27,5119.9,2025-09,0.9,0.6115,18,30,344.0,280.33,3,0.94,berlinda,298.3899999999994,2.0,5662.5,5578.401,8.16887719486707,52.313167259786475,Média,🟢 Abaixo viável
ILC3113,Especial-ILC-hotel-JR-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1558,5423.38,17,5034.14,2025-09,0.7667,0.5746,23,30,389.08,345.36,14,1.08,berlinda,-389.2399999999998,-1.0,10258.42,9130.405168000001,26.70325545177526,94.83985765124555,Crítica,🟢 Acima com folga
EME0218,Brasilia-Asa_Norte-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor Noroeste",0,369,3098.32,98,3478.4,2025-09,0.7,0.7543,21,30,205.75,218.33,15,0.89,berlinda,380.0799999999999,2.0,6373.27,5390.785,11.928309912603495,72.77580071174377,Média,🟢 Abaixo viável
ILC3505,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1477,7552.91,27,7048.76,2025-09,0.8333,0.8433,25,30,554.75,564.33,9,1.07,berlinda,-504.14999999999964,-0.0,12631.880000000001,11785.215701000001,-40.36269776528068,0.8896797153024912,Baixa,🟢 Acima com folga
PGO0205,Pocos_de_Caldas-Geral-apartamento-SUP-1Q,Carteira 4,MG,"Poços de Caldas, MG","Poços de Caldas, MG, São Benedito",0,266,1405.5,31,1625.33,2025-09,0.3667,0.4432,11,30,148.9,177.6,10,0.86,berlinda,219.82999999999993,2.0,3181.5,2056.7592,12.010424959854303,74.02135231316726,Média,🟢 Abaixo viável
RAS175,Campos_do_Jordao-Capivari_Centro-casa-SUP-3Q,Carteira 4,SP,"Campos do Jordão, SP","Campos do Jordão, SP, J Andira",7,774,4266.82,10,4301.76,2025-09,0.5217,0.2803,12,30,418.0,385.08,12,0.99,berlinda,34.94000000000051,1.0,8887.779999999999,6677.574832,3.127718701182817,32.562277580071175,Baixa,🟢 Abaixo viável
RBM207,Cabo_Frio-Centro-apartamento-JR-3Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Vila Nova",12,798,1848.4,77,2090.05,2025-09,0.2778,0.4437,5,30,400.0,400.0,17,0.88,berlinda,241.6500000000001,1.0,8648.4,3737.44,46.24769742350663,98.93238434163702,Crítica,🟢 Abaixo viável
EGC001,Urubici-Geral-casa-SUP-1Q,Carteira 3,SC,"Urubici, SC","Urubici, SC, Centro",4,711,2177.25,50,2097.86,2025-09,0.6154,0.2525,16,30,194.67,193.3,23,1.04,berlinda,-79.38999999999987,-0.0,6623.150000000001,4913.2568599999995,-7.315114926639516,16.90391459074733,Baixa,🟢 Acima com folga
IBY1613,Sao_Paulo-Moema-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Indianópolis",2,208,4202.83,96,4376.01,2025-09,0.7857,0.7427,22,30,252.42,249.47,19,0.96,berlinda,173.1800000000003,1.0,8942.76,7926.993000999999,9.872741287154296,62.811387900355875,Média,🟢 Abaixo viável
NXO0603,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Consolação",4,383,3903.81,214,4116.85,2025-09,0.6923,0.7015,18,30,,254.96,26,0.95,berlinda,213.04000000000042,1.0,10532.77,8493.039008,13.193747258219297,78.11387900355872,Média,🟢 Abaixo viável
PKS0205,Guara-Geral-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Asa Norte",0,192,3356.47,29,3823.9,2025-09,0.8333,0.7503,25,30,166.5,163.0,20,0.88,berlinda,467.4300000000003,3.0,6616.469999999999,6073.028,6.64165642406967,44.661921708185055,Baixa,🟢 Abaixo viável
CSD0403,Bombinhas-Bombas-apartamento-SUP-3Q,Carteira 6,SC,"Bombinhas, SC","Bombinhas, SC, Bombas",7,409,2271.73,13,2102.22,2025-09,0.6522,0.3509,15,30,163.57,130.0,1,1.08,berlinda,-169.51000000000022,-1.0,2401.73,2356.516,10.482394801685851,66.37010676156584,Média,🟢 Acima com folga
DAC0202,Florianopolis-Estreito-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Estreito",5,40,1691.45,21,2019.17,2025-09,0.68,0.5448,17,30,,146.97,29,0.84,berlinda,327.72,3.0,5953.58,4589.6984,7.951288301628886,51.60142348754449,Média,🟢 Abaixo viável
EFE0803,Guarapari-Praia_do_Morro-apartamento-SUP-3Q,Carteira 4,ES,"Guarapari, ES","Guarapari, ES, Praia do Morro",10,570,2455.72,56,3019.26,2025-09,0.8,0.4773,16,30,282.4,300.75,4,0.81,berlinda,563.5400000000004,2.0,3658.72,3418.12,28.067250750183838,95.19572953736655,Crítica,🟢 Abaixo viável
PTJ203,Florianopolis-Jurere_Tradicional-apartamento-TOP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",3,550,5529.99,14,5717.84,2025-09,0.8148,0.5097,22,30,408.33,312.8,20,0.97,berlinda,187.85000000000036,1.0,11785.99,10627.378799999999,10.276517006422024,64.76868327402136,Média,🟢 Abaixo viável
RHL0305,Florianopolis-Ingleses_Centro-apartamento-TOP-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",7,207,3087.06,36,3620.0,2025-09,0.6957,0.4862,16,30,393.14,254.58,12,0.85,berlinda,532.94,3.0,6142.02,5212.395672000001,12.493173591160224,75.62277580071174,Média,🟢 Abaixo viável
SOV0005,Mata_de_Sao_Joao-Praia_Imbassai-apartamento-TOP-1Q,Carteira 2,BA,"Mata de São João, BA","Mata de São João, BA, Imbassaí",6,193,3251.92,8,3688.62,2025-09,0.8333,0.5764,20,30,216.95,216.78,9,0.88,berlinda,436.6999999999998,3.0,5202.9400000000005,4877.704966,8.55494520986168,54.44839857651246,Média,🟢 Abaixo viável
BSD1501,Balneario_Camboriu-Norte-apartamento-MASTER-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Pioneiros",10,138,6271.92,45,7558.2,2025-09,0.85,0.5732,17,30,400.0,,0,0.83,berlinda,1286.2799999999997,0.0,,,,,Baixa,🔴 Abaixo inviável
CCC0302,Florianopolis-Ingleses_Praia-apartamento-SUP-2Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses Norte",0,4,2269.2,29,2344.56,2025-09,0.6333,0.3723,19,30,203.67,213.88,26,0.97,berlinda,75.36000000000013,1.0,7830.08,5790.905304,6.874636093766007,46.08540925266904,Baixa,🟢 Abaixo viável
HSC0518,Cabo_Frio-Centro-apartamento-SUP-1Q,Carteira 4,RJ,"Cabo Frio, RJ","Cabo Frio, RJ, Passagem",4,119,2920.54,52,2705.39,2025-09,0.9231,0.638,24,30,237.75,199.52,21,1.08,berlinda,-215.1500000000001,-1.0,7110.46,6788.255152000001,15.867112689852487,83.45195729537367,Crítica,🟢 Acima com folga
ILC4202,Especial-ILC-hotel-TOP-1Q,Especial,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê Internacional",0,1286,7492.98,27,7048.76,2025-09,0.9,0.8433,27,30,481.22,562.86,7,1.06,berlinda,-444.21999999999935,-0.0,11433.0,11038.998,-35.472007729018955,1.2455516014234875,Baixa,🟢 Acima com folga
MCB1001,Balneario_Picarras-Geral-apartamento-SUP-2Q,Carteira 6,SC,"Balneário Piçarras, SC","Balneário Piçarras, SC, Itacolomi",0,68,1105.06,49,1047.22,2025-09,0.4,0.2325,12,30,238.83,152.16,19,1.06,berlinda,-57.83999999999992,-0.0,3996.1,2261.476,-8.404093122744014,14.590747330960854,Baixa,🟢 Acima com folga
PHA0023,Ubatuba-Tenorio-apartamento-TOP-1Q,Carteira 4,SP,"Ubatuba, SP","Ubatuba, SP, Tenório - Praia Vermelha",0,217,3055.36,442,2961.58,2025-09,0.8,0.4802,24,30,246.31,263.0,14,1.03,berlinda,-93.7800000000002,-0.0,6737.360000000001,6000.960000000001,-8.328034360037567,14.94661921708185,Baixa,🟢 Acima com folga
TCO1003,Porto_Alegre-Centro_Historico-apartamento-SUP-1Q,Carteira 4,RS,"Porto Alegre, RS","Porto Alegre, RS, Centro Histórico",3,25,1956.33,75,2131.42,2025-09,0.7037,0.6172,19,30,138.44,129.38,13,0.92,berlinda,175.09000000000015,2.0,3638.27,3139.911178,5.314096752399813,38.612099644128115,Baixa,🟢 Abaixo viável
TPZ0426,Santa_Cruz_Cabralia-Coroa_Vermelha-apartamento-SUP-2Q,Carteira 2,BA,"Santa Cruz Cabrália, BA","Santa Cruz Cabrália, BA, Coroa Vermelha",0,626,2565.24,28,2699.67,2025-09,0.5667,0.6556,17,30,332.0,216.84,19,0.95,berlinda,134.4300000000003,1.0,6685.2,4900.021331999999,10.797542366289235,67.97153024911033,Média,🟢 Abaixo viável
BCA0601,Salvador-Ondina_Rio_Vermelho-apartamento-SUP-2Q,Carteira 2,BA,"Salvador, BA","Salvador, BA, Barra",0,437,3732.49,40,3610.76,2025-09,0.8667,0.655,26,30,271.47,238.73,15,1.03,berlinda,-121.72999999999956,-0.0,7313.44,6836.099365,-8.048334118024984,15.658362989323843,Baixa,🟢 Acima com folga
EVE0104,Florianopolis-Ingleses_Praia-apartamento-JR-3Q,Carteira 1,SC,"Florianópolis, SC","Florianópolis, SC, Ingleses do Rio Vermelho",1,143,1986.1,31,2344.56,2025-09,0.5172,0.3837,15,30,224.7,213.14,7,0.85,berlinda,358.46000000000004,2.0,3478.08,2757.752056,16.293497372641347,84.16370106761566,Crítica,🟢 Abaixo viável
MRE801,Porto_Belo-Geral-apartamento-TOP-2Q,Carteira 6,SC,"Porto Belo, SC","Porto Belo, SC, Perequê",1,198,2379.77,22,2379.6,2025-09,0.6207,0.3505,18,30,178.94,183.77,13,1.0,berlinda,-0.17000000000007276,-0.0,4768.780000000001,3862.6285070000004,-0.013128635064722383,28.291814946619215,Baixa,🟢 Acima com folga
PMO0404,Florianopolis-Estreito-apartamento-SUP-1Q,Carteira 4,SC,"Florianópolis, SC","Florianópolis, SC, Coqueiros",19,332,1932.96,21,2019.17,2025-09,0.7273,0.5448,8,30,,280.0,17,0.96,berlinda,86.21000000000004,1.0,6692.96,5394.907999999999,11.954813116280457,73.13167259786478,Média,🟢 Abaixo viável
POR0017,Brasilia-Asa_Sul-apartamento-SUP-1Q,Carteira 1,DF,"Brasília, DF","Brasília, DF, Setor Sudoeste",0,83,3218.86,121,3873.05,2025-09,0.7333,0.7973,22,30,217.59,217.54,13,0.83,berlinda,654.19,4.0,6046.88,5292.6470659999995,9.186073804882458,59.07473309608541,Média,🟢 Abaixo viável
BVA0601,Sao_Paulo-Republica-apartamento-SUP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Bela Vista",0,349,2973.88,443,3102.72,2025-09,0.9,0.7135,27,30,160.6,138.53,19,0.96,berlinda,128.8399999999997,1.0,5605.950000000001,5342.743,5.752438247731011,40.0355871886121,Baixa,🟢 Abaixo viável
DON0504,Balneario_Camboriu-Norte-apartamento-SUP-3Q,Carteira 6,SC,"Balneário Camboriú, SC","Balneário Camboriú, SC, Centro",0,47,4858.41,27,5119.9,2025-09,0.8667,0.6115,26,30,276.22,239.08,12,0.95,berlinda,261.4899999999998,2.0,7727.37,7344.937632,6.105297876911654,41.637010676156585,Baixa,🟢 Abaixo viável
NXO2104,Sao_Paulo-Bela_Vista-apartamento-TOP-1Q,Carteira 4,SP,"São Paulo, SP","São Paulo, SP, Consolação",3,511,4028.09,214,4116.85,2025-09,0.7407,0.7015,20,30,,254.59,29,0.98,berlinda,88.76000000000022,1.0,11411.2,9496.759577,5.489004554453055,38.967971530249116,Baixa,🟢 Abaixo viável
PAR0001,Urubici-Geral-casa-TOP-1Q,Carteira 3,SC,"Urubici, SC","Urubici, SC, Arroio do Engenho",8,668,4464.12,96,4732.77,2025-09,0.6818,0.389,15,30,,271.85,26,0.94,berlinda,268.65000000000055,1.0,11532.220000000001,9283.15058,15.431238471339226,82.56227758007117,Crítica,🟢 Abaixo viável
SPJ0304,Especial-SPJ-apartamento-TOP-1Q,Carteira 5,SC,"Florianópolis, SC","Florianópolis, SC, Jurerê",0,454,3985.62,15,3792.7,2025-09,0.8667,0.5025,26,30,238.18,257.71,7,1.05,berlinda,-192.92000000000007,-0.0,5789.59,5549.120799,-13.108712315764501,7.11743772241993,Baixa,🟢 Acima com folga
VAC5604,Barra_Velha-Tabuleiro-apartamento-TOP-2Q,Carteira 3,SC,"Barra Velha, SC","Barra Velha, SC, Itajuba",0,109,1601.87,26,1746.5,2025-09,0.4333,0.2918,13,30,218.67,208.85,13,0.92,berlinda,144.6300000000001,1.0,4316.92,2778.301165,17.295147724019483,86.29893238434164,Crítica,🟢 Abaixo viável
